"","id","PSU","gender","a1","a4","a4a","a5","a8","c15_a","c15_b","c15_c","k12","k7","k12a","k13","k3","k5","k26b_a","c6a","c6g","year","wave","province","time","age","corhort","female","marriage","edu","eduyear","hukouRural","race","party","party_parter","incomeFam","occ","job","occR","trust_gover","trust_local","trust_goverR","trust_localR"
"146",146,133,2,1969,12,4,5,1,97,997,997,5,1,35000,NA,5,2,5,1,2,2009,2,"河北省",0,40,2,1,1,3,12,0,1,0,0,35000,2,5,1,4,3,1,1
"147",147,133,2,1969,9,3,5,1,97,997,997,5,1,30000,NA,997,997,5,1,1,2009,2,"河北省",0,40,2,1,1,2,9,0,1,0,0,30000,997,997,0,4,4,1,1
"148",148,133,1,1969,16,7,5,1,1,5,5,5,1,60000,NA,7,6,5,1,2,2009,2,"河北省",0,40,2,0,1,4,16,0,1,1,0,60000,6,7,1,4,3,1,1
"149",149,133,1,1941,6,2,5,1,97,997,997,5,1,8,NA,6,2,5,1,2,2009,2,"河北省",0,68,3,0,1,1,6,0,1,0,0,NA,2,6,1,4,3,1,1
"150",150,133,9,1940,0,1,5,1,97,997,997,5,1,18000,NA,997,997,5,1,2,2009,2,"河北省",0,69,3,NA,1,0,0,0,1,0,0,18000,997,997,0,4,3,1,1
"151",151,133,1,1959,13,5,5,1,97,997,997,5,1,9,NA,6,6,5,2,2,2009,2,"河北省",0,50,3,0,1,3,13,0,1,0,0,NA,6,6,1,3,3,1,1
"152",152,133,2,1942,5,2,5,1,97,997,997,5,4,8,NA,997,997,7,1,2,2009,2,"河北省",0,67,3,1,0,1,5,0,1,0,NA,NA,997,997,0,4,3,1,1
"153",153,133,1,1975,14,5,5,1,97,997,997,5,1,20000,NA,5,10,5,1,2,2009,2,"河北省",0,34,2,0,1,3,14,0,1,0,0,20000,10,5,0,4,3,1,1
"154",154,133,2,1950,0,1,1,9,97,997,997,5,1,8,NA,997,997,5,2,2,2009,2,"河北省",0,59,3,1,1,0,0,1,NA,0,0,NA,997,997,0,3,3,1,1
"155",155,133,2,1953,9,3,5,1,97,997,997,5,4,8,NA,5,10,7,2,1,2009,2,"河北省",0,56,3,1,0,2,9,0,1,0,NA,NA,10,5,0,3,4,1,1
"156",156,133,2,1941,6,2,5,1,97,997,997,5,1,8,NA,6,6,1,2,2,2009,2,"河北省",0,68,3,1,1,1,6,0,1,0,1,NA,6,6,1,3,3,1,1
"157",157,133,2,1969,15,6,5,1,5,3,5,5,1,40000,NA,77,97,1,1,2,2009,2,"河北省",0,40,2,1,1,4,15,0,1,0,1,40000,97,77,NA,4,3,1,1
"158",158,133,2,1971,12,4,5,1,97,997,997,5,1,9,NA,7,6,5,1,1,2009,2,"河北省",0,38,2,1,1,3,12,0,1,0,0,NA,6,7,1,4,4,1,1
"159",159,133,2,1960,5,2,1,1,97,997,997,1,1,NA,8,1,997,5,1,2,2009,2,"河北省",0,49,2,1,1,1,5,1,1,0,0,NA,997,1,0,4,3,1,1
"160",160,133,2,1946,9,3,1,1,97,997,997,1,1,NA,5000,1,997,5,2,1,2009,2,"河北省",0,63,3,1,1,2,9,1,1,0,0,5000,997,1,0,3,4,1,1
"161",161,133,2,1956,99,1,1,1,97,997,997,1,1,NA,25000,1,997,5,1,2,2009,2,"河北省",0,53,3,1,1,0,99,1,1,0,0,25000,997,1,0,4,3,1,1
"162",162,133,1,1959,6,3,1,1,97,997,997,1,1,NA,9,5,10,5,1,2,2009,2,"河北省",0,50,3,0,1,2,6,1,1,0,0,NA,10,5,0,4,3,1,1
"163",163,133,1,1953,9,3,1,1,1,5,5,1,1,NA,8,1,997,5,1,1,2009,2,"河北省",0,56,3,0,1,2,9,1,1,1,0,NA,997,1,0,4,4,1,1
"164",164,133,1,1960,12,4,1,1,97,997,997,1,1,NA,8,1,997,5,2,2,2009,2,"河北省",0,49,2,0,1,3,12,1,1,0,0,NA,997,1,0,3,3,1,1
"165",165,133,1,1970,4,2,1,1,97,997,997,1,1,NA,8,1,997,5,1,2,2009,2,"河北省",0,39,2,0,1,1,4,1,1,0,0,NA,997,1,0,4,3,1,1
"166",166,133,2,1973,9,3,1,1,97,997,997,1,1,NA,9,1,997,5,1,1,2009,2,"河北省",0,36,2,1,1,2,9,1,1,0,0,NA,997,1,0,4,4,1,1
"167",167,133,2,1986,99,3,1,1,97,997,997,1,1,NA,8,1,997,5,2,2,2009,2,"河北省",0,23,1,1,1,2,99,1,1,0,0,NA,997,1,0,3,3,1,1
"168",168,133,2,1980,9,3,1,1,97,997,997,1,1,NA,8,5,10,5,1,2,2009,2,"河北省",0,29,1,1,1,2,9,1,1,0,0,NA,10,5,0,4,3,1,1
"169",169,133,2,1941,99,1,1,1,97,997,997,1,1,NA,1000,1,997,5,1,1,2009,2,"河北省",0,68,3,1,1,0,99,1,1,0,0,1000,997,1,0,4,4,1,1
"170",170,133,2,1989,9,3,1,1,97,997,997,9,1,9,NA,5,99,5,1,2,2009,2,"河北省",0,20,1,1,1,2,9,1,1,0,0,NA,99,5,0,4,3,1,1
"171",171,133,1,1949,0,1,1,1,97,997,997,1,1,NA,9,1,997,5,1,1,2009,2,"河北省",0,60,3,0,1,0,0,1,1,0,0,NA,997,1,0,4,4,1,1
"172",172,133,1,1954,5,2,1,1,97,997,997,1,1,NA,25000,1,997,5,1,2,2009,2,"河北省",0,55,3,0,1,1,5,1,1,0,0,25000,997,1,0,4,3,1,1
"173",173,133,1,1976,9,3,5,1,97,997,997,5,1,8,NA,5,99,1,2,1,2009,2,"河北省",0,33,2,0,1,2,9,0,1,0,1,NA,99,5,0,3,4,1,1
"174",174,133,2,1987,9,3,1,1,5,1,5,1,5,NA,8,997,997,7,2,2,2009,2,"河北省",0,22,1,1,0,2,9,1,1,0,NA,NA,997,997,0,3,3,1,1
"175",175,133,2,1945,4,2,1,1,97,997,997,1,1,NA,8,997,997,5,1,2,2009,2,"河北省",0,64,3,1,1,1,4,1,1,0,0,NA,997,997,0,4,3,1,1
"176",176,133,2,1942,3,1,1,1,97,997,997,1,1,NA,8,1,997,5,1,1,2009,2,"河北省",0,67,3,1,1,0,3,1,1,0,0,NA,997,1,0,4,4,1,1
"177",177,133,2,1966,9,3,1,1,97,997,997,1,1,NA,8,1,997,5,1,2,2009,2,"河北省",0,43,2,1,1,2,9,1,1,0,0,NA,997,1,0,4,3,1,1
"178",178,133,2,1957,9,3,1,1,97,997,997,1,1,NA,8,1,997,5,2,2,2009,2,"河北省",0,52,3,1,1,2,9,1,1,0,0,NA,997,1,0,3,3,1,1
"179",179,133,1,1943,6,2,5,1,97,997,997,5,1,10000,NA,1,997,5,1,2,2009,2,"河北省",0,66,3,0,1,1,6,0,1,0,0,10000,997,1,0,4,3,1,1
"180",180,133,9,1949,3,2,5,1,97,997,997,1,4,NA,8,1,997,5,1,1,2009,2,"河北省",0,60,3,NA,0,1,3,0,1,0,0,NA,997,1,0,4,4,1,1
"181",181,133,2,1959,4,1,1,1,97,997,997,1,1,NA,10000,1,997,5,1,2,2009,2,"河北省",0,50,3,1,1,0,4,1,1,0,0,10000,997,1,0,4,3,1,1
"182",182,133,1,1969,9,3,1,1,97,997,997,1,1,NA,10000,1,997,5,1,2,2009,2,"河北省",0,40,2,0,1,2,9,1,1,0,0,10000,997,1,0,4,3,1,1
"183",183,133,1,1971,9,3,1,1,97,997,997,1,1,NA,8,1,997,5,1,1,2009,2,"河北省",0,38,2,0,1,2,9,1,1,0,0,NA,997,1,0,4,4,1,1
"184",184,133,9,1942,9,3,1,1,97,997,997,1,1,NA,8,1,997,5,1,2,2009,2,"河北省",0,67,3,NA,1,2,9,1,1,0,0,NA,997,1,0,4,3,1,1
"185",185,133,1,1972,9,3,1,1,97,997,997,1,1,NA,30000,1,997,5,1,2,2009,2,"河北省",0,37,2,0,1,2,9,1,1,0,0,30000,997,1,0,4,3,1,1
"186",186,133,2,1981,99,1,1,1,97,997,997,1,1,NA,3000,1,997,5,1,3,2009,2,"河北省",0,28,1,1,1,0,99,1,1,0,0,3000,997,1,0,4,2,1,0
"187",187,133,1,1980,9,3,1,1,97,997,997,1,1,NA,30000,1,997,9,1,2,2009,2,"河北省",0,29,1,0,1,2,9,1,1,0,NA,30000,997,1,0,4,3,1,1
"188",188,133,2,1940,6,2,1,1,97,997,997,1,1,NA,8,997,997,5,1,2,2009,2,"河北省",0,69,3,1,1,1,6,1,1,0,0,NA,997,997,0,4,3,1,1
"189",189,133,1,1941,12,4,1,1,97,997,997,1,1,NA,8,997,997,5,1,1,2009,2,"河北省",0,68,3,0,1,3,12,1,1,0,0,NA,997,997,0,4,4,1,1
"190",190,133,1,1944,99,3,1,1,97,997,997,1,1,NA,8,1,997,9,1,3,2009,2,"河北省",0,65,3,0,1,2,99,1,1,0,NA,NA,997,1,0,4,2,1,0
"191",191,134,2,1955,0,1,1,1,97,997,997,1,1,NA,8,1,997,5,1,2,2009,2,"河北省",0,54,3,1,1,0,0,1,1,0,0,NA,997,1,0,4,3,1,1
"192",192,134,2,1967,7,3,1,1,97,997,997,1,1,NA,8,1,997,1,2,2,2009,2,"河北省",0,42,2,1,1,2,7,1,1,0,1,NA,997,1,0,3,3,1,1
"193",193,134,2,1963,9,3,1,1,97,997,997,1,1,NA,20000,1,997,5,1,2,2009,2,"河北省",0,46,2,1,1,2,9,1,1,0,0,20000,997,1,0,4,3,1,1
"194",194,134,1,1947,6,2,1,1,97,997,997,1,1,NA,8,1,997,5,1,2,2009,2,"河北省",0,62,3,0,1,1,6,1,1,0,0,NA,997,1,0,4,3,1,1
"195",195,134,1,1963,9,3,1,1,97,997,997,1,1,NA,8,1,997,5,1,1,2009,2,"河北省",0,46,2,0,1,2,9,1,1,0,0,NA,997,1,0,4,4,1,1
"196",196,134,1,1980,9,3,1,1,97,997,997,1,1,NA,2000,1,997,5,1,2,2009,2,"河北省",0,29,1,0,1,2,9,1,1,0,0,2000,997,1,0,4,3,1,1
"197",197,134,1,1944,6,2,1,1,97,997,997,1,1,NA,8,997,997,9,1,2,2009,2,"河北省",0,65,3,0,1,1,6,1,1,0,NA,NA,997,997,0,4,3,1,1
"198",198,134,1,1954,9,3,1,1,97,997,997,1,4,NA,2000,1,997,9,1,2,2009,2,"河北省",0,55,3,0,0,2,9,1,1,0,NA,2000,997,1,0,4,3,1,1
"199",199,134,2,1948,0,1,1,1,97,997,997,5,1,8,NA,5,10,5,1,2,2009,2,"河北省",0,61,3,1,1,0,0,1,1,0,0,NA,10,5,0,4,3,1,1
"200",200,134,1,1940,99,99,5,1,97,997,997,5,1,10000,NA,997,997,5,1,2,2009,2,"河北省",0,69,3,0,1,NA,99,0,1,0,0,10000,997,997,0,4,3,1,1
"201",201,134,2,1965,12,4,1,1,97,997,997,1,1,NA,8,1,997,5,1,1,2009,2,"河北省",0,44,2,1,1,3,12,1,1,0,0,NA,997,1,0,4,4,1,1
"202",202,134,2,1971,9,3,1,1,97,997,997,1,1,NA,8,1,997,9,1,2,2009,2,"河北省",0,38,2,1,1,2,9,1,1,0,NA,NA,997,1,0,4,3,1,1
"203",203,134,1,1965,6,2,1,1,97,997,997,1,1,NA,10000,1,997,5,1,2,2009,2,"河北省",0,44,2,0,1,1,6,1,1,0,0,10000,997,1,0,4,3,1,1
"204",204,134,1,1960,9,3,1,1,97,997,997,1,1,NA,9,1,997,5,1,2,2009,2,"河北省",0,49,2,0,1,2,9,1,1,0,0,NA,997,1,0,4,3,1,1
"205",205,134,1,1950,9,3,1,1,97,997,997,1,1,NA,8,1,997,5,1,2,2009,2,"河北省",0,59,3,0,1,2,9,1,1,0,0,NA,997,1,0,4,3,1,1
"206",206,134,1,1949,6,2,1,1,97,997,997,1,1,NA,8,1,997,5,1,2,2009,2,"河北省",0,60,3,0,1,1,6,1,1,0,0,NA,997,1,0,4,3,1,1
"207",207,134,2,1940,9,3,1,1,97,997,997,1,4,NA,8,997,997,7,1,2,2009,2,"河北省",0,69,3,1,0,2,9,1,1,0,NA,NA,997,997,0,4,3,1,1
"208",208,134,2,1945,9,3,1,1,97,997,997,1,1,NA,15000,1,997,1,1,1,2009,2,"河北省",0,64,3,1,1,2,9,1,1,0,1,15000,997,1,0,4,4,1,1
"209",209,134,2,1968,12,4,1,1,97,997,997,1,1,NA,10000,1,997,1,1,2,2009,2,"河北省",0,41,2,1,1,3,12,1,1,0,1,10000,997,1,0,4,3,1,1
"210",210,134,2,1976,9,3,1,1,97,997,997,1,1,NA,20000,1,997,5,1,1,2009,2,"河北省",0,33,2,1,1,2,9,1,1,0,0,20000,997,1,0,4,4,1,1
"211",211,134,2,1949,6,2,1,1,97,997,997,1,1,NA,8,1,997,5,1,2,2009,2,"河北省",0,60,3,1,1,1,6,1,1,0,0,NA,997,1,0,4,3,1,1
"212",212,134,1,1965,8,3,1,1,97,997,997,1,1,NA,9,1,997,5,1,2,2009,2,"河北省",0,44,2,0,1,2,8,1,1,0,0,NA,997,1,0,4,3,1,1
"213",213,134,1,1964,6,2,1,1,97,997,997,1,1,NA,10000,1,997,9,1,2,2009,2,"河北省",0,45,2,0,1,1,6,1,1,0,NA,10000,997,1,0,4,3,1,1
"214",214,134,2,1953,9,3,1,1,97,997,997,1,1,NA,20000,1,997,5,1,2,2009,2,"河北省",0,56,3,1,1,2,9,1,1,0,0,20000,997,1,0,4,3,1,1
"215",215,134,2,1963,12,4,5,1,97,997,997,1,1,NA,8,1,997,5,1,2,2009,2,"河北省",0,46,2,1,1,3,12,0,1,0,0,NA,997,1,0,4,3,1,1
"216",216,134,2,1951,6,2,1,9,1,5,5,1,1,NA,9,1,997,5,1,2,2009,2,"河北省",0,58,3,1,1,1,6,1,NA,1,0,NA,997,1,0,4,3,1,1
"217",217,134,1,1962,6,2,1,1,1,5,5,5,9,8,NA,5,2,5,1,3,2009,2,"河北省",0,47,2,0,NA,1,6,1,1,1,0,NA,2,5,1,4,2,1,0
"218",218,134,1,1956,2,2,1,1,97,997,997,1,1,NA,10000,1,997,5,1,1,2009,2,"河北省",0,53,3,0,1,1,2,1,1,0,0,10000,997,1,0,4,4,1,1
"219",219,134,1,1965,9,3,1,1,97,997,997,1,1,NA,30000,1,997,1,1,2,2009,2,"河北省",0,44,2,0,1,2,9,1,1,0,1,30000,997,1,0,4,3,1,1
"220",220,134,1,1979,3,1,1,1,97,997,997,1,1,NA,8,1,997,5,1,3,2009,2,"河北省",0,30,2,0,1,0,3,1,1,0,0,NA,997,1,0,4,2,1,0
"221",221,134,1,1952,3,2,5,1,97,997,997,1,1,NA,8,5,8,5,1,2,2009,2,"河北省",0,57,3,0,1,1,3,0,1,0,0,NA,8,5,0,4,3,1,1
"222",222,134,1,1982,9,3,1,1,97,997,997,1,1,NA,8,1,997,5,1,2,2009,2,"河北省",0,27,1,0,1,2,9,1,1,0,0,NA,997,1,0,4,3,1,1
"223",223,134,2,1939,3,1,1,1,97,997,997,1,1,NA,8,997,997,1,1,2,2009,2,"河北省",0,70,4,1,1,0,3,1,1,0,1,NA,997,997,0,4,3,1,1
"224",224,134,2,1950,12,4,1,1,97,997,997,1,1,NA,8,1,997,5,1,2,2009,2,"河北省",0,59,3,1,1,3,12,1,1,0,0,NA,997,1,0,4,3,1,1
"225",225,134,2,1958,6,2,1,1,97,997,997,1,1,NA,8,1,997,1,2,2,2009,2,"河北省",0,51,3,1,1,1,6,1,1,0,1,NA,997,1,0,3,3,1,1
"226",226,134,1,1955,99,1,1,1,97,997,997,1,1,NA,8,1,997,5,1,2,2009,2,"河北省",0,54,3,0,1,0,99,1,1,0,0,NA,997,1,0,4,3,1,1
"227",227,134,2,1945,9,3,1,1,97,997,997,1,1,NA,8,1,997,1,1,3,2009,2,"河北省",0,64,3,1,1,2,9,1,1,0,1,NA,997,1,0,4,2,1,0
"228",228,134,1,1954,2,2,1,1,97,997,997,1,1,NA,8,1,997,5,1,2,2009,2,"河北省",0,55,3,0,1,1,2,1,1,0,0,NA,997,1,0,4,3,1,1
"229",229,134,2,1970,9,3,1,1,97,997,997,1,1,NA,8,997,997,5,1,2,2009,2,"河北省",0,39,2,1,1,2,9,1,1,0,0,NA,997,997,0,4,3,1,1
"230",230,134,2,1948,0,1,1,1,97,997,997,1,1,NA,8,1,997,1,1,1,2009,2,"河北省",0,61,3,1,1,0,0,1,1,0,1,NA,997,1,0,4,4,1,1
"231",231,134,2,1967,9,3,1,1,97,997,997,1,1,NA,8,1,997,5,1,2,2009,2,"河北省",0,42,2,1,1,2,9,1,1,0,0,NA,997,1,0,4,3,1,1
"232",232,134,1,1963,12,4,1,1,97,997,997,1,1,NA,8,1,997,5,1,2,2009,2,"河北省",0,46,2,0,1,3,12,1,1,0,0,NA,997,1,0,4,3,1,1
"233",233,134,1,1968,9,3,1,1,97,997,997,1,1,NA,20000,1,997,5,1,1,2009,2,"河北省",0,41,2,0,1,2,9,1,1,0,0,20000,997,1,0,4,4,1,1
"234",234,134,1,1955,9,3,1,1,97,997,997,1,4,NA,8,1,997,7,1,2,2009,2,"河北省",0,54,3,0,0,2,9,1,1,0,NA,NA,997,1,0,4,3,1,1
"235",235,134,1,1956,9,3,1,1,97,997,997,1,1,NA,10000,1,997,5,1,1,2009,2,"河北省",0,53,3,0,1,2,9,1,1,0,0,10000,997,1,0,4,4,1,1
"236",236,134,1,1950,6,2,1,1,97,997,997,1,1,NA,8,1,997,5,1,3,2009,2,"河北省",0,59,3,0,1,1,6,1,1,0,0,NA,997,1,0,4,2,1,0
"237",237,134,1,1980,9,3,1,1,97,997,997,1,1,NA,10000,1,997,5,1,2,2009,2,"河北省",0,29,1,0,1,2,9,1,1,0,0,10000,997,1,0,4,3,1,1
"238",238,134,2,1956,6,2,1,1,97,997,997,1,1,NA,8,1,997,5,1,2,2009,2,"河北省",0,53,3,1,1,1,6,1,1,0,0,NA,997,1,0,4,3,1,1
"239",239,134,2,1978,6,2,1,1,97,997,997,1,1,NA,15000,1,997,5,2,3,2009,2,"河北省",0,31,2,1,1,1,6,1,1,0,0,15000,997,1,0,3,2,1,0
"240",240,134,2,1967,9,3,1,1,97,997,997,1,1,NA,8,1,997,5,1,2,2009,2,"河北省",0,42,2,1,1,2,9,1,1,0,0,NA,997,1,0,4,3,1,1
"241",241,134,2,1965,6,2,1,1,97,997,997,1,1,NA,8,997,997,5,1,2,2009,2,"河北省",0,44,2,1,1,1,6,1,1,0,0,NA,997,997,0,4,3,1,1
"242",242,135,1,1953,9,3,1,1,97,997,997,5,1,2e+05,NA,3,8,5,1,4,2009,2,"河北省",0,56,3,0,1,2,9,1,1,0,0,2e+05,8,3,0,4,1,1,0
"243",243,135,1,1982,12,3,1,1,97,997,997,5,1,9,NA,1,997,5,2,3,2009,2,"河北省",0,27,1,0,1,2,12,1,1,0,0,NA,997,1,0,3,2,1,0
"244",244,135,1,1939,12,4,1,1,1,3,5,5,1,8,NA,1,997,5,1,3,2009,2,"河北省",0,70,4,0,1,3,12,1,1,1,0,NA,997,1,0,4,2,1,0
"245",245,135,2,1962,9,4,1,1,5,3,5,5,1,9,NA,3,8,5,1,8,2009,2,"河北省",0,47,2,1,1,3,9,1,1,0,0,NA,8,3,0,4,-3,1,NA
"246",246,135,1,1968,5,2,1,1,97,997,997,1,1,NA,9,1,997,5,1,8,2009,2,"河北省",0,41,2,0,1,1,5,1,1,0,0,NA,997,1,0,4,-3,1,NA
"247",247,135,2,1956,9,3,5,1,5,5,5,1,1,NA,9,997,997,5,4,4,2009,2,"河北省",0,53,3,1,1,2,9,0,1,0,0,NA,997,997,0,1,1,0,0
"248",248,135,2,1949,6,3,1,1,97,997,997,1,4,NA,9,997,997,7,1,2,2009,2,"河北省",0,60,3,1,0,2,6,1,1,0,NA,NA,997,997,0,4,3,1,1
"249",249,135,2,1976,9,3,1,1,97,997,997,5,1,9,NA,10,10,5,1,2,2009,2,"河北省",0,33,2,1,1,2,9,1,1,0,0,NA,10,10,0,4,3,1,1
"250",250,135,2,1987,6,2,1,1,97,997,997,5,1,20000,NA,2,10,5,8,2,2009,2,"河北省",0,22,1,1,1,1,6,1,1,0,0,20000,10,2,0,-3,3,NA,1
"251",251,135,2,1986,9,3,1,1,5,3,5,5,1,40000,NA,1,997,5,1,8,2009,2,"河北省",0,23,1,1,1,2,9,1,1,0,0,40000,997,1,0,4,-3,1,NA
"252",252,135,2,1986,12,5,1,1,5,1,5,5,5,8,NA,2,2,7,1,2,2009,2,"河北省",0,23,1,1,0,3,12,1,1,0,NA,NA,2,2,1,4,3,1,1
"253",253,135,1,1946,6,2,1,1,97,997,997,1,5,NA,9,1,997,7,1,2,2009,2,"河北省",0,63,3,0,0,1,6,1,1,0,NA,NA,997,1,0,4,3,1,1
"254",254,135,1,1985,9,3,1,1,97,997,997,1,1,NA,12000,1,997,5,1,2,2009,2,"河北省",0,24,1,0,1,2,9,1,1,0,0,12000,997,1,0,4,3,1,1
"255",255,135,2,1971,9,3,1,1,97,997,997,1,1,NA,9,2,8,5,3,3,2009,2,"河北省",0,38,2,1,1,2,9,1,1,0,0,NA,8,2,0,2,2,0,0
"256",256,135,2,1946,6,2,1,1,9,3,5,1,1,NA,3000,1,997,1,1,8,2009,2,"河北省",0,63,3,1,1,1,6,1,1,NA,1,3000,997,1,0,4,-3,1,NA
"257",257,135,2,1943,6,2,1,1,5,3,5,5,1,17000,NA,1,997,1,1,1,2009,2,"河北省",0,66,3,1,1,1,6,1,1,0,1,17000,997,1,0,4,4,1,1
"258",258,135,2,1970,2,2,1,1,97,997,997,1,1,NA,8,1,997,5,1,2,2009,2,"河北省",0,39,2,1,1,1,2,1,1,0,0,NA,997,1,0,4,3,1,1
"259",259,135,2,1945,6,2,1,1,97,997,997,5,1,8,NA,997,997,5,1,2,2009,2,"河北省",0,64,3,1,1,1,6,1,1,0,0,NA,997,997,0,4,3,1,1
"260",260,135,2,1966,12,3,1,1,97,997,997,5,1,8,NA,1,997,5,3,3,2009,2,"河北省",0,43,2,1,1,2,12,1,1,0,0,NA,997,1,0,2,2,0,0
"261",261,135,1,1945,6,2,1,1,5,3,5,5,1,9,NA,5,2,5,1,8,2009,2,"河北省",0,64,3,0,1,1,6,1,1,0,0,NA,2,5,1,4,-3,1,NA
"262",262,135,1,1959,7,3,1,1,97,997,997,1,1,NA,8,1,997,5,1,2,2009,2,"河北省",0,50,3,0,1,2,7,1,1,0,0,NA,997,1,0,4,3,1,1
"263",263,135,1,1939,9,3,1,1,5,5,5,5,1,13200,NA,6,1,1,1,1,2009,2,"河北省",0,70,4,0,1,2,9,1,1,0,1,13200,1,6,1,4,4,1,1
"264",264,135,1,1960,5,2,1,1,5,5,5,1,1,NA,9,1,997,5,1,8,2009,2,"河北省",0,49,2,0,1,1,5,1,1,0,0,NA,997,1,0,4,-3,1,NA
"265",265,135,2,1964,12,3,1,1,97,997,997,5,1,9,NA,3,8,1,1,1,2009,2,"河北省",0,45,2,1,1,2,12,1,1,0,1,NA,8,3,0,4,4,1,1
"266",266,135,2,1947,6,2,1,1,5,3,5,1,1,NA,15000,997,997,1,1,1,2009,2,"河北省",0,62,3,1,1,1,6,1,1,0,1,15000,997,997,0,4,4,1,1
"267",267,135,2,1967,12,4,1,1,97,997,997,5,1,8,NA,1,997,1,1,8,2009,2,"河北省",0,42,2,1,1,3,12,1,1,0,1,NA,997,1,0,4,-3,1,NA
"268",268,135,2,1977,15,7,5,1,97,997,997,5,1,9,NA,9,6,1,1,2,2009,2,"河北省",0,32,2,1,1,4,15,0,1,0,1,NA,6,9,1,4,3,1,1
"269",269,135,2,1957,0,1,1,1,97,997,997,1,1,NA,8,1,997,5,2,8,2009,2,"河北省",0,52,3,1,1,0,0,1,1,0,0,NA,997,1,0,3,-3,1,NA
"270",270,135,1,1951,6,2,5,1,97,997,997,5,1,9,NA,5,2,5,1,3,2009,2,"河北省",0,58,3,0,1,1,6,0,1,0,0,NA,2,5,1,4,2,1,0
"271",271,135,1,1954,2,1,1,1,97,997,997,5,1,8,NA,1,997,5,1,3,2009,2,"河北省",0,55,3,0,1,0,2,1,1,0,0,NA,997,1,0,4,2,1,0
"272",272,135,1,1972,9,3,1,1,97,997,997,5,1,8,NA,997,997,5,1,8,2009,2,"河北省",0,37,2,0,1,2,9,1,1,0,0,NA,997,997,0,4,-3,1,NA
"273",273,135,2,1951,4,2,1,1,5,3,5,5,1,8,NA,1,997,5,1,2,2009,2,"河北省",0,58,3,1,1,1,4,1,1,0,0,NA,997,1,0,4,3,1,1
"274",274,135,1,1940,8,3,1,1,97,997,997,5,1,8,NA,1,997,5,1,3,2009,2,"河北省",0,69,3,0,1,2,8,1,1,0,0,NA,997,1,0,4,2,1,0
"275",275,135,2,1955,0,1,1,1,97,997,997,1,1,NA,8,1,997,5,1,8,2009,2,"河北省",0,54,3,1,1,0,0,1,1,0,0,NA,997,1,0,4,-3,1,NA
"276",276,135,1,1989,8,3,1,1,97,997,997,5,5,8,NA,5,10,7,1,3,2009,2,"河北省",0,20,1,0,0,2,8,1,1,0,NA,NA,10,5,0,4,2,1,0
"277",277,135,2,1941,4,2,1,1,97,997,997,5,1,8,NA,997,997,5,1,2,2009,2,"河北省",0,68,3,1,1,1,4,1,1,0,0,NA,997,997,0,4,3,1,1
"278",278,135,2,1942,8,3,1,1,97,997,997,5,1,8,NA,997,997,1,1,8,2009,2,"河北省",0,67,3,1,1,2,8,1,1,0,1,NA,997,997,0,4,-3,1,NA
"279",279,135,2,1973,9,3,1,1,97,997,997,1,1,NA,8,1,997,5,1,8,2009,2,"河北省",0,36,2,1,1,2,9,1,1,0,0,NA,997,1,0,4,-3,1,NA
"280",280,135,1,1954,6,2,1,1,97,997,997,5,1,8,NA,1,997,5,1,3,2009,2,"河北省",0,55,3,0,1,1,6,1,1,0,0,NA,997,1,0,4,2,1,0
"281",281,135,1,1939,12,5,1,1,1,3,5,5,1,8,NA,7,9,5,1,8,2009,2,"河北省",0,70,4,0,1,3,12,1,1,1,0,NA,9,7,1,4,-3,1,NA
"282",282,135,1,1988,9,3,1,1,97,997,997,5,5,9,NA,5,10,7,1,3,2009,2,"河北省",0,21,1,0,0,2,9,1,1,0,NA,NA,10,5,0,4,2,1,0
"283",283,135,1,1949,5,2,1,1,97,997,997,5,1,8,NA,997,997,5,1,1,2009,2,"河北省",0,60,3,0,1,1,5,1,1,0,0,NA,997,997,0,4,4,1,1
"284",284,135,2,1971,6,2,1,1,97,997,997,5,1,8500,NA,1,997,5,2,2,2009,2,"河北省",0,38,2,1,1,1,6,1,1,0,0,8500,997,1,0,3,3,1,1
"285",285,135,2,1956,0,1,1,1,97,997,997,1,1,NA,8,1,997,5,1,3,2009,2,"河北省",0,53,3,1,1,0,0,1,1,0,0,NA,997,1,0,4,2,1,0
"286",286,135,2,1990,9,3,1,1,5,1,5,1,5,NA,8,997,997,7,1,2,2009,2,"河北省",0,19,1,1,0,2,9,1,1,0,NA,NA,997,997,0,4,3,1,1
"287",287,135,2,1966,4,2,1,1,97,997,997,5,1,9,NA,1,997,5,8,8,2009,2,"河北省",0,43,2,1,1,1,4,1,1,0,0,NA,997,1,0,-3,-3,NA,NA
"288",288,135,2,1949,0,1,1,1,97,997,997,5,1,8,NA,997,997,5,8,8,2009,2,"河北省",0,60,3,1,1,0,0,1,1,0,0,NA,997,997,0,-3,-3,NA,NA
"289",289,135,2,1985,9,3,1,1,5,1,5,5,1,8,NA,1,997,5,1,3,2009,2,"河北省",0,24,1,1,1,2,9,1,1,0,0,NA,997,1,0,4,2,1,0
"290",290,135,1,1960,9,3,1,1,97,997,997,5,1,8,NA,1,997,5,1,1,2009,2,"河北省",0,49,2,0,1,2,9,1,1,0,0,NA,997,1,0,4,4,1,1
"291",291,135,2,1974,12,4,1,1,5,3,5,1,4,NA,8,1,997,5,2,3,2009,2,"河北省",0,35,2,1,0,3,12,1,1,0,0,NA,997,1,0,3,2,1,0
