"","id","v3_1","v3_2","v3_3","a1b1","a1c1","a1d1","a1e1","a2","a3","a4a","b3","b5a","b11a2","c5a1","d4a","d4b","d4c","f1a_1","f1a_2","f1a_3","year","wave","time","female","age","corhort","marriage","hukouRural","edu","race","party","socialLevel","incomePer","incomeFam","occ","occR","trust_gover","trust_quxian","trust_xiangzhen","trust_goverR","trust_quxianR","trust_xiangzhenR"
"590",774,44,136,394,2,1986,3,2,1,4,1,NA,NA,-8,72000,3,3,2,3,3,3,2021,4,1,1,35,2,1,1,2,1,0,3,NA,72000,NA,NA,3,3,3,1,1,1
"591",775,44,136,394,2,1953,3,2,1,1,3,NA,NA,-8,83400,4,4,4,4,3,3,2021,4,1,1,68,3,1,0,2,1,1,4,NA,83400,NA,NA,4,3,3,1,1,1
"592",776,44,58,402,2,1964,4,2,1,1,3,1,3,108000,130000,3,4,4,4,2,3,2021,4,1,1,57,3,1,0,3,1,1,3,108000,130000,3,1,4,2,3,1,0,1
"593",779,44,119,431,2,1995,5,2,1,4,1,NA,NA,-8,40000,4,2,2,3,3,2,2021,4,1,1,26,1,1,1,3,1,0,4,NA,40000,NA,NA,3,3,2,1,1,0
"594",780,44,25,397,1,1952,3,2,1,4,3,NA,NA,-8,16080,4,4,5,3,3,3,2021,4,1,0,69,3,1,0,2,1,0,4,NA,16080,NA,NA,3,3,3,1,1,1
"595",782,44,13,422,2,1983,1,2,1,4,1,4,NA,-8,21600,3,4,3,3,-1,3,2021,4,1,1,38,2,1,1,0,1,0,3,NA,21600,NA,NA,3,-1,3,1,0,1
"596",783,44,25,397,1,1992,3,1,1,4,1,1,6,96000,121000,2,2,3,4,3,2,2021,4,1,0,29,1,0,1,2,1,0,2,96000,121000,6,0,4,3,2,1,1,0
"597",784,44,58,402,2,2001,7,1,1,2,1,NA,NA,-8,60000,5,5,3,3,3,3,2021,4,1,1,20,1,0,1,4,1,0,5,NA,60000,NA,NA,3,3,3,1,1,1
"598",785,44,13,422,2,1973,2,2,1,4,1,3,-1,-8,48000,5,4,4,4,4,4,2021,4,1,1,48,2,1,1,1,1,0,5,NA,48000,-1,0,4,4,4,1,1,1
"599",786,44,58,402,2,1966,2,3,1,4,3,NA,NA,-8,18000,5,5,5,4,1,1,2021,4,1,1,55,3,1,0,1,1,0,5,NA,18000,NA,NA,4,1,1,1,0,0
"600",788,44,146,399,1,1956,3,2,1,4,1,4,NA,-8,1200,5,5,-1,4,1,1,2021,4,1,0,65,3,1,1,2,1,0,5,NA,1200,NA,NA,4,1,1,1,0,0
"601",789,44,13,422,2,1984,7,2,1,4,1,1,9,34680,67080,5,4,3,4,4,4,2021,4,1,1,37,2,1,1,4,1,0,5,34680,67080,9,0,4,4,4,1,1,1
"602",794,44,136,394,2,1952,1,2,1,1,3,NA,NA,-8,72000,3,3,-1,4,2,2,2021,4,1,1,69,3,1,0,0,1,1,3,NA,72000,NA,NA,4,2,2,1,0,0
"603",795,44,58,402,2,1988,3,2,1,4,2,NA,NA,-8,60000,3,5,2,3,3,3,2021,4,1,1,33,2,1,0,2,1,0,3,NA,60000,NA,NA,3,3,3,1,1,1
"604",796,44,25,397,2,1970,3,2,1,4,3,1,7,12000,105000,3,3,3,3,3,3,2021,4,1,1,51,3,1,0,2,1,0,3,12000,105000,7,0,3,3,3,1,1,1
"605",799,44,136,394,2,1957,3,2,1,4,3,NA,NA,-8,48000,5,5,-1,4,1,1,2021,4,1,1,64,3,1,0,2,1,0,5,NA,48000,NA,NA,4,1,1,1,0,0
"606",800,44,13,422,1,1953,4,2,1,4,1,4,NA,-8,-1,3,4,2,4,2,2,2021,4,1,0,68,3,1,1,3,1,0,3,NA,NA,NA,NA,4,2,2,1,0,0
"607",801,21,18,88,2,1969,7,2,1,4,2,NA,NA,-8,68000,3,3,3,3,2,1,2021,4,1,1,52,3,1,0,4,1,0,3,NA,68000,NA,NA,3,2,1,1,0,0
"608",803,44,151,426,2,1958,1,2,1,4,1,NA,NA,-8,12000,3,5,5,4,-1,2,2021,4,1,1,63,3,1,1,0,1,0,3,NA,12000,NA,NA,4,-1,2,1,0,0
"609",804,44,119,431,1,1972,3,2,1,4,1,4,NA,-8,12000,3,3,1,4,3,3,2021,4,1,0,49,2,1,1,2,1,0,3,NA,12000,NA,NA,4,3,3,1,1,1
"610",805,44,119,431,2,1999,7,1,1,2,1,NA,NA,-8,40000,5,5,3,3,3,3,2021,4,1,1,22,1,0,1,4,1,0,5,NA,40000,NA,NA,3,3,3,1,1,1
"611",806,44,58,402,1,1983,5,1,1,4,2,1,7,35000,90000,4,5,4,4,1,1,2021,4,1,0,38,2,0,0,3,1,0,4,35000,90000,7,0,4,1,1,1,0,0
"612",807,44,119,430,2,1986,3,2,12,4,1,NA,NA,-8,5e+05,3,5,1,4,3,3,2021,4,1,1,35,2,1,1,2,0,0,3,NA,5e+05,NA,NA,4,3,3,1,1,1
"613",808,44,119,430,2,1972,4,2,1,4,2,1,5,48000,96000,3,3,4,4,4,4,2021,4,1,1,49,2,1,0,3,1,0,3,48000,96000,5,0,4,4,4,1,1,1
"614",809,44,25,397,2,1975,3,2,1,4,1,1,5,36000,87500,4,4,5,3,3,3,2021,4,1,1,46,2,1,1,2,1,0,4,36000,87500,5,0,3,3,3,1,1,1
"615",810,44,119,430,1,1984,3,2,1,4,2,1,7,-8,142000,4,4,3,4,4,-1,2021,4,1,0,37,2,1,0,2,1,0,4,NA,142000,7,0,4,4,-1,1,1,0
"616",811,44,136,394,2,1970,3,2,1,4,3,1,10,30000,36000,5,3,-1,2,2,2,2021,4,1,1,51,3,1,0,2,1,0,5,30000,36000,10,0,2,2,2,0,0,0
"617",812,44,58,402,2,1954,3,2,1,4,2,NA,NA,-8,128400,4,4,2,4,4,4,2021,4,1,1,67,3,1,0,2,1,0,4,NA,128400,NA,NA,4,4,4,1,1,1
"618",813,44,136,394,1,1982,8,2,1,1,2,1,1,72000,180000,3,3,2,3,3,3,2021,4,1,0,39,2,1,0,4,1,1,3,72000,180000,1,1,3,3,3,1,1,1
"619",814,44,58,402,1,1986,3,2,1,4,1,1,5,40000,42000,4,5,2,4,4,4,2021,4,1,0,35,2,1,1,2,1,0,4,40000,42000,5,0,4,4,4,1,1,1
"620",815,44,136,394,2,1992,4,2,1,3,3,1,5,24000,48000,3,4,3,3,3,3,2021,4,1,1,29,1,1,0,3,1,1,3,24000,48000,5,0,3,3,3,1,1,1
"621",816,44,151,426,1,1981,3,2,1,4,1,1,5,0,80000,3,2,3,4,2,1,2021,4,1,0,40,2,1,1,2,1,0,3,0,80000,5,0,4,2,1,1,0,0
"622",817,44,146,399,2,1954,2,5,1,4,1,4,NA,150000,3e+05,2,2,2,4,4,3,2021,4,1,1,67,3,0,1,1,1,0,2,150000,3e+05,NA,NA,4,4,3,1,1,1
"623",819,44,119,430,2,1975,3,2,4,4,2,1,5,24000,84000,3,3,2,4,4,4,2021,4,1,1,46,2,1,0,2,0,0,3,24000,84000,5,0,4,4,4,1,1,1
"624",820,44,119,431,2,1960,2,2,1,4,1,4,NA,10000,74880,4,4,4,3,4,4,2021,4,1,1,61,3,1,1,1,1,0,4,10000,74880,NA,NA,3,4,4,1,1,1
"625",824,44,58,402,2,1984,3,2,1,4,1,1,5,19200,4e+05,3,3,3,4,3,3,2021,4,1,1,37,2,1,1,2,1,0,3,19200,4e+05,5,0,4,3,3,1,1,1
"626",826,44,119,431,1,1955,4,2,1,4,3,NA,NA,-8,-1,2,4,2,4,-1,3,2021,4,1,0,66,3,1,0,3,1,0,2,NA,NA,NA,NA,4,-1,3,1,0,1
"627",827,44,13,422,1,1967,7,2,1,1,1,NA,NA,-8,144000,4,4,4,4,4,4,2021,4,1,0,54,3,1,1,4,1,1,4,NA,144000,NA,NA,4,4,4,1,1,1
"628",828,44,13,422,1,2003,8,1,1,2,1,NA,NA,-8,72000,3,5,1,3,3,3,2021,4,1,0,18,1,0,1,4,1,0,3,NA,72000,NA,NA,3,3,3,1,1,1
"629",829,44,13,422,2,1977,2,2,1,4,1,3,7,7200,7200,4,4,2,4,4,2,2021,4,1,1,44,2,1,1,1,1,0,4,7200,7200,7,0,4,4,2,1,1,0
"630",830,44,119,430,2,1966,4,2,1,4,3,NA,NA,-8,60000,3,3,3,4,3,3,2021,4,1,1,55,3,1,0,3,1,0,3,NA,60000,NA,NA,4,3,3,1,1,1
"631",831,44,13,422,1,1956,2,2,1,4,1,3,10,18000,18000,5,4,4,4,4,4,2021,4,1,0,65,3,1,1,1,1,0,5,18000,18000,10,0,4,4,4,1,1,1
"632",832,44,25,397,2,1979,3,2,1,4,3,1,7,32400,112000,4,4,4,4,3,3,2021,4,1,1,42,2,1,0,2,1,0,4,32400,112000,7,0,4,3,3,1,1,1
"633",833,44,25,397,1,1960,4,2,1,4,1,1,10,-8,16800,3,3,-1,4,3,3,2021,4,1,0,61,3,1,1,3,1,0,3,NA,16800,10,0,4,3,3,1,1,1
"634",834,44,151,426,2,1983,6,2,1,4,2,NA,NA,-8,360000,3,3,3,3,3,2,2021,4,1,1,38,2,1,0,3,1,0,3,NA,360000,NA,NA,3,3,2,1,1,0
"635",835,44,119,431,1,1980,3,2,1,4,1,4,NA,-8,19950,4,4,4,3,3,3,2021,4,1,0,41,2,1,1,2,1,0,4,NA,19950,NA,NA,3,3,3,1,1,1
"636",836,44,58,402,2,1964,3,2,1,4,1,2,7,36000,122120,5,3,4,4,2,3,2021,4,1,1,57,3,1,1,2,1,0,5,36000,122120,7,0,4,2,3,1,0,1
"637",837,44,58,402,1,1997,7,1,1,4,3,1,5,37200,13000,3,3,2,4,4,3,2021,4,1,0,24,1,0,0,4,1,0,3,37200,13000,5,0,4,4,3,1,1,1
"638",838,44,25,397,1,1997,8,1,1,2,1,1,3,55000,120000,4,5,4,4,3,2,2021,4,1,0,24,1,0,1,4,1,0,4,55000,120000,3,1,4,3,2,1,1,0
"639",839,44,146,399,2,1952,3,2,1,4,1,4,NA,-8,-1,4,4,3,4,3,3,2021,4,1,1,69,3,1,1,2,1,0,4,NA,NA,NA,NA,4,3,3,1,1,1
"640",840,44,119,430,1,1952,2,2,1,4,2,NA,NA,-8,15000,4,3,4,4,3,3,2021,4,1,0,69,3,1,0,1,1,0,4,NA,15000,NA,NA,4,3,3,1,1,1
"641",842,44,119,431,2,1970,2,2,1,4,2,3,7,18000,30600,5,5,5,3,2,2,2021,4,1,1,51,3,1,0,1,1,0,5,18000,30600,7,0,3,2,2,1,0,0
"642",843,44,146,399,1,1990,5,2,1,4,1,1,5,96000,97200,3,3,3,3,3,2,2021,4,1,0,31,2,1,1,3,1,0,3,96000,97200,5,0,3,3,2,1,1,0
"643",845,44,25,397,2,1987,3,2,1,4,1,1,7,-8,50000,3,3,4,4,4,4,2021,4,1,1,34,2,1,1,2,1,0,3,NA,50000,7,0,4,4,4,1,1,1
"644",846,44,119,430,2,1985,8,2,1,4,1,1,3,96000,216000,3,3,3,4,4,3,2021,4,1,1,36,2,1,1,4,1,0,3,96000,216000,3,1,4,4,3,1,1,1
"645",848,44,58,402,2,1991,3,2,1,4,1,1,10,1000,26100,3,3,2,4,4,4,2021,4,1,1,30,2,1,1,2,1,0,3,1000,26100,10,0,4,4,4,1,1,1
"646",850,44,136,394,1,1955,2,2,1,4,3,NA,NA,-8,36000,5,5,5,2,2,2,2021,4,1,0,66,3,1,0,1,1,0,5,NA,36000,NA,NA,2,2,2,0,0,0
"647",853,44,25,397,1,1989,4,2,1,4,1,NA,NA,72000,85000,4,4,3,4,2,1,2021,4,1,0,32,2,1,1,3,1,0,4,72000,85000,NA,NA,4,2,1,1,0,0
"648",854,44,58,402,1,1955,4,2,1,4,1,NA,NA,-8,12000,5,5,5,4,3,3,2021,4,1,0,66,3,1,1,3,1,0,5,NA,12000,NA,NA,4,3,3,1,1,1
"649",856,44,119,430,2,1975,3,2,1,4,3,NA,NA,-8,150000,4,3,-1,4,4,-1,2021,4,1,1,46,2,1,0,2,1,0,4,NA,150000,NA,NA,4,4,-1,1,1,0
"650",857,44,13,422,1,1968,4,2,1,4,1,1,9,50000,9600,4,4,4,-1,-1,-1,2021,4,1,0,53,3,1,1,3,1,0,4,50000,9600,9,0,-1,-1,-1,0,0,0
"651",858,44,13,422,2,1957,1,5,1,4,1,4,NA,-8,7200,4,4,4,4,4,4,2021,4,1,1,64,3,0,1,0,1,0,4,NA,7200,NA,NA,4,4,4,1,1,1
"652",860,44,119,431,1,1959,2,2,1,1,1,4,NA,-8,10500,3,3,2,4,4,4,2021,4,1,0,62,3,1,1,1,1,1,3,NA,10500,NA,NA,4,4,4,1,1,1
"653",861,44,25,397,1,2003,7,1,1,2,1,NA,NA,-8,96000,3,3,2,4,3,3,2021,4,1,0,18,1,0,1,4,1,0,3,NA,96000,NA,NA,4,3,3,1,1,1
"654",862,44,151,426,1,1970,3,2,1,4,1,1,7,60000,130000,3,4,2,3,3,3,2021,4,1,0,51,3,1,1,2,1,0,3,60000,130000,7,0,3,3,3,1,1,1
"655",863,44,25,397,1,1994,3,2,9,4,1,1,5,48000,100500,4,4,3,3,3,3,2021,4,1,0,27,1,1,1,2,0,0,4,48000,100500,5,0,3,3,3,1,1,1
"656",864,44,25,397,1,1995,7,1,1,4,1,1,5,90000,312900,3,4,2,4,4,4,2021,4,1,0,26,1,0,1,4,1,0,3,90000,312900,5,0,4,4,4,1,1,1
"657",865,44,58,402,2,1956,2,2,1,4,1,NA,NA,-8,14340,4,4,3,4,2,3,2021,4,1,1,65,3,1,1,1,1,0,4,NA,14340,NA,NA,4,2,3,1,0,1
"658",866,44,13,422,2,1997,5,2,1,4,1,NA,NA,-8,120000,4,2,3,4,3,2,2021,4,1,1,24,1,1,1,3,1,0,4,NA,120000,NA,NA,4,3,2,1,1,0
"659",867,44,119,430,2,1956,3,2,1,4,2,NA,NA,-8,62400,2,2,1,4,4,4,2021,4,1,1,65,3,1,0,2,1,0,2,NA,62400,NA,NA,4,4,4,1,1,1
"660",868,44,119,431,1,1962,3,2,1,4,1,4,NA,-8,50000,3,3,3,4,4,4,2021,4,1,0,59,3,1,1,2,1,0,3,NA,50000,NA,NA,4,4,4,1,1,1
"661",869,44,58,402,2,1953,2,2,1,4,2,1,10,3000,40000,4,4,4,4,3,3,2021,4,1,1,68,3,1,0,1,1,0,4,3000,40000,10,0,4,3,3,1,1,1
"662",870,44,136,394,1,1964,3,2,1,4,3,NA,NA,30000,69600,4,3,3,4,4,4,2021,4,1,0,57,3,1,0,2,1,0,4,30000,69600,NA,NA,4,4,4,1,1,1
"663",873,44,25,397,1,1957,2,2,1,4,1,NA,NA,-8,39600,3,2,3,3,3,3,2021,4,1,0,64,3,1,1,1,1,0,3,NA,39600,NA,NA,3,3,3,1,1,1
"664",874,44,119,430,2,1961,4,2,1,4,3,NA,NA,-8,84000,3,4,2,4,3,3,2021,4,1,1,60,3,1,0,3,1,0,3,NA,84000,NA,NA,4,3,3,1,1,1
"665",875,44,119,430,1,1954,4,3,1,4,3,NA,NA,-8,36000,5,5,5,4,1,2,2021,4,1,0,67,3,1,0,3,1,0,5,NA,36000,NA,NA,4,1,2,1,0,0
"666",879,44,119,431,2,1993,2,2,1,4,1,NA,NA,-8,158400,4,4,4,3,3,4,2021,4,1,1,28,1,1,1,1,1,0,4,NA,158400,NA,NA,3,3,4,1,1,1
"667",881,44,58,402,2,1955,5,3,1,1,1,NA,NA,-8,48960,3,3,3,4,3,3,2021,4,1,1,66,3,1,1,3,1,1,3,NA,48960,NA,NA,4,3,3,1,1,1
"668",883,44,119,430,1,1971,4,3,1,4,4,1,5,115200,120000,5,5,-1,4,4,3,2021,4,1,0,50,3,1,0,3,1,0,5,115200,120000,5,0,4,4,3,1,1,1
"669",884,44,146,399,2,1952,2,2,1,4,1,4,NA,-8,-1,4,4,4,3,-1,3,2021,4,1,1,69,3,1,1,1,1,0,4,NA,NA,NA,NA,3,-1,3,1,0,1
"670",886,44,25,397,2,1956,2,2,1,4,1,NA,NA,-8,46800,5,5,5,3,3,3,2021,4,1,1,65,3,1,1,1,1,0,5,NA,46800,NA,NA,3,3,3,1,1,1
"671",888,44,13,422,2,1954,1,5,1,4,1,4,NA,-8,60000,3,-1,3,3,3,3,2021,4,1,1,67,3,0,1,0,1,0,3,NA,60000,NA,NA,3,3,3,1,1,1
"672",889,44,119,431,1,1983,3,3,1,4,1,2,5,60000,156000,3,4,3,4,4,3,2021,4,1,0,38,2,1,1,2,1,0,3,60000,156000,5,0,4,4,3,1,1,1
"673",890,44,146,399,2,1952,1,2,1,4,1,4,NA,10000,20000,4,4,3,4,4,4,2021,4,1,1,69,3,1,1,0,1,0,4,10000,20000,NA,NA,4,4,4,1,1,1
"674",891,44,119,431,1,1979,3,2,1,4,1,1,5,30000,30680,4,4,2,3,1,1,2021,4,1,0,42,2,1,1,2,1,0,4,30000,30680,5,0,3,1,1,1,0,0
"675",892,44,13,422,1,1993,3,1,-1,4,1,1,2,66000,196800,4,5,2,4,3,3,2021,4,1,0,28,1,0,1,2,NA,0,4,66000,196800,2,1,4,3,3,1,1,1
"676",893,44,119,431,2,1991,3,2,1,4,1,NA,NA,-8,1e+05,4,2,4,3,3,3,2021,4,1,1,30,2,1,1,2,1,0,4,NA,1e+05,NA,NA,3,3,3,1,1,1
"677",894,44,119,431,2,1958,2,2,1,4,1,4,NA,-8,52160,2,4,1,3,3,3,2021,4,1,1,63,3,1,1,1,1,0,2,NA,52160,NA,NA,3,3,3,1,1,1
"678",896,44,151,426,1,1955,4,2,9,1,1,NA,NA,-8,0,4,4,4,4,3,3,2021,4,1,0,66,3,1,1,3,0,1,4,NA,0,NA,NA,4,3,3,1,1,1
"679",897,44,119,430,2,1981,3,2,1,4,1,NA,NA,10000,820000,4,5,2,4,3,3,2021,4,1,1,40,2,1,1,2,1,0,4,10000,820000,NA,NA,4,3,3,1,1,1
"680",898,44,146,399,2,1991,8,2,1,1,2,1,9,50000,1e+05,3,5,3,3,3,3,2021,4,1,1,30,2,1,0,4,1,1,3,50000,1e+05,9,0,3,3,3,1,1,1
"681",899,44,119,430,2,1966,2,2,1,4,1,1,5,50000,10000,3,3,3,3,3,3,2021,4,1,1,55,3,1,1,1,1,0,3,50000,10000,5,0,3,3,3,1,1,1
"682",900,44,119,431,2,1958,2,5,1,4,1,4,NA,-8,3120,2,4,-1,-1,3,3,2021,4,1,1,63,3,0,1,1,1,0,2,NA,3120,NA,NA,-1,3,3,0,1,1
"683",902,44,25,397,1,1991,5,2,1,4,1,1,6,70000,150000,5,5,3,4,4,4,2021,4,1,0,30,2,1,1,3,1,0,5,70000,150000,6,0,4,4,4,1,1,1
"684",904,44,119,431,2,1989,3,2,1,4,3,NA,NA,-8,50000,3,5,2,1,1,1,2021,4,1,1,32,2,1,0,2,1,0,3,NA,50000,NA,NA,1,1,1,0,0,0
"685",905,44,151,426,2,1966,2,2,1,4,3,NA,NA,-8,60000,4,3,2,2,2,1,2021,4,1,1,55,3,1,0,1,1,0,4,NA,60000,NA,NA,2,2,1,0,0,0
"686",906,44,119,430,2,1963,3,2,1,4,3,NA,NA,-8,3e+05,3,3,4,3,3,3,2021,4,1,1,58,3,1,0,2,1,0,3,NA,3e+05,NA,NA,3,3,3,1,1,1
"687",907,44,136,394,1,1992,8,1,1,4,3,1,1,72000,15000,3,4,3,4,4,4,2021,4,1,0,29,1,0,0,4,1,0,3,72000,15000,1,1,4,4,4,1,1,1
"688",908,44,146,399,2,1966,2,5,1,4,1,NA,NA,18000,-1,4,4,4,4,2,2,2021,4,1,1,55,3,0,1,1,1,0,4,18000,NA,NA,NA,4,2,2,1,0,0
"689",909,44,25,397,1,1971,1,2,1,4,2,1,2,55600,78567,4,4,4,3,3,3,2021,4,1,0,50,3,1,0,0,1,0,4,55600,78567,2,1,3,3,3,1,1,1
"690",910,44,146,399,2,1964,3,2,1,4,2,1,10,24000,13500,3,3,4,4,3,3,2021,4,1,1,57,3,1,0,2,1,0,3,24000,13500,10,0,4,3,3,1,1,1
"691",911,44,13,422,1,1993,4,2,1,4,1,1,5,59000,174000,5,4,4,4,3,3,2021,4,1,0,28,1,1,1,3,1,0,5,59000,174000,5,0,4,3,3,1,1,1
"692",912,44,58,402,1,1974,3,4,1,4,2,1,11,40000,40000,3,2,2,4,2,1,2021,4,1,0,47,2,0,0,2,1,0,3,40000,40000,11,0,4,2,1,1,0,0
"693",913,44,25,397,1,1952,2,2,1,4,1,NA,NA,-8,180000,3,3,3,4,4,4,2021,4,1,0,69,3,1,1,1,1,0,3,NA,180000,NA,NA,4,4,4,1,1,1
"694",914,44,13,422,2,1971,2,2,1,4,1,1,7,36000,210000,4,4,4,4,3,3,2021,4,1,1,50,3,1,1,1,1,0,4,36000,210000,7,0,4,3,3,1,1,1
"695",916,44,146,399,1,1994,5,2,1,4,2,1,5,60000,-1,5,5,5,3,3,3,2021,4,1,0,27,1,1,0,3,1,0,5,60000,NA,5,0,3,3,3,1,1,1
"696",917,44,13,422,2,1959,4,2,1,4,1,2,10,2000,4000,4,2,3,4,4,3,2021,4,1,1,62,3,1,1,3,1,0,4,2000,4000,10,0,4,4,3,1,1,1
"697",920,44,58,402,1,1958,7,2,1,1,2,NA,NA,-8,103200,3,3,3,4,4,4,2021,4,1,0,63,3,1,0,4,1,1,3,NA,103200,NA,NA,4,4,4,1,1,1
"698",922,44,13,422,1,1964,3,2,1,4,1,4,NA,-8,140000,4,2,4,4,2,2,2021,4,1,0,57,3,1,1,2,1,0,4,NA,140000,NA,NA,4,2,2,1,0,0
"699",923,44,119,430,2,1969,3,2,1,4,3,NA,NA,-8,138000,4,4,2,4,4,4,2021,4,1,1,52,3,1,0,2,1,0,4,NA,138000,NA,NA,4,4,4,1,1,1
"700",924,44,119,430,1,1979,7,2,1,4,2,1,2,1e+05,190000,4,4,3,4,4,4,2021,4,1,0,42,2,1,0,4,1,0,4,1e+05,190000,2,1,4,4,4,1,1,1
"701",925,21,63,82,1,1986,3,2,1,4,1,4,NA,-8,50000,4,5,4,4,3,3,2021,4,1,0,35,2,1,1,2,1,0,4,NA,50000,NA,NA,4,3,3,1,1,1
"702",926,21,63,82,1,1957,3,2,1,1,1,4,NA,-8,14000,4,5,3,3,3,3,2021,4,1,0,64,3,1,1,2,1,1,4,NA,14000,NA,NA,3,3,3,1,1,1
"703",927,21,18,88,2,1956,4,2,1,4,2,NA,NA,-8,36000,4,5,3,3,3,3,2021,4,1,1,65,3,1,0,3,1,0,4,NA,36000,NA,NA,3,3,3,1,1,1
"704",928,23,138,113,2,1959,3,2,1,4,2,NA,NA,-8,62400,3,3,3,3,3,3,2021,4,1,1,62,3,1,0,2,1,0,3,NA,62400,NA,NA,3,3,3,1,1,1
"705",929,23,138,113,2,1986,7,2,1,4,1,1,9,19500,120000,3,1,2,4,4,4,2021,4,1,1,35,2,1,1,4,1,0,3,19500,120000,9,0,4,4,4,1,1,1
"706",930,23,138,113,2,1979,7,2,1,4,2,1,9,19260,72000,4,4,-1,4,3,3,2021,4,1,1,42,2,1,0,4,1,0,4,19260,72000,9,0,4,3,3,1,1,1
"707",931,23,138,113,2,1971,8,5,1,1,2,1,9,40000,40000,5,5,4,4,4,4,2021,4,1,1,50,3,0,0,4,1,1,5,40000,40000,9,0,4,4,4,1,1,1
"708",932,23,138,113,2,1969,8,2,1,1,2,NA,NA,-8,116000,3,3,3,4,3,3,2021,4,1,1,52,3,1,0,4,1,1,3,NA,116000,NA,NA,4,3,3,1,1,1
"709",933,23,138,113,1,1983,4,2,1,1,2,1,9,-8,80000,3,3,3,4,4,4,2021,4,1,0,38,2,1,0,3,1,1,3,NA,80000,9,0,4,4,4,1,1,1
"710",934,23,138,113,2,1964,3,2,1,4,2,NA,NA,-8,34000,3,3,3,4,4,4,2021,4,1,1,57,3,1,0,2,1,0,3,NA,34000,NA,NA,4,4,4,1,1,1
"711",935,21,63,82,2,1956,2,5,1,4,1,4,NA,-8,8000,5,4,5,2,2,1,2021,4,1,1,65,3,0,1,1,1,0,5,NA,8000,NA,NA,2,2,1,0,0,0
"712",936,23,138,113,2,1954,3,2,1,4,3,1,9,-8,60000,3,1,3,4,4,-1,2021,4,1,1,67,3,1,0,2,1,0,3,NA,60000,9,0,4,4,-1,1,1,0
"713",937,21,18,88,2,1975,7,2,1,4,2,1,7,30000,80000,3,4,3,4,4,3,2021,4,1,1,46,2,1,0,4,1,0,3,30000,80000,7,0,4,4,3,1,1,1
"714",938,23,138,113,1,2000,6,1,1,4,2,1,9,-8,8760,4,5,4,3,3,3,2021,4,1,0,21,1,0,0,3,1,0,4,NA,8760,9,0,3,3,3,1,1,1
"715",939,21,18,88,2,1993,4,2,1,4,2,NA,NA,-8,72000,3,3,3,4,4,4,2021,4,1,1,28,1,1,0,3,1,0,3,NA,72000,NA,NA,4,4,4,1,1,1
"716",940,23,138,114,1,1985,7,2,1,4,2,1,4,40000,50000,5,3,3,4,4,4,2021,4,1,0,36,2,1,0,4,1,0,5,40000,50000,4,1,4,4,4,1,1,1
"717",941,23,138,114,2,1996,7,1,1,2,3,1,2,20000,30000,3,3,2,4,4,4,2021,4,1,1,25,1,0,0,4,1,0,3,20000,30000,2,1,4,4,4,1,1,1
"718",942,23,138,114,2,1967,5,2,1,4,2,1,2,2300,170400,3,3,4,4,4,4,2021,4,1,1,54,3,1,0,3,1,0,3,2300,170400,2,1,4,4,4,1,1,1
"719",943,23,138,114,1,1960,4,2,1,4,2,1,-1,16800,17300,3,3,2,4,-1,-1,2021,4,1,0,61,3,1,0,3,1,0,3,16800,17300,-1,NA,4,-1,-1,1,0,0
"720",944,23,138,114,1,1961,4,2,1,4,2,1,3,16800,48000,5,4,5,4,-1,-1,2021,4,1,0,60,3,1,0,3,1,0,5,16800,48000,3,1,4,-1,-1,1,0,0
"721",945,21,18,88,2,1965,3,2,1,4,2,NA,NA,-8,80000,2,3,2,4,2,3,2021,4,1,1,56,3,1,0,2,1,0,2,NA,80000,NA,NA,4,2,3,1,0,1
"722",946,21,18,88,2,1971,5,2,1,4,2,1,2,1e+05,250000,2,2,1,3,3,3,2021,4,1,1,50,3,1,0,3,1,0,2,1e+05,250000,2,1,3,3,3,1,1,1
"723",947,23,138,114,2,1969,7,2,1,4,2,NA,NA,16000,46000,3,3,3,4,4,-1,2021,4,1,1,52,3,1,0,4,1,0,3,16000,46000,NA,NA,4,4,-1,1,1,0
"724",948,23,138,114,2,1971,7,2,1,1,2,1,2,40000,160000,3,3,3,4,4,4,2021,4,1,1,50,3,1,0,4,1,1,3,40000,160000,2,1,4,4,4,1,1,1
"725",949,23,138,114,2,1968,7,2,1,1,2,1,9,-8,68000,5,5,5,4,4,4,2021,4,1,1,53,3,1,0,4,1,1,5,NA,68000,9,0,4,4,4,1,1,1
"726",950,23,138,114,2,1984,6,2,1,2,2,1,9,18000,14000,4,3,2,3,3,2,2021,4,1,1,37,2,1,0,3,1,0,4,18000,14000,9,0,3,3,2,1,1,0
"727",951,23,138,115,2,1979,4,2,1,4,2,1,9,12000,54000,5,5,5,4,4,4,2021,4,1,1,42,2,1,0,3,1,0,5,12000,54000,9,0,4,4,4,1,1,1
"728",952,23,138,114,2,1976,3,2,1,4,2,1,1,20000,90000,4,4,4,4,4,4,2021,4,1,1,45,2,1,0,2,1,0,4,20000,90000,1,1,4,4,4,1,1,1
"729",953,23,138,114,2,1996,7,1,3,2,2,1,4,20000,70000,4,2,2,4,4,3,2021,4,1,1,25,1,0,0,4,0,0,4,20000,70000,4,1,4,4,3,1,1,1
"730",954,23,138,115,2,1988,8,1,1,1,2,1,9,21600,21600,5,5,4,4,4,4,2021,4,1,1,33,2,0,0,4,1,1,5,21600,21600,9,0,4,4,4,1,1,1
