"","id","province","RA1c","RA1d","RA1e","RA1f","A2","A3","A4a","C5a","C6a_a","B3a","B4a","D3a","F1a2_1","F1a2_2","F1a2_3","year","wave","time","female","age","corhort","marriage","hukouRural","edu","race","party","incomPer","incomFam","socialLevel","occ","occR","trust_gover","trust_goverR","trust_quxian","trust_xiangzhen"
"557",557,"山东省",2,1997,8,1,1,4,2,0,84000,NA,NA,3,NA,NA,2,2017,4,1,1,20,1,0,0,4,1,0,0,84000,3,NA,NA,NA,NA,NA,0
"558",558,"山东省",2,1996,7,1,1,2,1,47500,NA,1,7,3,3,3,3,2017,4,1,1,21,1,0,1,4,1,0,47500,NA,3,7,0,3,1,1,1
"559",559,"山东省",2,1994,8,1,1,2,3,24000,102000,1,11,3,3,3,3,2017,4,1,1,23,1,0,0,4,1,0,24000,102000,3,11,0,3,1,1,1
"560",560,"山东省",2,1997,8,1,1,2,1,200,20000,NA,NA,3,4,4,4,2017,4,1,1,20,1,0,1,4,1,0,200,20000,3,NA,NA,4,1,1,1
"561",561,"山东省",2,1993,4,2,1,2,1,20000,1e+05,1,7,5,2,2,2,2017,4,1,1,24,1,1,1,3,1,0,20000,1e+05,5,7,0,2,0,0,0
"562",562,"山东省",2,1996,7,1,1,2,2,0,36000,NA,NA,4,4,4,4,2017,4,1,1,21,1,0,0,4,1,0,0,36000,4,NA,NA,4,1,1,1
"563",563,"山东省",2,1994,9,1,1,2,2,0,120000,NA,NA,3,2,2,3,2017,4,1,1,23,1,0,0,4,1,0,0,120000,3,NA,NA,2,0,0,1
"564",564,"山东省",2,1995,7,1,1,2,2,480,50000,1,8,4,4,4,4,2017,4,1,1,22,1,0,0,4,1,0,480,50000,4,8,0,4,1,1,1
"565",565,"山东省",2,1994,8,1,1,2,1,30000,70000,NA,NA,3,3,3,2,2017,4,1,1,23,1,0,1,4,1,0,30000,70000,3,NA,NA,3,1,1,0
"566",566,"山东省",2,1995,8,1,1,2,1,0,90000,NA,NA,3,3,3,3,2017,4,1,1,22,1,0,1,4,1,0,0,90000,3,NA,NA,3,1,1,1
"567",567,"山东省",2,1994,4,2,1,4,2,0,60000,NA,NA,4,4,3,3,2017,4,1,1,23,1,1,0,3,1,0,0,60000,4,NA,NA,4,1,1,1
"568",568,"山东省",2,1996,4,1,1,2,2,45000,150000,1,7,4,4,3,3,2017,4,1,1,21,1,0,0,3,1,0,45000,150000,4,7,0,4,1,1,1
"569",569,"山东省",2,1994,8,1,1,2,2,0,1e+05,NA,NA,4,3,3,3,2017,4,1,1,23,1,0,0,4,1,0,0,1e+05,4,NA,NA,3,1,1,1
"570",570,"山东省",2,1997,8,1,1,2,2,0,1e+05,NA,NA,3,3,3,3,2017,4,1,1,20,1,0,0,4,1,0,0,1e+05,3,NA,NA,3,1,1,1
"571",571,"山东省",2,1997,3,1,1,4,1,24000,48000,1,7,3,1,1,1,2017,4,1,1,20,1,0,1,2,1,0,24000,48000,3,7,0,1,0,0,0
"572",572,"山东省",2,1993,8,2,1,4,2,50000,150000,1,8,3,4,3,2,2017,4,1,1,24,1,1,0,4,1,0,50000,150000,3,8,0,4,1,1,0
"573",573,"山东省",2,1995,3,1,1,4,1,24000,80000,1,5,5,3,3,4,2017,4,1,1,22,1,0,1,2,1,0,24000,80000,5,5,0,3,1,1,1
"574",574,"山东省",2,1993,3,2,1,1,1,35000,135000,NA,NA,3,2,3,3,2017,4,1,1,24,1,1,1,2,1,1,35000,135000,3,NA,NA,2,0,1,1
"575",575,"山东省",2,1994,3,2,1,4,1,0,140000,NA,NA,5,4,2,2,2017,4,1,1,23,1,1,1,2,1,0,0,140000,5,NA,NA,4,1,0,0
"576",576,"山东省",2,1993,3,4,6,4,2,21600,21600,1,5,5,3,2,2,2017,4,1,1,24,1,0,0,2,0,0,21600,21600,5,5,0,3,1,0,0
"577",577,"山东省",2,1997,8,1,6,2,1,7000,1e+07,NA,NA,3,3,2,2,2017,4,1,1,20,1,0,1,4,0,0,7000,1e+07,3,NA,NA,3,1,0,0
"578",578,"山东省",2,1994,7,1,8,5,2,10000,NA,1,7,4,4,4,4,2017,4,1,1,23,1,0,0,4,0,0,10000,NA,4,7,0,4,1,1,1
"579",579,"山东省",2,1996,7,1,1,1,1,0,NA,1,5,4,3,3,3,2017,4,1,1,21,1,0,1,4,1,1,0,NA,4,5,0,3,1,1,1
"580",580,"山东省",2,1996,4,1,1,2,1,40000,140000,1,3,5,3,3,3,2017,4,1,1,21,1,0,1,3,1,0,40000,140000,5,3,1,3,1,1,1
"581",581,"山东省",2,1997,7,1,1,2,1,100,1e+05,NA,NA,5,3,3,2,2017,4,1,1,20,1,0,1,4,1,0,100,1e+05,5,NA,NA,3,1,1,0
"582",582,"山东省",2,1997,7,1,1,2,1,10000,50000,NA,NA,3,8,8,8,2017,4,1,1,20,1,0,1,4,1,0,10000,50000,3,NA,NA,8,NA,NA,NA
"583",583,"山东省",2,1994,8,1,1,2,1,0,NA,NA,NA,3,3,3,3,2017,4,1,1,23,1,0,1,4,1,0,0,NA,3,NA,NA,3,1,1,1
"584",584,"山东省",2,1996,7,1,1,2,1,0,NA,NA,NA,4,3,3,3,2017,4,1,1,21,1,0,1,4,1,0,0,NA,4,NA,NA,3,1,1,1
"585",585,"山东省",2,1997,8,1,1,2,2,0,40000,NA,NA,4,3,2,NA,2017,4,1,1,20,1,0,0,4,1,0,0,40000,4,NA,NA,3,1,0,NA
"586",586,"山东省",2,1997,8,1,1,2,2,400,60000,NA,NA,5,3,3,3,2017,4,1,1,20,1,0,0,4,1,0,400,60000,5,NA,NA,3,1,1,1
"587",587,"山东省",2,1997,8,1,1,2,2,0,120000,NA,NA,5,3,3,3,2017,4,1,1,20,1,0,0,4,1,0,0,120000,5,NA,NA,3,1,1,1
"588",588,"山东省",2,1997,8,1,1,2,2,0,60000,NA,NA,3,3,3,3,2017,4,1,1,20,1,0,0,4,1,0,0,60000,3,NA,NA,3,1,1,1
"589",589,"山东省",2,1997,7,1,1,2,2,0,70000,NA,NA,4,3,3,3,2017,4,1,1,20,1,0,0,4,1,0,0,70000,4,NA,NA,3,1,1,1
"590",590,"山东省",2,1994,8,1,1,2,1,0,1e+05,NA,NA,4,3,3,3,2017,4,1,1,23,1,0,1,4,1,0,0,1e+05,4,NA,NA,3,1,1,1
"591",591,"山东省",2,1993,3,1,1,4,1,3300,60000,NA,NA,3,1,2,3,2017,4,1,1,24,1,0,1,2,1,0,3300,60000,3,NA,NA,1,0,0,1
"592",592,"山东省",2,1993,3,1,1,4,1,20000,20000,NA,NA,5,3,3,3,2017,4,1,1,24,1,0,1,2,1,0,20000,20000,5,NA,NA,3,1,1,1
"593",593,"山东省",2,1996,8,1,1,2,2,2000,96000,NA,NA,5,4,3,3,2017,4,1,1,21,1,0,0,4,1,0,2000,96000,5,NA,NA,4,1,1,1
"594",594,"山东省",2,1994,8,1,1,1,1,60000,66000,1,7,3,3,2,2,2017,4,1,1,23,1,0,1,4,1,1,60000,66000,3,7,0,3,1,0,0
"595",595,"山东省",2,1995,7,1,1,2,1,0,60000,NA,NA,3,3,3,3,2017,4,1,1,22,1,0,1,4,1,0,0,60000,3,NA,NA,3,1,1,1
"596",596,"山东省",2,1995,7,2,1,4,1,26000,54210,2,7,3,2,2,2,2017,4,1,1,22,1,1,1,4,1,0,26000,54210,3,7,0,2,0,0,0
"597",597,"山东省",2,1997,8,1,1,2,2,14400,65000,NA,NA,4,3,3,3,2017,4,1,1,20,1,0,0,4,1,0,14400,65000,4,NA,NA,3,1,1,1
"598",598,"山东省",2,1996,8,1,1,2,1,0,NA,NA,NA,3,3,3,3,2017,4,1,1,21,1,0,1,4,1,0,0,NA,3,NA,NA,3,1,1,1
"599",599,"山东省",2,1997,8,1,1,2,1,0,20000,NA,NA,4,3,8,8,2017,4,1,1,20,1,0,1,4,1,0,0,20000,4,NA,NA,3,1,NA,NA
"600",600,"山东省",2,1996,7,1,1,4,1,3000,70000,NA,NA,5,3,3,3,2017,4,1,1,21,1,0,1,4,1,0,3000,70000,5,NA,NA,3,1,1,1
"601",601,"山东省",2,1996,7,1,1,2,1,4000,150000,1,7,5,2,2,2,2017,4,1,1,21,1,0,1,4,1,0,4000,150000,5,7,0,2,0,0,0
"602",602,"山东省",2,1997,3,1,1,4,1,24000,12000,1,3,5,3,3,3,2017,4,1,1,20,1,0,1,2,1,0,24000,12000,5,3,1,3,1,1,1
"603",603,"山东省",2,1994,3,2,1,4,1,0,15000,NA,NA,3,3,3,3,2017,4,1,1,23,1,1,1,2,1,0,0,15000,3,NA,NA,3,1,1,1
"604",604,"山东省",2,1997,5,2,1,4,1,NA,NA,NA,NA,3,4,4,4,2017,4,1,1,20,1,1,1,3,1,0,NA,NA,3,NA,NA,4,1,1,1
"605",605,"山东省",2,1993,3,2,8,2,1,30000,3e+05,1,1,3,4,8,8,2017,4,1,1,24,1,1,1,2,0,0,30000,3e+05,3,1,1,4,1,NA,NA
"606",606,"山东省",2,1997,8,1,1,2,1,0,30000,NA,NA,4,3,3,2,2017,4,1,1,20,1,0,1,4,1,0,0,30000,4,NA,NA,3,1,1,0
"607",607,"山东省",2,1993,3,2,1,4,1,0,40000,NA,NA,5,4,4,4,2017,4,1,1,24,1,1,1,2,1,0,0,40000,5,NA,NA,4,1,1,1
"608",608,"山东省",2,1997,8,1,1,2,2,200,70000,NA,NA,3,3,3,3,2017,4,1,1,20,1,0,0,4,1,0,200,70000,3,NA,NA,3,1,1,1
"609",609,"河南省",2,1996,4,2,1,1,1,30000,230000,NA,NA,2,3,3,3,2017,4,1,1,21,1,1,1,3,1,1,30000,230000,2,NA,NA,3,1,1,1
"610",610,"河南省",2,1997,8,1,1,2,2,0,50000,NA,NA,3,4,4,4,2017,4,1,1,20,1,0,0,4,1,0,0,50000,3,NA,NA,4,1,1,1
"611",611,"河南省",2,1994,8,1,1,2,2,50000,60000,1,3,2,4,4,4,2017,4,1,1,23,1,0,0,4,1,0,50000,60000,2,3,1,4,1,1,1
"612",612,"河南省",2,1995,8,1,8,2,2,6000,1e+05,NA,NA,5,4,3,3,2017,4,1,1,22,1,0,0,4,0,0,6000,1e+05,5,NA,NA,4,1,1,1
"613",613,"河南省",2,1993,4,2,1,4,1,7000,35000,NA,NA,4,3,2,2,2017,4,1,1,24,1,1,1,3,1,0,7000,35000,4,NA,NA,3,1,0,0
"614",614,"河南省",2,1994,8,1,1,2,1,20000,30000,1,3,4,3,3,2,2017,4,1,1,23,1,0,1,4,1,0,20000,30000,4,3,1,3,1,1,0
"615",615,"河南省",2,1993,3,2,1,4,1,60000,130000,1,7,4,3,2,1,2017,4,1,1,24,1,1,1,2,1,0,60000,130000,4,7,0,3,1,0,0
"616",616,"河南省",2,1994,7,6,1,2,3,20000,2e+05,1,5,4,4,4,4,2017,4,1,1,23,1,0,0,4,1,0,20000,2e+05,4,5,0,4,1,1,1
"617",617,"河南省",2,1995,8,1,1,2,1,0,150000,1,3,4,3,3,3,2017,4,1,1,22,1,0,1,4,1,0,0,150000,4,3,1,3,1,1,1
"618",618,"河南省",2,1995,3,2,1,2,3,0,60000,1,7,3,3,3,3,2017,4,1,1,22,1,1,0,2,1,0,0,60000,3,7,0,3,1,1,1
"619",619,"河南省",2,1993,8,1,1,4,1,40000,70000,1,3,4,3,3,3,2017,4,1,1,24,1,0,1,4,1,0,40000,70000,4,3,1,3,1,1,1
"620",620,"河南省",2,1996,4,2,1,4,1,60000,60000,NA,NA,3,4,3,3,2017,4,1,1,21,1,1,1,3,1,0,60000,60000,3,NA,NA,4,1,1,1
"621",621,"河南省",2,1996,3,2,1,4,1,0,20000,2,7,5,4,2,1,2017,4,1,1,21,1,1,1,2,1,0,0,20000,5,7,0,4,1,0,0
"622",622,"河南省",2,1997,7,1,1,2,1,0,350000,NA,NA,5,2,2,2,2017,4,1,1,20,1,0,1,4,1,0,0,350000,5,NA,NA,2,0,0,0
"623",623,"河南省",2,1997,8,1,1,2,3,0,1e+05,NA,NA,3,3,3,3,2017,4,1,1,20,1,0,0,4,1,0,0,1e+05,3,NA,NA,3,1,1,1
"624",624,"河南省",2,1996,8,1,1,2,1,0,45000,NA,NA,4,3,3,3,2017,4,1,1,21,1,0,1,4,1,0,0,45000,4,NA,NA,3,1,1,1
"625",625,"河南省",2,1995,8,1,1,2,1,0,60000,NA,NA,5,3,3,3,2017,4,1,1,22,1,0,1,4,1,0,0,60000,5,NA,NA,3,1,1,1
"626",626,"河南省",2,1993,8,1,1,2,1,0,36000,NA,NA,4,4,3,3,2017,4,1,1,24,1,0,1,4,1,0,0,36000,4,NA,NA,4,1,1,1
"627",627,"河南省",2,1997,4,1,1,2,1,38000,31090,NA,NA,5,4,3,3,2017,4,1,1,20,1,0,1,3,1,0,38000,31090,5,NA,NA,4,1,1,1
"628",628,"河南省",2,1997,4,1,1,2,1,0,50000,1,7,5,3,3,3,2017,4,1,1,20,1,0,1,3,1,0,0,50000,5,7,0,3,1,1,1
"629",629,"河南省",2,1997,8,1,1,2,1,0,1e+05,NA,NA,3,3,3,3,2017,4,1,1,20,1,0,1,4,1,0,0,1e+05,3,NA,NA,3,1,1,1
"630",630,"河南省",2,1997,2,2,1,4,1,12000,12000,4,NA,5,4,4,4,2017,4,1,1,20,1,1,1,1,1,0,12000,12000,5,NA,0,4,1,1,1
"631",631,"河南省",2,1994,3,2,1,4,2,0,50000,1,7,4,3,2,2,2017,4,1,1,23,1,1,0,2,1,0,0,50000,4,7,0,3,1,0,0
"632",632,"河南省",2,1994,7,1,1,4,2,29300,24000,1,3,3,4,4,4,2017,4,1,1,23,1,0,0,4,1,0,29300,24000,3,3,1,4,1,1,1
"633",633,"河南省",2,1993,9,1,1,2,2,6000,1e+05,NA,NA,4,3,3,3,2017,4,1,1,24,1,0,0,4,1,0,6000,1e+05,4,NA,NA,3,1,1,1
"634",634,"河南省",2,1995,8,1,1,2,1,0,94000,NA,NA,3,3,3,3,2017,4,1,1,22,1,0,1,4,1,0,0,94000,3,NA,NA,3,1,1,1
"635",635,"河南省",2,1996,5,1,1,4,1,40000,50000,1,5,3,1,2,2,2017,4,1,1,21,1,0,1,3,1,0,40000,50000,3,5,0,1,0,0,0
"636",636,"河南省",2,1994,4,2,1,2,1,0,78000,NA,NA,3,2,2,2,2017,4,1,1,23,1,1,1,3,1,0,0,78000,3,NA,NA,2,0,0,0
"637",637,"河南省",2,1997,8,1,1,2,1,0,40000,NA,NA,4,4,4,4,2017,4,1,1,20,1,0,1,4,1,0,0,40000,4,NA,NA,4,1,1,1
"638",638,"河南省",2,1998,8,1,1,2,2,0,60000,NA,NA,3,3,3,3,2017,4,1,1,19,1,0,0,4,1,0,0,60000,3,NA,NA,3,1,1,1
"639",639,"河南省",2,1993,8,1,1,1,2,2800,90000,1,3,3,4,3,3,2017,4,1,1,24,1,0,0,4,1,1,2800,90000,3,3,1,4,1,1,1
"640",640,"河南省",2,1996,8,1,1,2,1,0,80000,1,7,5,4,3,3,2017,4,1,1,21,1,0,1,4,1,0,0,80000,5,7,0,4,1,1,1
"641",641,"河南省",2,1993,4,1,1,4,1,10000,20000,1,11,5,2,2,2,2017,4,1,1,24,1,0,1,3,1,0,10000,20000,5,11,0,2,0,0,0
"642",642,"河南省",2,1996,8,1,1,2,1,0,20000,NA,NA,4,3,3,3,2017,4,1,1,21,1,0,1,4,1,0,0,20000,4,NA,NA,3,1,1,1
"643",643,"河南省",2,1993,3,2,1,4,1,0,20000,NA,NA,3,4,4,4,2017,4,1,1,24,1,1,1,2,1,0,0,20000,3,NA,NA,4,1,1,1
"644",644,"河南省",2,1993,7,1,1,1,2,18000,60000,1,1,5,4,4,4,2017,4,1,1,24,1,0,0,4,1,1,18000,60000,5,1,1,4,1,1,1
"645",645,"河南省",2,1995,8,1,1,2,2,7000,NA,NA,NA,3,3,3,3,2017,4,1,1,22,1,0,0,4,1,0,7000,NA,3,NA,NA,3,1,1,1
"646",646,"河南省",2,1996,8,1,1,2,3,10000,110000,NA,NA,4,4,3,3,2017,4,1,1,21,1,0,0,4,1,0,10000,110000,4,NA,NA,4,1,1,1
"647",647,"河南省",2,1993,3,2,1,4,1,0,50000,1,3,3,NA,2,3,2017,4,1,1,24,1,1,1,2,1,0,0,50000,3,3,1,NA,NA,0,1
"648",648,"河南省",2,1995,8,1,1,2,2,3770,NA,NA,NA,3,3,3,3,2017,4,1,1,22,1,0,0,4,1,0,3770,NA,3,NA,NA,3,1,1,1
"649",649,"河南省",2,1996,3,1,1,4,1,40000,10,1,5,5,4,4,2,2017,4,1,1,21,1,0,1,2,1,0,40000,10,5,5,0,4,1,1,0
"650",650,"河南省",2,1996,8,1,1,2,2,0,48000,NA,NA,3,4,4,4,2017,4,1,1,21,1,0,0,4,1,0,0,48000,3,NA,NA,4,1,1,1
"651",651,"河南省",2,1993,3,2,1,4,1,0,50000,NA,NA,4,4,1,1,2017,4,1,1,24,1,1,1,2,1,0,0,50000,4,NA,NA,4,1,0,0
"652",652,"河南省",2,1997,8,1,1,2,1,0,30000,NA,NA,4,3,3,3,2017,4,1,1,20,1,0,1,4,1,0,0,30000,4,NA,NA,3,1,1,1
"653",653,"河南省",2,1997,3,2,5,4,3,0,40000,NA,NA,3,3,3,3,2017,4,1,1,20,1,1,0,2,0,0,0,40000,3,NA,NA,3,1,1,1
"654",654,"河南省",2,1995,7,1,1,2,1,15000,60000,1,8,3,3,3,3,2017,4,1,1,22,1,0,1,4,1,0,15000,60000,3,8,0,3,1,1,1
"655",655,"河南省",2,1994,9,1,3,1,2,32000,65000,1,3,3,3,3,8,2017,4,1,1,23,1,0,0,4,0,1,32000,65000,3,3,1,3,1,1,NA
"656",656,"河南省",2,1993,5,1,1,2,3,70000,70000,1,3,3,3,3,NA,2017,4,1,1,24,1,0,0,3,1,0,70000,70000,3,3,1,3,1,1,NA
"657",657,"河南省",2,1997,7,1,1,2,1,7000,40000,NA,NA,4,2,2,2,2017,4,1,1,20,1,0,1,4,1,0,7000,40000,4,NA,NA,2,0,0,0
"658",658,"河南省",2,1995,5,1,1,2,1,18000,40000,1,5,3,3,2,NA,2017,4,1,1,22,1,0,1,3,1,0,18000,40000,3,5,0,3,1,0,NA
"659",659,"河南省",2,1996,8,1,1,2,2,0,72000,NA,NA,3,3,3,3,2017,4,1,1,21,1,0,0,4,1,0,0,72000,3,NA,NA,3,1,1,1
"660",660,"河南省",2,1997,8,1,1,2,1,0,120000,NA,NA,3,2,3,3,2017,4,1,1,20,1,0,1,4,1,0,0,120000,3,NA,NA,2,0,1,1
"661",661,"河南省",2,1996,8,1,3,2,2,0,NA,NA,NA,3,2,2,2,2017,4,1,1,21,1,0,0,4,0,0,0,NA,3,NA,NA,2,0,0,0
"662",662,"河南省",2,1997,8,1,1,2,1,0,10000,NA,NA,4,3,3,3,2017,4,1,1,20,1,0,1,4,1,0,0,10000,4,NA,NA,3,1,1,1
"663",663,"河南省",2,1995,8,1,1,2,1,0,175000,1,5,5,2,2,2,2017,4,1,1,22,1,0,1,4,1,0,0,175000,5,5,0,2,0,0,0
"664",664,"河南省",2,1995,6,1,1,2,3,2800,50000,1,3,4,2,2,2,2017,4,1,1,22,1,0,0,3,1,0,2800,50000,4,3,1,2,0,0,0
"665",665,"河南省",2,1993,7,1,1,2,1,48000,50000,1,5,3,4,4,4,2017,4,1,1,24,1,0,1,4,1,0,48000,50000,3,5,0,4,1,1,1
"666",666,"河南省",2,1994,3,2,1,4,1,20000,NA,NA,NA,2,1,2,2,2017,4,1,1,23,1,1,1,2,1,0,20000,NA,2,NA,NA,1,0,0,0
"667",667,"河南省",2,1994,3,2,1,2,1,45000,2e+05,NA,NA,3,3,3,3,2017,4,1,1,23,1,1,1,2,1,0,45000,2e+05,3,NA,NA,3,1,1,1
"668",668,"河南省",2,1996,8,1,1,2,2,0,250000,NA,NA,5,4,3,3,2017,4,1,1,21,1,0,0,4,1,0,0,250000,5,NA,NA,4,1,1,1
"669",669,"河南省",2,1994,5,1,1,2,1,40000,40000,1,5,4,3,3,3,2017,4,1,1,23,1,0,1,3,1,0,40000,40000,4,5,0,3,1,1,1
"670",670,"河南省",2,1993,7,2,1,4,1,0,70000,NA,NA,3,3,3,3,2017,4,1,1,24,1,1,1,4,1,0,0,70000,3,NA,NA,3,1,1,1
"671",671,"河南省",2,1994,7,1,1,2,1,48000,1e+05,1,3,3,3,3,3,2017,4,1,1,23,1,0,1,4,1,0,48000,1e+05,3,3,1,3,1,1,1
"672",672,"河南省",2,1995,5,1,1,4,1,36000,20000,1,5,4,2,2,3,2017,4,1,1,22,1,0,1,3,1,0,36000,20000,4,5,0,2,0,0,1
"673",673,"河南省",2,1993,4,2,1,2,1,50000,50000,NA,NA,3,4,3,3,2017,4,1,1,24,1,1,1,3,1,0,50000,50000,3,NA,NA,4,1,1,1
"674",674,"河南省",2,1993,3,2,6,4,1,48000,1e+05,4,NA,4,3,3,3,2017,4,1,1,24,1,1,1,2,0,0,48000,1e+05,4,NA,0,3,1,1,1
"675",675,"河南省",2,1995,3,1,5,4,1,7000,20000,4,NA,3,4,4,4,2017,4,1,1,22,1,0,1,2,0,0,7000,20000,3,NA,0,4,1,1,1
"676",676,"河南省",2,1994,7,1,1,2,2,19000,120000,1,2,4,3,3,3,2017,4,1,1,23,1,0,0,4,1,0,19000,120000,4,2,1,3,1,1,1
"677",677,"河南省",2,1993,8,1,1,1,2,0,35000,NA,NA,4,4,4,4,2017,4,1,1,24,1,0,0,4,1,1,0,35000,4,NA,NA,4,1,1,1
"678",678,"河南省",2,1996,8,1,1,2,2,0,NA,NA,NA,3,2,2,2,2017,4,1,1,21,1,0,0,4,1,0,0,NA,3,NA,NA,2,0,0,0
"679",679,"河南省",2,1993,7,1,1,2,1,28800,NA,1,5,5,4,4,4,2017,4,1,1,24,1,0,1,4,1,0,28800,NA,5,5,0,4,1,1,1
"680",680,"河南省",2,1994,3,2,1,4,2,NA,NA,1,5,3,2,2,1,2017,4,1,1,23,1,1,0,2,1,0,NA,NA,3,5,0,2,0,0,0
"681",681,"河南省",2,1994,7,1,1,2,1,42300,151000,1,8,4,3,3,3,2017,4,1,1,23,1,0,1,4,1,0,42300,151000,4,8,0,3,1,1,1
"682",682,"河南省",2,1993,3,2,1,4,1,16800,NA,1,4,5,3,2,2,2017,4,1,1,24,1,1,1,2,1,0,16800,NA,5,4,1,3,1,0,0
"683",683,"河南省",2,1995,8,1,1,2,2,500,150000,1,8,5,3,3,3,2017,4,1,1,22,1,0,0,4,1,0,500,150000,5,8,0,3,1,1,1
"684",684,"河南省",2,1997,7,1,1,2,3,0,10000,NA,NA,4,3,3,3,2017,4,1,1,20,1,0,0,4,1,0,0,10000,4,NA,NA,3,1,1,1
"685",685,"河南省",2,1994,7,1,1,2,2,20000,1e+05,1,2,3,4,3,3,2017,4,1,1,23,1,0,0,4,1,0,20000,1e+05,3,2,1,4,1,1,1
"686",686,"河南省",2,1997,7,1,1,2,1,0,80000,NA,NA,3,4,3,3,2017,4,1,1,20,1,0,1,4,1,0,0,80000,3,NA,NA,4,1,1,1
"687",687,"河南省",2,1995,4,2,1,4,1,28800,43200,1,5,4,3,3,3,2017,4,1,1,22,1,1,1,3,1,0,28800,43200,4,5,0,3,1,1,1
"688",688,"河南省",2,1997,4,6,1,2,1,0,65000,1,5,4,3,2,2,2017,4,1,1,20,1,0,1,3,1,0,0,65000,4,5,0,3,1,0,0
"689",689,"河南省",2,1996,4,1,1,2,2,24000,30000,1,5,5,3,3,3,2017,4,1,1,21,1,0,0,3,1,0,24000,30000,5,5,0,3,1,1,1
"690",690,"河南省",2,1993,4,1,6,2,1,25000,1e+05,1,7,4,3,3,3,2017,4,1,1,24,1,0,1,3,0,0,25000,1e+05,4,7,0,3,1,1,1
"691",691,"河南省",2,1994,8,1,1,2,1,5000,50000,1,1,4,3,3,3,2017,4,1,1,23,1,0,1,4,1,0,5000,50000,4,1,1,3,1,1,1
"692",692,"河南省",2,1993,5,2,1,4,1,0,60000,NA,NA,3,3,3,3,2017,4,1,1,24,1,1,1,3,1,0,0,60000,3,NA,NA,3,1,1,1
"693",693,"河南省",2,1995,5,1,1,2,1,30000,82000,1,5,3,2,2,2,2017,4,1,1,22,1,0,1,3,1,0,30000,82000,3,5,0,2,0,0,0
"694",694,"河南省",2,1993,5,1,4,4,2,18000,NA,1,7,3,2,2,2,2017,4,1,1,24,1,0,0,3,0,0,18000,NA,3,7,0,2,0,0,0
"695",695,"河南省",2,1995,7,1,1,2,1,20000,40000,1,5,5,2,2,2,2017,4,1,1,22,1,0,1,4,1,0,20000,40000,5,5,0,2,0,0,0
"696",696,"河南省",2,1994,7,1,1,1,2,1e+05,350000,1,5,3,8,8,8,2017,4,1,1,23,1,0,0,4,1,1,1e+05,350000,3,5,0,8,NA,NA,NA
"697",697,"河南省",2,1998,7,1,1,2,1,0,1e+05,NA,NA,4,3,3,3,2017,4,1,1,19,1,0,1,4,1,0,0,1e+05,4,NA,NA,3,1,1,1
"698",698,"河南省",2,1997,8,1,1,2,1,0,70000,NA,NA,2,4,4,4,2017,4,1,1,20,1,0,1,4,1,0,0,70000,2,NA,NA,4,1,1,1
"699",699,"河南省",2,1996,7,1,1,2,3,0,1e+05,1,5,3,NA,NA,NA,2017,4,1,1,21,1,0,0,4,1,0,0,1e+05,3,5,0,NA,NA,NA,NA
"700",700,"河南省",2,1993,3,2,1,4,1,0,60000,NA,NA,4,3,3,2,2017,4,1,1,24,1,1,1,2,1,0,0,60000,4,NA,NA,3,1,1,0
"701",701,"河南省",2,1997,8,1,1,2,3,0,1e+05,NA,NA,5,4,3,3,2017,4,1,1,20,1,0,0,4,1,0,0,1e+05,5,NA,NA,4,1,1,1
"702",702,"河南省",2,1996,8,1,1,2,1,0,150000,1,1,4,3,3,3,2017,4,1,1,21,1,0,1,4,1,0,0,150000,4,1,1,3,1,1,1
"703",703,"河南省",2,1994,8,1,1,4,2,500,70000,NA,NA,3,3,3,3,2017,4,1,1,23,1,0,0,4,1,0,500,70000,3,NA,NA,3,1,1,1
"704",704,"河南省",2,1992,3,2,4,4,1,24000,70000,1,7,4,4,4,4,2017,4,1,1,25,1,1,1,2,0,0,24000,70000,4,7,0,4,1,1,1
"705",705,"河南省",2,1996,7,1,1,2,1,8400,56400,1,5,3,3,3,3,2017,4,1,1,21,1,0,1,4,1,0,8400,56400,3,5,0,3,1,1,1
"706",706,"河南省",2,1993,7,NA,1,4,1,0,90000,NA,NA,3,3,3,3,2017,4,1,1,24,1,NA,1,4,1,0,0,90000,3,NA,NA,3,1,1,1
"707",707,"河南省",2,1995,4,2,1,2,1,24000,75000,NA,NA,3,4,4,4,2017,4,1,1,22,1,1,1,3,1,0,24000,75000,3,NA,NA,4,1,1,1
"708",708,"河南省",2,1997,4,2,1,2,1,30000,120000,NA,NA,4,3,3,3,2017,4,1,1,20,1,1,1,3,1,0,30000,120000,4,NA,NA,3,1,1,1
"709",709,"河南省",2,1995,7,1,1,2,1,8000,10400,NA,NA,4,3,3,3,2017,4,1,1,22,1,0,1,4,1,0,8000,10400,4,NA,NA,3,1,1,1
"710",710,"河南省",2,1993,3,2,1,4,1,0,36000,NA,NA,3,4,4,4,2017,4,1,1,24,1,1,1,2,1,0,0,36000,3,NA,NA,4,1,1,1
"711",711,"河南省",2,1996,3,2,1,4,1,0,48000,NA,NA,4,3,3,3,2017,4,1,1,21,1,1,1,2,1,0,0,48000,4,NA,NA,3,1,1,1
"712",712,"河南省",2,1997,2,2,8,4,1,20000,NA,NA,NA,3,4,3,4,2017,4,1,1,20,1,1,1,1,0,0,20000,NA,3,NA,NA,4,1,1,1
"713",713,"河南省",2,1996,8,1,1,2,1,0,75000,NA,NA,5,4,4,4,2017,4,1,1,21,1,0,1,4,1,0,0,75000,5,NA,NA,4,1,1,1
