"","id","a1_1_a","a1b1_a","a1d1","a1e1","a2","a3","a4a","a5a","b3a","b4a","fam_inc","c51a2","c51a3","c51b2","c51b3","c51c2","c51c3","d3a","d3b","d3c","f1a_1","f1a_2","f1a_3","year","wave","time","female","age","corhort","marriage","hukouRural","edu","party","incomFam","socialLevel","occ","occR","occP","occPr","trust_gover","trust_quxian","trust_xiangzhen","trust_goverR","trust_quxianR","trust_xiangzhenR"
"8713",5101046,1986,2,8,1,10,4,2,NA,1,5,240000,NA,NA,NA,NA,NA,NA,2,2,2,3,3,3,2019,4,1,1,33,2,0,0,4,0,240000,2,5,0,NA,NA,3,3,3,1,1,1
"8714",4319053,1959,2,3,2,10,4,1,NA,4,NA,1600,NA,NA,NA,NA,NA,NA,4,4,6,4,3,1,2019,4,1,1,60,3,1,1,2,0,1600,4,NA,0,NA,NA,4,3,1,1,1,0
"8715",5002011,1958,1,4,2,10,4,2,NA,1,2,61400,NA,NA,NA,NA,NA,NA,3,3,3,4,4,4,2019,4,1,0,61,3,1,0,3,0,61400,3,2,1,NA,NA,4,4,4,1,1,1
"8716",3422009,1953,2,2,2,10,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,5,5,5,2019,4,1,1,66,3,1,1,1,0,NA,6,NA,NA,NA,NA,5,5,5,NA,NA,NA
"8717",5002023,1966,2,2,2,10,4,1,NA,NA,NA,65000,NA,NA,NA,NA,NA,NA,4,5,5,3,3,1,2019,4,1,1,53,3,1,1,1,0,65000,4,NA,NA,NA,NA,3,3,1,1,1,0
"8718",4128010,1962,1,2,2,10,4,1,NA,4,NA,20600,2,1,2,1,1,1,5,5,5,4,1,1,2019,4,1,0,57,3,1,1,1,0,20600,5,NA,0,1,1,4,1,1,1,0,0
"8719",3403010,1958,2,2,2,10,4,1,NA,2,11,38400,2,1,2,1,3,11,3,5,5,3,4,3,2019,4,1,1,61,3,1,1,1,0,38400,3,11,0,11,0,3,4,3,1,1,1
"8720",4130017,1987,2,7,2,10,4,1,NA,1,5,250000,NA,NA,NA,NA,NA,NA,3,3,2,3,4,3,2019,4,1,1,32,2,1,1,4,0,250000,3,5,0,NA,NA,3,4,3,1,1,1
"8721",3422011,1955,2,2,2,10,4,1,NA,4,NA,127900,NA,NA,NA,NA,NA,NA,3,5,1,4,4,4,2019,4,1,1,64,3,1,1,1,0,127900,3,NA,0,NA,NA,4,4,4,1,1,1
"8722",5012004,1970,1,2,1,10,4,1,NA,4,NA,1500,NA,NA,NA,NA,NA,NA,5,5,5,4,4,4,2019,4,1,0,49,2,0,1,1,0,1500,5,NA,0,NA,NA,4,4,4,1,1,1
"8723",3403017,1955,1,3,2,10,4,1,NA,3,10,16300,NA,NA,NA,NA,NA,NA,5,4,4,4,2,5,2019,4,1,0,64,3,1,1,2,0,16300,5,10,0,NA,NA,4,2,5,1,0,NA
"8724",3422017,1950,2,5,2,10,4,1,NA,4,NA,20100,NA,NA,NA,NA,NA,NA,3,3,4,4,4,4,2019,4,1,1,69,3,1,1,3,0,20100,3,NA,0,NA,NA,4,4,4,1,1,1
"8725",5012002,1976,2,2,3,10,4,1,NA,NA,NA,9400,2,1,2,1,2,1,5,6,3,3,3,3,2019,4,1,1,43,2,1,1,1,0,9400,5,NA,NA,1,1,3,3,3,1,1,1
"8726",5012003,1977,2,2,2,10,4,1,NA,3,5,61240,2,1,2,1,1,6,5,5,5,2,2,2,2019,4,1,1,42,2,1,1,1,0,61240,5,5,0,6,0,2,2,2,0,0,0
"8727",5012025,1963,1,2,1,46,4,1,NA,2,7,15000,2,1,2,1,NA,NA,3,4,2,4,4,4,2019,4,1,0,56,3,0,1,1,0,15000,3,7,0,NA,NA,4,4,4,1,1,1
"8728",5012001,1958,1,2,1,57,4,2,NA,4,NA,3200,NA,NA,NA,NA,NA,NA,4,5,4,1,1,2,2019,4,1,0,61,3,0,0,1,0,3200,4,NA,0,NA,NA,1,1,2,0,0,0
"8729",5304002,1965,2,1,2,10,4,1,NA,4,NA,5000,2,12,2,12,2,12,5,5,6,4,5,5,2019,4,1,1,54,3,1,1,0,0,5000,5,NA,0,12,0,4,5,5,1,NA,NA
"8730",5304025,1967,1,2,2,10,4,1,NA,4,NA,12000,2,1,2,1,2,1,3,5,2,4,3,2,2019,4,1,0,52,3,1,1,1,0,12000,3,NA,0,1,1,4,3,2,1,1,0
"8731",3403005,1974,1,3,2,10,1,1,NA,3,11,29400,NA,NA,NA,NA,NA,NA,4,2,2,4,3,3,2019,4,1,0,45,2,1,1,2,1,29400,4,11,0,NA,NA,4,3,3,1,1,1
"8732",5304007,1974,1,6,2,10,4,1,NA,3,7,35000,NA,NA,NA,NA,NA,NA,4,5,6,4,3,3,2019,4,1,0,45,2,1,1,3,0,35000,4,7,0,NA,NA,4,3,3,1,1,1
"8733",5102044,1950,1,3,2,10,4,2,NA,NA,NA,117000,NA,NA,NA,NA,NA,NA,3,3,6,3,3,3,2019,4,1,0,69,3,1,0,2,0,117000,3,NA,NA,NA,NA,3,3,3,1,1,1
"8734",5304020,1984,1,2,2,10,4,1,NA,2,11,50000,NA,NA,NA,NA,NA,NA,4,4,3,3,3,3,2019,4,1,0,35,2,1,1,1,0,50000,4,11,0,NA,NA,3,3,3,1,1,1
"8735",4104006,1987,1,4,2,10,4,2,NA,1,2,155000,NA,NA,NA,NA,NA,NA,3,4,2,3,3,3,2019,4,1,0,32,2,1,0,3,0,155000,3,2,1,NA,NA,3,3,3,1,1,1
"8736",3204008,1994,1,8,1,10,2,1,NA,1,98,NA,1,8,1,8,NA,NA,4,5,4,4,1,1,2019,4,1,0,25,1,0,1,4,0,NA,4,98,NA,NA,NA,4,1,1,1,0,0
"8737",1416018,1993,1,5,2,10,2,1,NA,1,2,40000,2,1,2,1,5,13,4,5,2,4,4,4,2019,4,1,0,26,1,1,1,3,0,40000,4,2,1,13,NA,4,4,4,1,1,1
"8738",1328016,1969,2,2,2,10,4,1,NA,4,NA,20000,2,1,2,1,2,1,1,1,1,3,1,1,2019,4,1,1,50,3,1,1,1,0,20000,1,NA,0,1,1,3,1,1,1,0,0
"8739",5007019,1954,2,2,2,10,4,1,NA,NA,NA,20000,2,1,2,1,2,1,3,5,4,4,3,5,2019,4,1,1,65,3,1,1,1,0,20000,3,NA,NA,1,1,4,3,5,1,1,NA
"8740",1301008,1950,1,2,1,10,4,1,NA,2,9,20000,4,14,4,14,NA,NA,5,5,4,3,3,3,2019,4,1,0,69,3,0,1,1,0,20000,5,9,0,NA,NA,3,3,3,1,1,1
"8741",1301011,1951,1,7,2,10,1,2,NA,NA,NA,93000,2,1,2,1,1,2,3,3,4,4,4,3,2019,4,1,0,68,3,1,0,4,1,93000,3,NA,NA,2,1,4,4,3,1,1,1
"8742",5002006,1964,1,3,2,10,4,1,NA,2,9,1e+05,2,1,2,1,1,8,5,5,2,4,4,4,2019,4,1,0,55,3,1,1,2,0,1e+05,5,9,0,8,0,4,4,4,1,1,1
"8743",4130007,1987,1,4,2,10,4,1,NA,2,5,35000,NA,NA,NA,NA,NA,NA,4,5,2,4,4,4,2019,4,1,0,32,2,1,1,3,0,35000,4,5,0,NA,NA,4,4,4,1,1,1
"8744",5007008,1969,1,7,2,10,4,1,NA,1,2,36000,2,1,2,1,1,6,4,5,4,3,3,3,2019,4,1,0,50,3,1,1,4,0,36000,4,2,1,6,0,3,3,3,1,1,1
"8745",3422025,2001,2,4,1,10,2,1,NA,NA,NA,70000,2,11,2,11,NA,NA,4,5,3,3,3,2,2019,4,1,1,18,18,0,1,3,0,70000,4,NA,NA,NA,NA,3,3,2,1,1,0
"8746",4307022,1968,1,3,4,10,4,1,NA,NA,NA,24900,NA,NA,NA,NA,NA,NA,5,5,2,4,4,4,2019,4,1,0,51,3,0,1,2,0,24900,5,NA,NA,NA,NA,4,4,4,1,1,1
"8747",3204013,1984,2,3,2,10,4,1,NA,1,10,1e+05,2,1,2,1,1,8,3,2,1,3,3,3,2019,4,1,1,35,2,1,1,2,0,1e+05,3,10,0,8,0,3,3,3,1,1,1
"8748",5002012,1981,1,6,2,10,4,1,NA,1,5,60000,NA,NA,NA,NA,NA,NA,3,5,2,4,4,1,2019,4,1,0,38,2,1,1,3,0,60000,3,5,0,NA,NA,4,4,1,1,1,0
"8749",4130013,1984,2,3,2,10,4,1,NA,1,3,70000,NA,NA,NA,NA,NA,NA,3,5,2,4,3,2,2019,4,1,1,35,2,1,1,2,0,70000,3,3,1,NA,NA,4,3,2,1,1,0
"8750",4104017,1957,1,4,2,10,4,2,NA,NA,NA,1e+05,NA,NA,NA,NA,NA,NA,4,4,4,4,4,2,2019,4,1,0,62,3,1,0,3,0,1e+05,4,NA,NA,NA,NA,4,4,2,1,1,0
"8751",4319005,1963,2,4,2,10,4,1,NA,4,NA,20000,NA,NA,NA,NA,NA,NA,4,5,3,3,3,3,2019,4,1,1,56,3,1,1,3,0,20000,4,NA,0,NA,NA,3,3,3,1,1,1
"8752",5007021,1963,2,3,2,10,4,1,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,5,4,6,4,2,2,2019,4,1,1,56,3,1,1,2,0,500,5,NA,NA,NA,NA,4,2,2,1,0,0
"8753",4307002,1972,1,3,2,10,4,1,NA,1,7,60100,NA,NA,NA,NA,NA,NA,3,4,2,3,2,2,2019,4,1,0,47,2,1,1,2,0,60100,3,7,0,NA,NA,3,2,2,1,0,0
"8754",5007020,1965,2,2,2,10,4,1,NA,4,NA,137600,2,1,2,1,1,6,3,3,3,4,3,3,2019,4,1,1,54,3,1,1,1,0,137600,3,NA,0,6,0,4,3,3,1,1,1
"8755",4104016,1961,1,4,2,10,4,1,NA,NA,NA,0,2,1,2,1,2,1,5,5,5,4,2,1,2019,4,1,0,58,3,1,1,3,0,0,5,NA,NA,1,1,4,2,1,1,0,0
"8756",5002025,1961,2,2,2,10,4,1,NA,4,NA,56400,2,1,2,1,1,6,3,3,3,3,2,2,2019,4,1,1,58,3,1,1,1,0,56400,3,NA,0,6,0,3,2,2,1,0,0
"8757",4307020,1954,2,2,2,10,4,1,NA,4,NA,1500,NA,NA,NA,NA,NA,NA,6,6,6,5,1,1,2019,4,1,1,65,3,1,1,1,0,1500,6,NA,0,NA,NA,5,1,1,NA,0,0
"8758",4303032,1985,2,7,2,10,4,1,NA,1,98,65000,3,8,3,1,1,3,4,3,3,3,3,3,2019,4,1,1,34,2,1,1,4,0,65000,4,98,NA,3,1,3,3,3,1,1,1
"8759",3211018,1964,2,4,2,10,4,1,NA,NA,NA,42000,2,1,2,1,2,1,5,5,5,4,3,3,2019,4,1,1,55,3,1,1,3,0,42000,5,NA,NA,1,1,4,3,3,1,1,1
"8760",1328020,1967,1,3,4,10,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,6,4,3,3,2019,4,1,0,52,3,0,1,2,0,NA,4,NA,NA,NA,NA,4,3,3,1,1,1
"8761",5308020,1991,2,2,2,10,4,1,NA,NA,NA,48500,NA,NA,NA,NA,NA,NA,4,2,3,2,2,2,2019,4,1,1,28,1,1,1,1,0,48500,4,NA,NA,NA,NA,2,2,2,0,0,0
"8762",4307003,1964,1,4,2,10,4,1,NA,4,NA,12000,2,1,2,1,2,1,4,3,2,4,2,1,2019,4,1,0,55,3,1,1,3,0,12000,4,NA,0,1,1,4,2,1,1,0,0
"8763",1301018,1979,2,7,2,10,4,1,NA,NA,NA,30000,1,2,1,3,2,6,5,4,4,2,2,2,2019,4,1,1,40,2,1,1,4,0,30000,5,NA,NA,6,0,2,2,2,0,0,0
"8764",3214011,1969,1,3,2,10,4,1,NA,3,5,122000,NA,NA,NA,NA,NA,NA,3,4,6,4,3,3,2019,4,1,0,50,3,1,1,2,0,122000,3,5,0,NA,NA,4,3,3,1,1,1
"8765",5103021,1957,1,3,2,10,4,1,NA,1,5,111200,2,1,2,1,2,1,5,4,5,3,3,3,2019,4,1,0,62,3,1,1,2,0,111200,5,5,0,1,1,3,3,3,1,1,1
"8766",3204017,1990,2,9,2,10,1,2,NA,1,5,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,4,4,2019,4,1,1,29,1,1,0,4,1,NA,3,5,0,NA,NA,4,4,4,1,1,1
"8767",3409016,1988,1,8,2,10,4,2,NA,1,2,130000,NA,NA,NA,NA,NA,NA,4,3,2,4,3,3,2019,4,1,0,31,2,1,0,4,0,130000,4,2,1,NA,NA,4,3,3,1,1,1
"8768",3422003,1970,1,2,2,10,4,1,NA,3,7,20000,2,1,2,1,1,14,1,5,3,5,5,5,2019,4,1,0,49,2,1,1,1,0,20000,1,7,0,14,NA,5,5,5,NA,NA,NA
"8769",3422022,1966,1,2,2,10,4,1,NA,4,NA,22000,NA,NA,NA,NA,NA,NA,3,3,2,3,3,3,2019,4,1,0,53,3,1,1,1,0,22000,3,NA,0,NA,NA,3,3,3,1,1,1
"8770",4130010,1952,1,2,5,10,4,2,NA,NA,NA,60000,NA,NA,NA,NA,NA,NA,4,5,2,4,4,4,2019,4,1,0,67,3,0,0,1,0,60000,4,NA,NA,NA,NA,4,4,4,1,1,1
"8771",3403012,1977,1,7,2,10,4,1,NA,1,11,84000,2,1,2,1,1,8,4,4,4,3,3,3,2019,4,1,0,42,2,1,1,4,0,84000,4,11,0,8,0,3,3,3,1,1,1
"8772",1501022,1994,1,8,1,10,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,2,4,2,2,2019,4,1,0,25,1,0,1,4,0,NA,6,NA,NA,NA,NA,4,2,2,1,0,0
"8773",4104001,1986,1,7,2,10,4,NA,NA,1,5,489000,NA,NA,NA,NA,NA,NA,4,5,2,4,1,1,2019,4,1,0,33,2,1,NA,4,0,489000,4,5,0,NA,NA,4,1,1,1,0,0
"8774",5007001,1953,2,2,5,10,4,2,NA,4,NA,23060,NA,NA,NA,NA,NA,NA,3,5,2,4,5,4,2019,4,1,1,66,3,0,0,1,0,23060,3,NA,0,NA,NA,4,5,4,1,NA,1
"8775",3422015,1962,2,1,2,10,4,1,NA,4,NA,10000,2,1,2,1,3,11,5,5,5,4,4,4,2019,4,1,1,57,3,1,1,0,0,10000,5,NA,0,11,0,4,4,4,1,1,1
"8776",3409017,1980,2,2,3,10,4,NA,NA,NA,NA,20800,1,11,2,1,1,11,5,4,5,4,4,4,2019,4,1,1,39,2,1,NA,1,0,20800,5,NA,NA,11,0,4,4,4,1,1,1
"8777",4123022,1969,2,1,2,10,4,1,NA,4,NA,6000,2,1,2,1,2,1,3,4,6,4,3,3,2019,4,1,1,50,3,1,1,0,0,6000,3,NA,0,1,1,4,3,3,1,1,1
"8778",3407046,1975,2,1,2,10,4,2,NA,NA,NA,60000,2,1,2,1,1,3,5,5,3,5,5,5,2019,4,1,1,44,2,1,0,0,0,60000,5,NA,NA,3,1,5,5,5,NA,NA,NA
"8779",4316036,1966,2,3,2,10,4,1,NA,4,NA,47500,2,1,2,1,1,8,3,4,1,4,4,4,2019,4,1,1,53,3,1,1,2,0,47500,3,NA,0,8,0,4,4,4,1,1,1
"8780",3236067,1968,2,2,2,10,4,1,NA,4,NA,31750,2,1,2,1,2,1,4,4,2,4,5,5,2019,4,1,1,51,3,1,1,1,0,31750,4,NA,0,1,1,4,5,5,1,NA,NA
"8781",5101021,1981,1,8,2,10,1,2,NA,1,5,0,1,4,1,4,1,6,2,1,1,4,3,3,2019,4,1,0,38,2,1,0,4,1,0,2,5,0,6,0,4,3,3,1,1,1
"8782",1328009,1961,1,3,2,10,4,1,NA,3,11,130000,2,1,2,1,2,1,3,4,2,4,4,2,2019,4,1,0,58,3,1,1,2,0,130000,3,11,0,1,1,4,4,2,1,1,0
"8783",1328021,1959,2,7,2,10,4,2,NA,NA,NA,60000,NA,NA,NA,NA,NA,NA,3,5,2,4,3,3,2019,4,1,1,60,3,1,0,4,0,60000,3,NA,NA,NA,NA,4,3,3,1,1,1
"8784",1328017,1964,2,2,2,10,4,1,NA,NA,NA,23000,2,1,2,1,2,1,2,2,2,4,4,4,2019,4,1,1,55,3,1,1,1,0,23000,2,NA,NA,1,1,4,4,4,1,1,1
"8785",1416003,1992,2,7,2,10,2,1,NA,NA,NA,50000,2,11,2,11,1,11,5,3,3,4,4,4,2019,4,1,1,27,1,1,1,4,0,50000,5,NA,NA,11,0,4,4,4,1,1,1
"8786",4128046,1965,2,2,5,10,4,1,NA,NA,NA,36000,NA,NA,NA,NA,NA,NA,4,4,6,1,5,5,2019,4,1,1,54,3,0,1,1,0,36000,4,NA,NA,NA,NA,1,5,5,0,NA,NA
"8787",4128036,1992,2,3,3,10,4,1,NA,NA,NA,73000,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,2019,4,1,1,27,1,1,1,2,0,73000,3,NA,NA,NA,NA,3,3,3,1,1,1
"8788",4307019,1973,2,3,2,10,4,1,NA,4,NA,30000,2,1,2,1,2,1,3,5,2,3,3,3,2019,4,1,1,46,2,1,1,2,0,30000,3,NA,0,1,1,3,3,3,1,1,1
"8789",4128071,1952,2,1,2,10,4,1,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,3,3,6,4,4,3,2019,4,1,1,67,3,1,1,0,0,500,3,NA,NA,NA,NA,4,4,3,1,1,1
"8790",4128067,1961,1,4,2,10,4,1,NA,4,NA,8240,2,1,2,1,NA,NA,2,2,2,4,4,4,2019,4,1,0,58,3,1,1,3,0,8240,2,NA,0,NA,NA,4,4,4,1,1,1
"8791",5308010,1976,2,3,3,10,4,2,NA,1,98,38400,NA,NA,NA,NA,NA,NA,5,3,5,4,4,4,2019,4,1,1,43,2,1,0,2,0,38400,5,98,NA,NA,NA,4,4,4,1,1,1
"8792",4137006,1980,2,3,2,10,4,1,NA,NA,NA,80000,2,1,2,1,1,12,5,4,2,3,4,3,2019,4,1,1,39,2,1,1,2,0,80000,5,NA,NA,12,0,3,4,3,1,1,1
"8793",1404017,1980,2,3,2,10,4,1,NA,NA,NA,10000,NA,NA,NA,NA,NA,NA,3,5,6,3,3,3,2019,4,1,1,39,2,1,1,2,0,10000,3,NA,NA,NA,NA,3,3,3,1,1,1
"8794",3226025,1968,1,3,2,10,4,1,NA,1,2,1e+05,NA,NA,NA,NA,NA,NA,4,4,3,4,4,3,2019,4,1,0,51,3,1,1,2,0,1e+05,4,2,1,NA,NA,4,4,3,1,1,1
"8795",1404006,1971,2,2,2,10,4,1,NA,4,NA,40000,NA,NA,NA,NA,NA,NA,5,5,3,3,3,3,2019,4,1,1,48,2,1,1,1,0,40000,5,NA,0,NA,NA,3,3,3,1,1,1
"8796",4129005,1954,2,3,2,10,4,1,NA,NA,NA,1040,NA,NA,NA,NA,NA,NA,3,3,6,4,3,3,2019,4,1,1,65,3,1,1,2,0,1040,3,NA,NA,NA,NA,4,3,3,1,1,1
"8797",3417020,1967,2,2,2,10,4,1,NA,1,5,23000,2,1,2,1,1,NA,5,5,4,5,5,5,2019,4,1,1,52,3,1,1,1,0,23000,5,5,0,NA,NA,5,5,5,NA,NA,NA
"8798",3417006,1999,1,8,1,10,2,1,NA,NA,NA,42300,NA,NA,NA,NA,NA,NA,5,5,3,4,2,2,2019,4,1,0,20,1,0,1,4,0,42300,5,NA,NA,NA,NA,4,2,2,1,0,0
"8799",3403006,1969,2,2,2,10,4,1,NA,4,NA,7000,2,1,2,1,1,6,5,5,6,5,4,4,2019,4,1,1,50,3,1,1,1,0,7000,5,NA,0,6,0,5,4,4,NA,1,1
"8800",4128043,1961,1,3,5,10,4,1,NA,NA,NA,22000,2,1,2,1,2,1,3,5,3,4,3,3,2019,4,1,0,58,3,0,1,2,0,22000,3,NA,NA,1,1,4,3,3,1,1,1
"8801",4130025,1989,2,8,2,10,1,1,NA,1,5,1e+05,NA,NA,NA,NA,NA,NA,4,6,2,4,3,3,2019,4,1,1,30,2,1,1,4,1,1e+05,4,5,0,NA,NA,4,3,3,1,1,1
"8802",4137002,1973,2,3,2,10,4,2,NA,NA,NA,60000,NA,NA,NA,NA,NA,NA,3,3,4,3,2,1,2019,4,1,1,46,2,1,0,2,0,60000,3,NA,NA,NA,NA,3,2,1,1,0,0
"8803",5002003,1965,2,2,2,10,4,1,NA,4,NA,12500,2,1,2,1,2,1,3,3,3,1,1,1,2019,4,1,1,54,3,1,1,1,0,12500,3,NA,0,1,1,1,1,1,0,0,0
"8804",4123037,1954,2,2,2,10,4,1,NA,4,NA,1920,NA,NA,NA,NA,NA,NA,3,6,6,4,5,5,2019,4,1,1,65,3,1,1,1,0,1920,3,NA,0,NA,NA,4,5,5,1,NA,NA
"8805",4304004,1959,1,2,2,10,4,1,NA,4,NA,50100,NA,NA,NA,NA,NA,NA,5,5,6,4,4,4,2019,4,1,0,60,3,1,1,1,0,50100,5,NA,0,NA,NA,4,4,4,1,1,1
"8806",1301005,1981,2,4,2,10,4,1,NA,1,5,NA,2,14,2,14,2,14,3,3,4,3,4,4,2019,4,1,1,38,2,1,1,3,0,NA,3,5,0,14,0,3,4,4,1,1,1
"8807",4304014,1973,1,3,4,10,4,1,NA,1,10,30200,NA,NA,NA,NA,NA,NA,5,5,6,4,3,3,2019,4,1,0,46,2,0,1,2,0,30200,5,10,0,NA,NA,4,3,3,1,1,1
"8808",3403021,1982,2,7,2,10,4,2,NA,1,9,231500,NA,NA,NA,NA,NA,NA,6,6,6,3,3,3,2019,4,1,1,37,2,1,0,4,0,231500,6,9,0,NA,NA,3,3,3,1,1,1
"8809",4307012,1971,2,3,2,10,4,1,NA,4,NA,20000,2,1,2,1,2,1,2,5,3,2,2,2,2019,4,1,1,48,2,1,1,2,0,20000,2,NA,0,1,1,2,2,2,0,0,0
"8810",3409001,1966,1,3,2,10,4,2,NA,1,98,1e+05,NA,NA,NA,NA,NA,NA,4,5,6,4,2,2,2019,4,1,0,53,3,1,0,2,0,1e+05,4,98,NA,NA,NA,4,2,2,1,0,0
"8811",4319032,1966,2,2,2,10,4,1,NA,4,NA,1680,NA,NA,NA,NA,NA,NA,4,6,3,5,1,1,2019,4,1,1,53,3,1,1,1,0,1680,4,NA,0,NA,NA,5,1,1,NA,0,0
"8812",3409006,1980,2,2,2,10,4,1,NA,NA,NA,NA,2,1,2,1,2,1,5,4,3,3,3,2,2019,4,1,1,39,2,1,1,1,0,NA,5,NA,NA,1,1,3,3,2,1,1,0
"8813",3422007,1965,2,1,2,10,4,1,"不清楚",4,NA,NA,2,1,2,1,2,1,6,5,6,4,4,5,2019,4,1,1,54,3,1,1,0,0,NA,6,NA,0,1,1,4,4,5,1,1,NA
"8814",4307008,1956,2,2,2,10,4,1,NA,4,NA,4000,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,2019,4,1,1,63,3,1,1,1,0,4000,3,NA,0,NA,NA,3,3,3,1,1,1
"8815",5002017,1988,1,2,2,10,4,1,NA,1,5,11000,2,1,2,1,1,8,4,5,3,3,3,3,2019,4,1,0,31,2,1,1,1,0,11000,4,5,0,8,0,3,3,3,1,1,1
"8816",3226036,1952,1,3,3,10,4,1,NA,NA,NA,58220,NA,NA,NA,NA,NA,NA,2,3,1,4,2,3,2019,4,1,0,67,3,1,1,2,0,58220,2,NA,NA,NA,NA,4,2,3,1,0,1
"8817",3236059,1967,1,3,2,10,1,2,NA,NA,NA,85800,3,3,3,3,3,3,5,5,4,4,3,3,2019,4,1,0,52,3,1,0,2,1,85800,5,NA,NA,3,1,4,3,3,1,1,1
"8818",3426024,1971,2,3,2,10,4,1,NA,1,7,50000,2,1,2,1,1,8,4,3,4,3,3,3,2019,4,1,1,48,2,1,1,2,0,50000,4,7,0,8,0,3,3,3,1,1,1
"8819",4129004,1964,2,1,2,10,4,1,NA,NA,NA,42000,NA,NA,NA,NA,NA,NA,5,5,3,4,2,1,2019,4,1,1,55,3,1,1,0,0,42000,5,NA,NA,NA,NA,4,2,1,1,0,0
"8820",1404022,1975,2,3,2,10,4,1,NA,NA,NA,50000,1,3,2,13,1,12,5,5,2,3,1,1,2019,4,1,1,44,2,1,1,2,0,50000,5,NA,NA,12,0,3,1,1,1,0,0
"8821",4304007,1951,2,3,2,10,4,1,NA,4,NA,13700,2,1,2,1,2,1,2,3,1,4,5,2,2019,4,1,1,68,3,1,1,2,0,13700,2,NA,0,1,1,4,5,2,1,NA,0
"8822",4304008,1965,2,3,2,10,4,1,NA,4,NA,81480,NA,NA,NA,NA,NA,NA,3,5,3,3,3,3,2019,4,1,1,54,3,1,1,2,0,81480,3,NA,0,NA,NA,3,3,3,1,1,1
"8823",4128044,1955,1,4,5,10,4,1,NA,4,NA,NA,2,13,2,13,2,13,3,3,3,4,3,3,2019,4,1,0,64,3,0,1,3,0,NA,3,NA,0,13,0,4,3,3,1,1,1
"8824",4106023,2001,1,8,1,10,2,1,NA,1,5,1003600,NA,NA,NA,NA,NA,NA,4,4,1,4,2,2,2019,4,1,0,18,18,0,1,4,0,1003600,4,5,0,NA,NA,4,2,2,1,0,0
"8825",3422018,2000,1,4,1,10,4,1,NA,NA,NA,80000,1,6,1,6,NA,NA,4,5,4,4,4,4,2019,4,1,0,19,1,0,1,3,0,80000,4,NA,NA,NA,NA,4,4,4,1,1,1
"8826",5002002,1955,1,3,3,10,4,1,NA,1,9,12000,2,1,2,1,2,1,3,3,3,4,3,3,2019,4,1,0,64,3,1,1,2,0,12000,3,9,0,1,1,4,3,3,1,1,1
"8827",5002005,1962,1,3,5,10,4,1,NA,NA,NA,15000,NA,NA,NA,NA,NA,NA,5,5,5,4,2,1,2019,4,1,0,57,3,0,1,2,0,15000,5,NA,NA,NA,NA,4,2,1,1,0,0
"8828",4304011,1965,2,2,2,10,4,1,NA,NA,NA,2080,NA,NA,NA,NA,NA,NA,4,5,5,1,2,2,2019,4,1,1,54,3,1,1,1,0,2080,4,NA,NA,NA,NA,1,2,2,0,0,0
"8829",4307004,1971,2,2,2,10,4,1,NA,2,7,30000,NA,NA,NA,NA,NA,NA,2,4,2,1,2,2,2019,4,1,1,48,2,1,1,1,0,30000,2,7,0,NA,NA,1,2,2,0,0,0
"8830",1404018,1969,2,2,2,10,4,1,NA,4,NA,20800,2,1,2,1,2,1,5,5,5,4,2,2,2019,4,1,1,50,3,1,1,1,0,20800,5,NA,0,1,1,4,2,2,1,0,0
"8831",5002008,1955,1,2,5,10,4,1,NA,4,NA,37244,2,1,2,1,2,1,3,3,3,4,3,3,2019,4,1,0,64,3,0,1,1,0,37244,3,NA,0,1,1,4,3,3,1,1,1
"8832",3417021,1967,1,2,2,10,4,1,NA,NA,NA,72000,2,1,2,1,1,6,3,2,4,3,2,1,2019,4,1,0,52,3,1,1,1,0,72000,3,NA,NA,6,0,3,2,1,1,0,0
"8833",3422001,1999,2,7,1,10,2,2,NA,NA,NA,60000,NA,NA,NA,NA,NA,NA,3,5,1,3,2,2,2019,4,1,1,20,1,0,0,4,0,60000,3,NA,NA,NA,NA,3,2,2,1,0,0
"8834",4303053,1955,2,2,5,10,4,1,NA,4,NA,35000,2,1,2,1,2,1,3,3,3,4,2,2,2019,4,1,1,64,3,0,1,1,0,35000,3,NA,0,1,1,4,2,2,1,0,0
"8835",3407068,1991,2,7,2,10,1,1,NA,1,5,84000,NA,NA,NA,NA,NA,NA,4,3,4,3,3,2,2019,4,1,1,28,1,1,1,4,1,84000,4,5,0,NA,NA,3,3,2,1,1,0
"8836",3229030,1954,2,1,2,10,4,2,NA,NA,NA,160000,NA,NA,NA,NA,NA,NA,5,6,6,4,5,5,2019,4,1,1,65,3,1,0,0,0,160000,5,NA,NA,NA,NA,4,5,5,1,NA,NA
"8837",3236037,1969,1,3,4,10,4,1,NA,1,5,241500,NA,NA,NA,NA,NA,NA,3,3,2,4,3,3,2019,4,1,0,50,3,0,1,2,0,241500,3,5,0,NA,NA,4,3,3,1,1,1
