"","id","q2","province_id","v82","v83","v2","v84","v111","v110","v109","v101","v123","v130","v73b","v73c","year","wave","time","province","female","age","corhort","marriage","hukouRural","race","party","edu","eduyear","occ","occR_father","occR","trust_gover","trust_local","trust_goverR","trust_localR"
"679",2493,21020422,21,1,68,2,1,1,1,6,2,1,10,6,4,2002,1,0,"辽宁省",0,68,3,1,0,1,0,1,6,2,0,1,6,4,1,0
"680",2470,21020411,21,1,57,2,1,1,1,6,2,1,4,6,4,2002,1,0,"辽宁省",0,57,3,1,0,1,0,1,6,2,1,1,6,4,1,0
"681",2480,21020412,21,2,40,2,1,1,2,7,97,1,10,5,5,2002,1,0,"辽宁省",1,40,2,1,0,1,0,2,7,97,0,NA,5,5,1,1
"682",2467,21020411,21,1,70,2,1,3,2,2,1,1,10,6,6,2002,1,0,"辽宁省",0,70,4,1,0,1,1,2,2,1,0,1,6,6,1,1
"683",2476,21020412,21,2,21,2,1,2,3,12,0,0,9,5,5,2002,1,0,"辽宁省",1,21,1,0,0,1,0,3,12,0,0,1,5,5,1,1
"684",2477,21020412,21,2,29,2,11,2,3,12,7,1,2,5,8,2002,1,0,"辽宁省",1,29,1,1,0,0,0,3,12,7,1,0,5,8,1,NA
"685",2478,21020412,21,2,71,2,1,1,0,0,97,1,10,6,4,2002,1,0,"辽宁省",1,71,4,1,0,1,0,0,0,97,0,NA,6,4,1,0
"686",2468,21020411,21,2,60,2,1,3,2,9,2,1,4,4,4,2002,1,0,"辽宁省",1,60,3,1,0,1,1,2,9,2,1,1,4,4,0,0
"687",2481,21020412,21,1,68,2,1,1,1,6,2,1,10,6,6,2002,1,0,"辽宁省",0,68,3,1,0,1,0,1,6,2,0,1,6,6,1,1
"688",2469,21020411,21,1,29,2,1,1,1,8,2,1,4,6,6,2002,1,0,"辽宁省",0,29,1,1,0,1,0,1,8,2,1,1,6,6,1,1
"689",2466,21020411,21,2,73,2,1,1,0,3,3,1,10,6,6,2002,1,0,"辽宁省",1,73,4,1,0,1,0,0,3,3,0,1,6,6,1,1
"690",2479,21020412,21,1,70,2,1,1,2,9,2,1,9,6,6,2002,1,0,"辽宁省",0,70,4,1,0,1,0,2,9,2,0,1,6,6,1,1
"691",2473,21020411,21,1,72,2,1,1,2,9,2,1,5,6,8,2002,1,0,"辽宁省",0,72,4,1,0,1,0,2,9,2,1,1,6,8,1,NA
"692",2482,21020412,21,1,46,2,1,3,2,9,3,1,4,6,5,2002,1,0,"辽宁省",0,46,2,1,0,1,1,2,9,3,1,1,6,5,1,1
"693",2472,21020411,21,2,48,2,1,1,2,9,2,1,4,8,4,2002,1,0,"辽宁省",1,48,2,1,0,1,0,2,9,2,1,1,8,4,NA,0
"694",2489,21020421,21,1,59,2,1,3,5,16,1,1,97,6,4,2002,1,0,"辽宁省",0,59,3,1,0,1,1,4,16,1,NA,1,6,4,1,0
"695",2492,21020422,21,1,39,2,1,1,2,9,2,1,4,6,5,2002,1,0,"辽宁省",0,39,2,1,0,1,0,2,9,2,1,1,6,5,1,1
"696",2494,21020422,21,1,67,2,11,1,0,3,2,1,10,6,6,2002,1,0,"辽宁省",0,67,3,1,0,0,0,0,3,2,0,1,6,6,1,1
"697",2496,21020422,21,1,45,2,1,1,2,9,2,1,10,6,6,2002,1,0,"辽宁省",0,45,2,1,0,1,0,2,9,2,0,1,6,6,1,1
"698",2487,21020421,21,2,60,2,1,1,2,9,2,1,11,5,5,2002,1,0,"辽宁省",1,60,3,1,0,1,0,2,9,2,0,1,5,5,1,1
"699",2563,21021312,21,2,31,1,1,1,1,6,97,1,10,4,4,2002,1,0,"辽宁省",1,31,2,1,1,1,0,1,6,97,0,NA,4,4,0,0
"700",2565,21021311,21,2,52,1,1,1,2,9,97,1,4,6,2,2002,1,0,"辽宁省",1,52,3,1,1,1,0,2,9,97,1,NA,6,2,1,0
"701",2567,21021311,21,2,46,1,11,1,1,6,97,1,97,8,3,2002,1,0,"辽宁省",1,46,2,1,1,0,0,1,6,97,NA,NA,8,3,NA,0
"702",2502,21080311,21,1,66,2,1,3,3,12,2,1,2,6,5,2002,1,0,"辽宁省",0,66,3,1,0,1,1,3,12,2,1,1,6,5,1,1
"703",2566,21021311,21,1,40,1,1,1,1,7,97,1,10,6,3,2002,1,0,"辽宁省",0,40,2,1,1,1,0,1,7,97,0,NA,6,3,1,0
"704",2562,21021311,21,2,49,1,1,1,2,9,97,1,10,5,3,2002,1,0,"辽宁省",1,49,2,1,1,1,0,2,9,97,0,NA,5,3,1,0
"705",2572,21021312,21,2,63,1,11,1,1,6,97,1,10,6,5,2002,1,0,"辽宁省",1,63,3,1,1,0,0,1,6,97,0,NA,6,5,1,1
"706",2523,21080321,21,2,68,2,1,1,1,6,3,1,10,6,2,2002,1,0,"辽宁省",1,68,3,1,0,1,0,1,6,3,0,1,6,2,1,0
"707",2525,21080321,21,2,57,2,1,1,0,4,3,1,4,6,6,2002,1,0,"辽宁省",1,57,3,1,0,1,0,0,4,3,1,1,6,6,1,1
"708",2573,21021312,21,2,37,1,1,1,1,5,97,1,11,8,3,2002,1,0,"辽宁省",1,37,2,1,1,1,0,1,5,97,0,NA,8,3,NA,0
"709",2505,21080311,21,2,62,2,1,3,2,9,2,1,4,6,4,2002,1,0,"辽宁省",1,62,3,1,0,1,1,2,9,2,1,1,6,4,1,0
"710",2506,21080311,21,1,73,2,1,3,5,14,1,1,11,5,3,2002,1,0,"辽宁省",0,73,4,1,0,1,1,4,14,1,0,1,5,3,1,0
"711",2512,21080312,21,2,37,2,1,1,4,15,2,1,4,4,3,2002,1,0,"辽宁省",1,37,2,1,0,1,0,3,15,2,1,1,4,3,0,0
"712",2568,21021312,21,2,36,1,11,1,0,4,97,1,10,6,6,2002,1,0,"辽宁省",1,36,2,1,1,0,0,0,4,97,0,NA,6,6,1,1
"713",2518,21080312,21,2,45,2,1,1,3,12,1,1,4,1,1,2002,1,0,"辽宁省",1,45,2,1,0,1,0,3,12,1,1,1,1,1,0,0
"714",2574,21021312,21,1,53,1,11,3,1,6,97,1,10,5,6,2002,1,0,"辽宁省",0,53,3,1,1,0,1,1,6,97,0,NA,5,6,1,1
"715",2511,21080312,21,1,75,2,1,1,0,0,2,1,10,6,5,2002,1,0,"辽宁省",0,75,4,1,0,1,0,0,0,2,0,1,6,5,1,1
"716",2517,21080312,21,2,68,2,1,1,0,4,2,1,10,6,5,2002,1,0,"辽宁省",1,68,3,1,0,1,0,0,4,2,0,1,6,5,1,1
"717",2510,21080312,21,2,66,2,1,1,2,9,3,1,10,6,3,2002,1,0,"辽宁省",1,66,3,1,0,1,0,2,9,3,0,1,6,3,1,0
"718",2582,21021322,21,2,39,1,1,1,1,6,97,1,11,8,8,2002,1,0,"辽宁省",1,39,2,1,1,1,0,1,6,97,0,NA,8,8,NA,NA
"719",2514,21080312,21,1,43,2,1,1,1,5,3,1,4,6,2,2002,1,0,"辽宁省",0,43,2,1,0,1,0,1,5,3,1,1,6,2,1,0
"720",2515,21080312,21,2,52,2,1,1,2,9,2,1,4,6,5,2002,1,0,"辽宁省",1,52,3,1,0,1,0,2,9,2,1,1,6,5,1,1
"721",2516,21080312,21,2,36,1,1,1,2,9,97,1,10,8,1,2002,1,0,"辽宁省",1,36,2,1,1,1,0,2,9,97,0,NA,8,1,NA,0
"722",2583,21021322,21,2,73,1,1,1,0,0,97,1,10,6,4,2002,1,0,"辽宁省",1,73,4,1,1,1,0,0,0,97,0,NA,6,4,1,0
"723",2524,21080321,21,1,55,2,1,1,0,4,2,1,4,6,3,2002,1,0,"辽宁省",0,55,3,1,0,1,0,0,4,2,1,1,6,3,1,0
"724",2584,21021322,21,2,50,1,11,1,2,6,97,1,10,6,5,2002,1,0,"辽宁省",1,50,3,1,1,0,0,2,6,97,0,NA,6,5,1,1
"725",2527,21080321,21,1,55,2,3,1,3,13,2,1,4,5,3,2002,1,0,"辽宁省",0,55,3,1,0,0,0,3,13,2,1,1,5,3,1,0
"726",2522,21080321,21,1,54,2,1,1,0,3,2,1,11,6,3,2002,1,0,"辽宁省",0,54,3,1,0,1,0,0,3,2,0,1,6,3,1,0
"727",2534,21080322,21,1,31,2,1,2,3,12,4,0,1,5,5,2002,1,0,"辽宁省",0,31,2,0,0,1,0,3,12,4,1,0,5,5,1,1
"728",2531,21080322,21,2,25,2,1,1,2,9,4,1,2,6,5,2002,1,0,"辽宁省",1,25,1,1,0,1,0,2,9,4,1,0,6,5,1,1
"729",2535,21080322,21,1,79,2,1,1,0,4,2,1,11,6,5,2002,1,0,"辽宁省",0,79,4,1,0,1,0,0,4,2,0,1,6,5,1,1
"730",2536,21080322,21,1,70,2,1,1,0,0,3,1,10,6,8,2002,1,0,"辽宁省",0,70,4,1,0,1,0,0,0,3,0,1,6,8,1,NA
"731",2585,21021322,21,2,32,1,1,1,2,9,97,1,5,4,4,2002,1,0,"辽宁省",1,32,2,1,1,1,0,2,9,97,1,NA,4,4,0,0
"732",2532,21080322,21,2,60,2,1,1,2,9,3,1,10,6,5,2002,1,0,"辽宁省",1,60,3,1,0,1,0,2,9,3,0,1,6,5,1,1
"733",2528,21080322,21,2,67,2,1,1,0,0,97,1,10,6,5,2002,1,0,"辽宁省",1,67,3,1,0,1,0,0,0,97,0,NA,6,5,1,1
"734",2533,21080322,21,2,82,2,1,1,2,9,1,1,99,6,6,2002,1,0,"辽宁省",1,82,4,1,0,1,0,2,9,1,NA,1,6,6,1,1
"735",2587,21021322,21,1,34,1,1,1,1,6,97,1,4,6,5,2002,1,0,"辽宁省",0,34,2,1,1,1,0,1,6,97,1,NA,6,5,1,1
"736",2530,21080322,21,1,74,2,1,3,0,2,2,1,10,6,5,2002,1,0,"辽宁省",0,74,4,1,0,1,1,0,2,2,0,1,6,5,1,1
"737",2529,21080322,21,2,75,2,1,1,0,0,2,1,10,6,8,2002,1,0,"辽宁省",1,75,4,1,0,1,0,0,0,2,0,1,6,8,1,NA
"738",2575,21021321,21,1,37,1,11,1,1,6,97,1,5,6,6,2002,1,0,"辽宁省",0,37,2,1,1,0,0,1,6,97,1,NA,6,6,1,1
"739",2577,21021321,21,1,66,1,11,3,1,6,97,1,10,5,5,2002,1,0,"辽宁省",0,66,3,1,1,0,1,1,6,97,0,NA,5,5,1,1
"740",2580,21021321,21,2,45,1,1,2,0,5,97,1,4,6,6,2002,1,0,"辽宁省",1,45,2,1,1,1,0,0,5,97,1,NA,6,6,1,1
"741",2521,21080321,21,1,49,2,1,1,2,9,3,1,4,6,5,2002,1,0,"辽宁省",0,49,2,1,0,1,0,2,9,3,1,1,6,5,1,1
"742",2520,21080321,21,1,36,2,1,1,2,9,3,1,2,6,6,2002,1,0,"辽宁省",0,36,2,1,0,1,0,2,9,3,1,1,6,6,1,1
"743",2519,21080321,21,2,82,2,1,1,0,0,97,1,11,6,5,2002,1,0,"辽宁省",1,82,4,1,0,1,0,0,0,97,0,NA,6,5,1,1
"744",2578,21021321,21,2,50,1,11,1,1,5,97,1,10,8,2,2002,1,0,"辽宁省",1,50,3,1,1,0,0,1,5,97,0,NA,8,2,NA,0
"745",2594,21088212,21,1,27,1,1,1,1,7,97,1,10,6,5,2002,1,0,"辽宁省",0,27,1,1,1,1,0,1,7,97,0,NA,6,5,1,1
"746",2576,21021321,21,2,43,1,11,1,2,8,97,1,4,6,4,2002,1,0,"辽宁省",1,43,2,1,1,0,0,2,8,97,1,NA,6,4,1,0
"747",2581,21021321,21,1,54,1,1,1,2,9,97,1,10,9,9,2002,1,0,"辽宁省",0,54,3,1,1,1,0,2,9,97,0,NA,9,9,NA,NA
"748",2626,21132122,21,1,62,1,1,1,0,3,97,1,11,6,0,2002,1,0,"辽宁省",0,62,3,1,1,1,0,0,3,97,0,NA,6,0,1,0
"749",2625,21132122,21,1,30,1,1,1,0,3,97,1,10,4,4,2002,1,0,"辽宁省",0,30,2,1,1,1,0,0,3,97,0,NA,4,4,0,0
"750",2595,21288212,21,2,46,1,1,1,1,7,97,1,10,6,3,2002,1,0,"辽宁省",1,46,2,1,1,1,0,1,7,97,0,NA,6,3,1,0
"751",2597,21088212,21,2,39,1,1,1,1,7,97,1,10,6,6,2002,1,0,"辽宁省",1,39,2,1,1,1,0,1,7,97,0,NA,6,6,1,1
"752",2624,21132121,21,1,32,1,1,1,1,7,97,1,11,6,1,2002,1,0,"辽宁省",0,32,2,1,1,1,0,1,7,97,0,NA,6,1,1,0
"753",2596,21088212,21,1,46,1,1,1,2,9,97,1,11,6,6,2002,1,0,"辽宁省",0,46,2,1,1,1,0,2,9,97,0,NA,6,6,1,1
"754",2579,21021321,21,1,34,1,1,1,2,9,97,1,9,8,8,2002,1,0,"辽宁省",0,34,2,1,1,1,0,2,9,97,0,NA,8,8,NA,NA
"755",2628,21132122,21,2,33,1,1,1,1,6,97,1,10,0,1,2002,1,0,"辽宁省",1,33,2,1,1,1,0,1,6,97,0,NA,0,1,0,0
"756",2590,21088211,21,2,49,1,1,1,2,9,97,1,10,6,1,2002,1,0,"辽宁省",1,49,2,1,1,1,0,2,9,97,0,NA,6,1,1,0
"757",2593,21088211,21,2,37,1,1,1,1,7,97,1,10,6,3,2002,1,0,"辽宁省",1,37,2,1,1,1,0,1,7,97,0,NA,6,3,1,0
"758",2591,21088211,21,1,47,1,1,1,1,6,97,1,10,6,6,2002,1,0,"辽宁省",0,47,2,1,1,1,0,1,6,97,0,NA,6,6,1,1
"759",2589,21088211,21,1,36,1,1,1,1,7,97,1,10,6,2,2002,1,0,"辽宁省",0,36,2,1,1,1,0,1,7,97,0,NA,6,2,1,0
"760",2592,21088211,21,2,60,1,1,1,1,6,97,1,10,6,5,2002,1,0,"辽宁省",1,60,3,1,1,1,0,1,6,97,0,NA,6,5,1,1
"761",2623,21132121,21,1,43,2,1,2,1,6,97,1,4,5,5,2002,1,0,"辽宁省",0,43,2,1,0,1,0,1,6,97,1,NA,5,5,1,1
"762",2627,21132122,21,2,19,1,1,1,2,9,97,0,10,4,2,2002,1,0,"辽宁省",1,19,1,0,1,1,0,2,9,97,0,NA,4,2,0,0
"763",2621,21132121,21,2,56,1,1,2,0,5,97,1,10,6,5,2002,1,0,"辽宁省",1,56,3,1,1,1,0,0,5,97,0,NA,6,5,1,1
"764",2608,21088222,21,2,46,1,1,1,1,5,97,1,10,6,5,2002,1,0,"辽宁省",1,46,2,1,1,1,0,1,5,97,0,NA,6,5,1,1
"765",2606,21088222,21,1,63,1,1,1,0,4,97,1,10,6,4,2002,1,0,"辽宁省",0,63,3,1,1,1,0,0,4,97,0,NA,6,4,1,0
"766",2620,21132121,21,1,43,1,1,1,0,3,97,1,10,6,5,2002,1,0,"辽宁省",0,43,2,1,1,1,0,0,3,97,0,NA,6,5,1,1
"767",2607,21088222,21,2,38,1,1,1,0,3,97,1,10,6,5,2002,1,0,"辽宁省",1,38,2,1,1,1,0,0,3,97,0,NA,6,5,1,1
"768",2619,21132121,21,2,51,1,1,2,1,6,97,1,10,5,4,2002,1,0,"辽宁省",1,51,3,1,1,1,0,1,6,97,0,NA,5,4,1,0
"769",2622,21132121,21,1,33,1,1,2,1,8,97,1,10,6,6,2002,1,0,"辽宁省",0,33,2,1,1,1,0,1,8,97,0,NA,6,6,1,1
"770",2605,21088222,21,2,42,1,1,1,1,5,97,1,10,6,6,2002,1,0,"辽宁省",1,42,2,1,1,1,0,1,5,97,0,NA,6,6,1,1
"771",2604,21088222,21,1,44,1,1,1,2,9,97,1,10,4,2,2002,1,0,"辽宁省",0,44,2,1,1,1,0,2,9,97,0,NA,4,2,0,0
"772",2602,21088221,21,2,41,1,1,1,1,7,97,1,11,6,5,2002,1,0,"辽宁省",1,41,2,1,1,1,0,1,7,97,0,NA,6,5,1,1
"773",2599,21088221,21,2,26,1,1,1,0,4,97,1,10,6,1,2002,1,0,"辽宁省",1,26,1,1,1,1,0,0,4,97,0,NA,6,1,1,0
"774",2601,21088221,21,1,56,1,1,1,0,1,97,1,10,6,5,2002,1,0,"辽宁省",0,56,3,1,1,1,0,0,1,97,0,NA,6,5,1,1
"775",2603,21088221,21,1,40,1,1,1,0,2,97,0,10,6,3,2002,1,0,"辽宁省",0,40,2,0,1,1,0,0,2,97,0,NA,6,3,1,0
"776",2617,21132112,21,2,40,1,1,3,2,9,97,1,11,5,3,2002,1,0,"辽宁省",1,40,2,1,1,1,1,2,9,97,0,NA,5,3,1,0
"777",2600,21088221,21,2,49,1,1,1,0,4,97,1,2,6,4,2002,1,0,"辽宁省",1,49,2,1,1,1,0,0,4,97,1,NA,6,4,1,0
"778",2609,21132111,21,1,53,1,1,1,0,2,97,1,11,6,5,2002,1,0,"辽宁省",0,53,3,1,1,1,0,0,2,97,0,NA,6,5,1,1
"779",2611,21132111,21,1,42,1,1,1,1,5,97,1,10,6,5,2002,1,0,"辽宁省",0,42,2,1,1,1,0,1,5,97,0,NA,6,5,1,1
"780",2612,21132111,21,1,32,1,1,2,2,9,97,1,10,5,3,2002,1,0,"辽宁省",0,32,2,1,1,1,0,2,9,97,0,NA,5,3,1,0
"781",2610,21132111,21,2,51,1,1,1,0,0,97,1,11,5,5,2002,1,0,"辽宁省",1,51,3,1,1,1,0,0,0,97,0,NA,5,5,1,1
"782",2613,21132111,21,2,35,1,1,1,1,5,97,0,10,5,5,2002,1,0,"辽宁省",1,35,2,0,1,1,0,1,5,97,0,NA,5,5,1,1
"783",2615,21132112,21,1,40,1,1,2,2,9,97,1,11,6,3,2002,1,0,"辽宁省",0,40,2,1,1,1,0,2,9,97,0,NA,6,3,1,0
"784",2618,21132112,21,2,30,1,1,1,0,1,97,1,10,5,5,2002,1,0,"辽宁省",1,30,2,1,1,1,0,0,1,97,0,NA,5,5,1,1
"785",2614,21132112,21,1,55,1,1,1,0,0,97,0,10,5,5,2002,1,0,"辽宁省",0,55,3,0,1,1,0,0,0,97,0,NA,5,5,1,1
"786",2616,21132112,21,2,45,1,1,1,1,7,97,1,10,6,6,2002,1,0,"辽宁省",1,45,2,1,1,1,0,1,7,97,0,NA,6,6,1,1
"787",2670,22020322,22,1,44,2,1,1,3,10,3,1,4,5,5,2002,1,0,"吉林省",0,44,2,1,0,1,0,3,10,3,1,1,5,5,1,1
"788",2665,22020322,22,2,31,1,1,1,1,5,6,1,10,6,4,2002,1,0,"吉林省",1,31,2,1,1,1,0,1,5,6,0,0,6,4,1,0
"789",2633,22020321,22,2,38,2,1,1,3,12,2,1,2,4,4,2002,1,0,"吉林省",1,38,2,1,0,1,0,3,12,2,1,1,4,4,0,0
"790",2637,22020311,22,1,39,2,1,3,4,20,2,1,4,5,4,2002,1,0,"吉林省",0,39,2,1,0,1,1,3,20,2,1,1,5,4,1,0
"791",2664,22020322,22,1,48,2,1,3,2,9,2,1,4,6,5,2002,1,0,"吉林省",0,48,2,1,0,1,1,2,9,2,1,1,6,5,1,1
"792",2668,22020322,22,2,62,2,1,1,2,9,2,1,8,5,5,2002,1,0,"吉林省",1,62,3,1,0,1,0,2,9,2,1,1,5,5,1,1
"793",2663,22020322,22,1,65,2,1,1,3,12,2,1,7,6,4,2002,1,0,"吉林省",0,65,3,1,0,1,0,3,12,2,0,1,6,4,1,0
"794",2629,22020311,22,2,35,2,1,1,4,15,2,1,10,8,3,2002,1,0,"吉林省",1,35,2,1,0,1,0,3,15,2,0,1,8,3,NA,0
"795",2667,22020322,22,2,66,2,1,1,2,8,2,1,10,6,3,2002,1,0,"吉林省",1,66,3,1,0,1,0,2,8,2,0,1,6,3,1,0
"796",2672,22020322,22,2,36,2,1,3,3,12,3,1,4,6,5,2002,1,0,"吉林省",1,36,2,1,0,1,1,3,12,3,1,1,6,5,1,1
"797",2650,22020312,22,2,41,2,1,1,3,14,2,1,4,5,5,2002,1,0,"吉林省",1,41,2,1,0,1,0,3,14,2,1,1,5,5,1,1
"798",2655,22020321,22,1,40,2,1,1,3,12,97,1,4,5,5,2002,1,0,"吉林省",0,40,2,1,0,1,0,3,12,97,1,NA,5,5,1,1
"799",2669,22020322,22,2,41,2,1,1,3,10,6,1,4,5,1,2002,1,0,"吉林省",1,41,2,1,0,1,0,3,10,6,1,0,5,1,1,0
"800",2666,22020322,22,2,22,2,1,1,3,11,3,0,4,5,3,2002,1,0,"吉林省",1,22,1,0,0,1,0,3,11,3,1,1,5,3,1,0
"801",2638,22020311,22,1,37,2,1,1,3,12,3,1,4,6,3,2002,1,0,"吉林省",0,37,2,1,0,1,0,3,12,3,1,1,6,3,1,0
"802",2643,22020312,22,2,43,2,1,1,3,10,3,1,11,5,5,2002,1,0,"吉林省",1,43,2,1,0,1,0,3,10,3,0,1,5,5,1,1
"803",2671,22020322,22,1,37,2,1,1,2,8,2,1,4,5,5,2002,1,0,"吉林省",0,37,2,1,0,1,0,2,8,2,1,1,5,5,1,1
"804",2647,22020312,22,2,42,2,1,1,3,10,2,1,4,5,0,2002,1,0,"吉林省",1,42,2,1,0,1,0,3,10,2,1,1,5,0,1,0
"805",2654,22020321,22,2,34,2,1,1,3,11,97,1,4,6,4,2002,1,0,"吉林省",1,34,2,1,0,1,0,3,11,97,1,NA,6,4,1,0
"806",2662,22020322,22,1,43,2,1,1,3,11,6,1,1,1,1,2002,1,0,"吉林省",0,43,2,1,0,1,0,3,11,6,1,0,1,1,0,0
"807",2651,22020321,22,2,39,2,1,1,2,9,7,1,4,4,4,2002,1,0,"吉林省",1,39,2,1,0,1,0,2,9,7,1,0,4,4,0,0
"808",2639,22020311,22,2,40,2,1,1,3,14,2,1,5,5,8,2002,1,0,"吉林省",1,40,2,1,0,1,0,3,14,2,1,1,5,8,1,NA
"809",2645,22020312,22,2,62,2,1,3,3,11,2,0,2,5,4,2002,1,0,"吉林省",1,62,3,0,0,1,1,3,11,2,1,1,5,4,1,0
"810",2658,22020321,22,2,50,2,1,1,2,9,3,1,4,5,5,2002,1,0,"吉林省",1,50,3,1,0,1,0,2,9,3,1,1,5,5,1,1
"811",2642,22020312,22,1,56,2,1,3,2,9,2,1,4,6,5,2002,1,0,"吉林省",0,56,3,1,0,1,1,2,9,2,1,1,6,5,1,1
"812",2641,22020312,22,1,57,2,1,3,5,17,2,1,4,3,3,2002,1,0,"吉林省",0,57,3,1,0,1,1,4,17,2,1,1,3,3,0,0
"813",2646,22020312,22,2,19,2,1,2,5,14,97,0,4,6,5,2002,1,0,"吉林省",1,19,1,0,0,1,0,4,14,97,1,NA,6,5,1,1
"814",2656,22020321,22,2,34,2,1,1,5,14,6,1,4,6,5,2002,1,0,"吉林省",1,34,2,1,0,1,0,4,14,6,1,0,6,5,1,1
"815",2648,22020312,22,2,30,2,1,1,5,15,2,1,4,5,5,2002,1,0,"吉林省",1,30,2,1,0,1,0,4,15,2,1,1,5,5,1,1
"816",2659,22020321,22,1,39,2,1,1,2,9,97,1,5,5,5,2002,1,0,"吉林省",0,39,2,1,0,1,0,2,9,97,1,NA,5,5,1,1
"817",2644,22020312,22,2,30,2,1,1,3,14,2,0,4,4,3,2002,1,0,"吉林省",1,30,2,0,0,1,0,3,14,2,1,1,4,3,0,0
"818",2660,22020321,22,1,43,2,1,1,2,9,2,1,4,6,6,2002,1,0,"吉林省",0,43,2,1,0,1,0,2,9,2,1,1,6,6,1,1
"819",2635,22020311,22,2,38,2,1,1,2,9,9,1,4,5,5,2002,1,0,"吉林省",1,38,2,1,0,1,0,2,9,9,1,0,5,5,1,1
"820",2652,22020321,22,2,57,2,1,1,3,13,1,1,4,6,5,2002,1,0,"吉林省",1,57,3,1,0,1,0,3,13,1,1,1,6,5,1,1
"821",2653,22020321,22,2,43,2,1,1,2,8,3,1,5,4,4,2002,1,0,"吉林省",1,43,2,1,0,1,0,2,8,3,1,1,4,4,0,0
"822",2780,22072221,22,1,34,1,1,1,0,4,97,1,10,6,5,2002,1,0,"吉林省",0,34,2,1,1,1,0,0,4,97,0,NA,6,5,1,1
"823",2779,22072221,22,1,33,1,1,1,0,3,97,1,10,6,5,2002,1,0,"吉林省",0,33,2,1,1,1,0,0,3,97,0,NA,6,5,1,1
"824",2634,22020311,22,2,33,2,1,1,2,9,6,1,4,4,4,2002,1,0,"吉林省",1,33,2,1,0,1,0,2,9,6,1,0,4,4,0,0
"825",2778,22072221,22,1,47,1,1,1,3,12,97,1,10,6,6,2002,1,0,"吉林省",0,47,2,1,1,1,0,3,12,97,0,NA,6,6,1,1
"826",2781,22072221,22,1,34,1,1,1,2,8,97,1,10,6,2,2002,1,0,"吉林省",0,34,2,1,1,1,0,2,8,97,0,NA,6,2,1,0
"827",2782,22072221,22,1,61,1,1,1,1,5,97,1,10,6,4,2002,1,0,"吉林省",0,61,3,1,1,1,0,1,5,97,0,NA,6,4,1,0
"828",2777,22072221,22,1,34,1,1,1,1,7,97,1,10,6,6,2002,1,0,"吉林省",0,34,2,1,1,1,0,1,7,97,0,NA,6,6,1,1
"829",2657,22020321,22,1,49,2,1,3,4,15,2,1,4,3,2,2002,1,0,"吉林省",0,49,2,1,0,1,1,3,15,2,1,1,3,2,0,0
"830",2630,22020311,22,2,63,2,1,1,2,9,2,1,10,5,5,2002,1,0,"吉林省",1,63,3,1,0,1,0,2,9,2,0,1,5,5,1,1
"831",2661,22020321,22,2,30,2,1,1,2,8,97,1,4,5,5,2002,1,0,"吉林省",1,30,2,1,0,1,0,2,8,97,1,NA,5,5,1,1
"832",2788,22072222,22,1,32,1,1,1,1,5,97,1,10,6,6,2002,1,0,"吉林省",0,32,2,1,1,1,0,1,5,97,0,NA,6,6,1,1
"833",2785,22072222,22,1,40,1,1,1,2,9,97,1,5,6,6,2002,1,0,"吉林省",0,40,2,1,1,1,0,2,9,97,1,NA,6,6,1,1
"834",2784,22072222,22,1,39,1,1,1,2,9,97,1,10,6,5,2002,1,0,"吉林省",0,39,2,1,1,1,0,2,9,97,0,NA,6,5,1,1
"835",2786,22072222,22,1,35,1,1,1,0,4,97,1,7,6,6,2002,1,0,"吉林省",0,35,2,1,1,1,0,0,4,97,0,NA,6,6,1,1
"836",2783,22072222,22,2,34,1,1,1,1,6,97,1,10,6,6,2002,1,0,"吉林省",1,34,2,1,1,1,0,1,6,97,0,NA,6,6,1,1
"837",2787,22072222,22,2,52,1,1,1,0,0,97,1,10,5,5,2002,1,0,"吉林省",1,52,3,1,1,1,0,0,0,97,0,NA,5,5,1,1
"838",2772,22072212,22,1,54,1,1,1,1,6,97,1,10,6,6,2002,1,0,"吉林省",0,54,3,1,1,1,0,1,6,97,0,NA,6,6,1,1
"839",2771,22072212,22,1,32,1,1,1,1,5,97,1,10,6,5,2002,1,0,"吉林省",0,32,2,1,1,1,0,1,5,97,0,NA,6,5,1,1
"840",2775,22072212,22,1,29,1,1,1,2,9,97,1,3,6,5,2002,1,0,"吉林省",0,29,1,1,1,1,0,2,9,97,0,NA,6,5,1,1
"841",2773,22072212,22,1,45,1,1,1,1,5,97,1,10,6,5,2002,1,0,"吉林省",0,45,2,1,1,1,0,1,5,97,0,NA,6,5,1,1
"842",2776,22072212,22,2,51,1,1,1,0,4,97,1,10,6,6,2002,1,0,"吉林省",1,51,3,1,1,1,0,0,4,97,0,NA,6,6,1,1
"843",2774,22072212,22,2,35,1,1,1,0,3,97,1,10,6,6,2002,1,0,"吉林省",1,35,2,1,1,1,0,0,3,97,0,NA,6,6,1,1
"844",2765,22072211,22,1,46,1,1,1,2,9,97,1,10,6,6,2002,1,0,"吉林省",0,46,2,1,1,1,0,2,9,97,0,NA,6,6,1,1
"845",2769,22072211,22,1,57,1,1,1,1,6,97,1,10,6,6,2002,1,0,"吉林省",0,57,3,1,1,1,0,1,6,97,0,NA,6,6,1,1
"846",2694,22028221,22,2,50,2,1,3,4,15,2,1,10,4,4,2002,1,0,"吉林省",1,50,3,1,0,1,1,3,15,2,0,1,4,4,0,0
