"","id","qs2a","RURAL1","qa01","qa02","qa03","qa04","qa06","qa08a","qa10","qb4a","qb4c","qc1_5b","qc1_5d","qc1_5e","qd01","qe05_06","qe05_05","year","wave","time","female","age","corhort","marriage","hukouRural","edu","eduyear","party","party_parter","socialLevel_Per","job","occ","occR","occ_parter","occ_parterR","trust_gover","trus_local","trust_goverR","trus_localR"
"1421",33,13,0,2,39,2,1,4,1,0,8,1,4,8,1,4,4,2,2006,4,0,1,39,2,1,1,0,0,0,0,4,1,8,0,8,0,4,2,1,0
"1422",34,13,0,2,32,2,1,4,2,2,8,1,4,8,1,5,4,3,2006,4,0,1,32,2,1,1,1,2,0,0,5,1,8,0,8,0,4,3,1,1
"1423",35,13,0,2,41,2,1,4,3,7,8,1,4,8,1,5,4,3,2006,4,0,1,41,2,1,1,2,7,0,0,5,1,8,0,8,0,4,3,1,1
"1424",36,13,0,2,38,2,1,4,3,7,7,3,4,7,3,4,4,4,2006,4,0,1,38,2,1,1,2,7,0,0,4,3,7,0,7,0,4,4,1,1
"1425",37,13,1,1,60,2,1,4,2,4,7,3,4,12,12,4,4,3,2006,4,0,0,60,3,1,1,1,4,0,0,4,3,7,0,12,0,4,3,1,1
"1426",38,13,1,1,62,2,1,4,2,6,8,1,4,8,1,3,4,4,2006,4,0,0,62,3,1,1,1,6,0,0,3,1,8,0,8,0,4,4,1,1
"1427",39,13,1,1,55,2,2,4,2,5,8,1,4,8,1,4,4,3,2006,4,0,0,55,3,1,0,1,5,0,0,4,1,8,0,8,0,4,3,1,1
"1428",40,13,1,2,37,2,1,4,3,5,8,1,4,5,9,4,4,5,2006,4,0,1,37,2,1,1,2,5,0,0,4,1,8,0,5,0,4,5,1,NA
"1429",41,13,1,2,67,2,1,4,2,2,-99.99,-99.99,4,8,1,4,3,3,2006,4,0,1,67,3,1,1,1,2,0,0,4,-99.99,-99.99,NA,8,0,3,3,1,1
"1430",42,13,1,1,65,2,1,4,1,0,8,1,4,8,1,2,4,2,2006,4,0,0,65,3,1,1,0,0,0,0,2,1,8,0,8,0,4,2,1,0
"1431",43,13,1,2,38,1,1,4,1,0,8,1,7,97,97,5,4,4,2006,4,0,1,38,2,0,1,0,0,0,NA,5,1,8,0,97,NA,4,4,1,1
"1432",44,13,1,2,38,2,1,4,2,4,8,1,4,8,1,6,3,3,2006,4,0,1,38,2,1,1,1,4,0,0,NA,1,8,0,8,0,3,3,1,1
"1433",45,13,1,1,43,5,1,4,3,8,8,1,7,97,97,4,4,2,2006,4,0,0,43,2,0,1,2,8,0,NA,4,1,8,0,97,NA,4,2,1,0
"1434",46,13,0,2,44,2,1,4,3,8,8,1,4,8,1,4,3,2,2006,4,0,1,44,2,1,1,2,8,0,0,4,1,8,0,8,0,3,2,1,0
"1435",47,13,0,2,35,2,1,4,1,0,8,1,2,7,3,3,4,3,2006,4,0,1,35,2,1,1,0,0,0,1,3,1,8,0,7,0,4,3,1,1
"1436",48,13,0,2,53,2,1,4,1,0,8,1,4,8,1,3,3,2,2006,4,0,1,53,3,1,1,0,0,0,0,3,1,8,0,8,0,3,2,1,0
"1437",49,13,0,1,44,2,1,4,3,8,8,1,4,8,1,5,3,3,2006,4,0,0,44,2,1,1,2,8,0,0,5,1,8,0,8,0,3,3,1,1
"1438",50,13,0,1,24,1,1,1,4,12,7,3,7,97,97,3,4,2,2006,4,0,0,24,1,0,1,3,12,0,NA,3,3,7,0,97,NA,4,2,1,0
"1439",51,13,0,2,45,3,1,4,1,0,8,1,7,97,97,5,4,1,2006,4,0,1,45,2,0,1,0,0,0,NA,5,1,8,0,97,NA,4,1,1,0
"1440",52,13,0,2,41,2,1,4,2,5,8,1,4,8,1,4,4,3,2006,4,0,1,41,2,1,1,1,5,0,0,4,1,8,0,8,0,4,3,1,1
"1441",53,13,0,1,27,2,1,4,3,8,8,1,4,8,1,3,4,2,2006,4,0,0,27,1,1,1,2,8,0,0,3,1,8,0,8,0,4,2,1,0
"1442",54,13,0,1,66,2,1,4,1,0,9,1,4,8,1,4,3,3,2006,4,0,0,66,3,1,1,0,0,0,0,4,1,9,1,8,0,3,3,1,1
"1443",55,13,0,2,32,2,1,4,3,8,8,1,4,8,1,5,3,2,2006,4,0,1,32,2,1,1,2,8,0,0,5,1,8,0,8,0,3,2,1,0
"1444",56,13,0,2,26,2,1,1,2,5,8,1,1,8,1,3,4,3,2006,4,0,1,26,1,1,1,1,5,0,0,3,1,8,0,8,0,4,3,1,1
"1445",57,13,0,2,42,2,1,4,2,5,8,1,4,8,1,3,4,2,2006,4,0,1,42,2,1,1,1,5,0,0,3,1,8,0,8,0,4,2,1,0
"1446",58,13,0,2,51,2,1,4,1,0,8,1,1,3,7,2,4,4,2006,4,0,1,51,3,1,1,0,0,0,0,2,1,8,0,3,1,4,4,1,1
"1447",59,13,0,2,39,2,1,4,1,0,8,1,4,8,1,4,4,2,2006,4,0,1,39,2,1,1,0,0,0,0,4,1,8,0,8,0,4,2,1,0
"1448",60,13,0,2,54,2,1,4,1,0,8,1,2,8,1,4,4,2,2006,4,0,1,54,3,1,1,0,0,0,1,4,1,8,0,8,0,4,2,1,0
"1449",61,13,0,2,40,2,1,4,1,0,8,1,4,7,9,4,4,2,2006,4,0,1,40,2,1,1,0,0,0,0,4,1,8,0,7,0,4,2,1,0
"1450",62,13,0,1,41,2,1,4,4,11,2,8,4,7,9,2,3,2,2006,4,0,0,41,2,1,1,3,11,0,0,2,8,2,1,7,0,3,2,1,0
"1451",63,13,0,1,37,2,1,4,3,8,7,3,4,7,3,3,1,1,2006,4,0,0,37,2,1,1,2,8,0,0,3,3,7,0,7,0,1,1,0,0
"1452",64,13,0,2,46,2,1,4,1,0,8,1,1,8,1,3,4,5,2006,4,0,1,46,2,1,1,0,0,0,0,3,1,8,0,8,0,4,5,1,NA
"1453",65,13,0,1,43,2,1,4,3,8,8,1,4,8,1,3,4,3,2006,4,0,0,43,2,1,1,2,8,0,0,3,1,8,0,8,0,4,3,1,1
"1454",66,13,0,2,47,2,1,4,1,0,8,1,4,8,1,3,3,2,2006,4,0,1,47,2,1,1,0,0,0,0,3,1,8,0,8,0,3,2,1,0
"1455",67,13,0,2,57,2,1,4,10,3,-99.99,-99.99,4,8,1,2,4,1,2006,4,0,1,57,3,1,1,NA,3,0,0,2,-99.99,-99.99,NA,8,0,4,1,1,0
"1456",68,13,0,2,50,2,1,4,1,0,8,1,4,8,1,4,4,4,2006,4,0,1,50,3,1,1,0,0,0,0,4,1,8,0,8,0,4,4,1,1
"1457",69,13,0,2,67,2,1,4,1,0,8,1,4,8,1,4,5,5,2006,4,0,1,67,3,1,1,0,0,0,0,4,1,8,0,8,0,5,5,NA,NA
"1458",70,13,0,1,52,2,1,4,1,0,8,1,4,8,1,3,4,3,2006,4,0,0,52,3,1,1,0,0,0,0,3,1,8,0,8,0,4,3,1,1
"1459",71,13,0,2,36,2,1,4,1,0,8,1,4,7,9,4,3,2,2006,4,0,1,36,2,1,1,0,0,0,0,4,1,8,0,7,0,3,2,1,0
"1460",72,13,0,2,46,2,1,4,3,9,9,1,2,8,1,3,3,3,2006,4,0,1,46,2,1,1,2,9,0,1,3,1,9,1,8,0,3,3,1,1
"1461",73,13,1,1,66,2,1,4,3,9,8,1,4,8,1,5,4,4,2006,4,0,0,66,3,1,1,2,9,0,0,5,1,8,0,8,0,4,4,1,1
"1462",74,13,1,1,51,2,1,2,3,8,9,8,4,8,1,2,4,5,2006,4,0,0,51,3,1,1,2,8,1,0,2,8,9,1,8,0,4,5,1,NA
"1463",75,13,1,1,63,2,1,4,4,11,8,3,4,8,1,3,4,3,2006,4,0,0,63,3,1,1,3,11,0,0,3,3,8,0,8,0,4,3,1,1
"1464",76,13,1,1,52,2,1,4,3,8,-99.99,-99.99,4,8,1,5,4,3,2006,4,0,0,52,3,1,1,2,8,0,0,5,-99.99,-99.99,NA,8,0,4,3,1,1
"1465",77,13,1,1,53,1,1,4,3,7,5,9,7,97,97,5,4,3,2006,4,0,0,53,3,0,1,2,7,0,NA,5,9,5,0,97,NA,4,3,1,1
"1466",78,13,1,2,43,2,1,4,1,0,8,1,4,8,1,5,4,3,2006,4,0,1,43,2,1,1,0,0,0,0,5,1,8,0,8,0,4,3,1,1
"1467",79,13,1,2,37,2,1,4,1,0,8,1,4,8,1,5,4,3,2006,4,0,1,37,2,1,1,0,0,0,0,5,1,8,0,8,0,4,3,1,1
"1468",80,13,1,2,37,2,1,4,1,0,8,1,4,8,1,3,3,3,2006,4,0,1,37,2,1,1,0,0,0,0,3,1,8,0,8,0,3,3,1,1
"1469",81,13,1,2,54,2,1,2,2,2,8,1,2,8,1,5,4,2,2006,4,0,1,54,3,1,1,1,2,1,1,5,1,8,0,8,0,4,2,1,0
"1470",82,13,1,2,41,2,1,4,1,0,8,1,4,8,1,3,4,3,2006,4,0,1,41,2,1,1,0,0,0,0,3,1,8,0,8,0,4,3,1,1
"1471",83,13,1,2,44,2,1,4,2,4,8,1,4,8,1,3,3,2,2006,4,0,1,44,2,1,1,1,4,0,0,3,1,8,0,8,0,3,2,1,0
"1472",84,13,1,2,52,2,1,4,2,2,8,1,4,8,1,3,4,2,2006,4,0,1,52,3,1,1,1,2,0,0,3,1,8,0,8,0,4,2,1,0
"1473",85,13,1,1,35,2,1,4,3,8,8,1,4,8,1,3,4,1,2006,4,0,0,35,2,1,1,2,8,0,0,3,1,8,0,8,0,4,1,1,0
"1474",86,13,1,1,61,2,1,4,3,9,8,1,4,8,1,1,4,2,2006,4,0,0,61,3,1,1,2,9,0,0,1,1,8,0,8,0,4,2,1,0
"1475",87,13,1,2,51,2,1,4,1,0,9,1,2,8,1,3,4,1,2006,4,0,1,51,3,1,1,0,0,0,1,3,1,9,1,8,0,4,1,1,0
"1476",88,13,1,1,40,2,1,4,2,8,8,1,4,8,1,3,4,3,2006,4,0,0,40,2,1,1,1,8,0,0,3,1,8,0,8,0,4,3,1,1
"1477",89,13,1,1,65,1,1,4,2,5,8,1,7,97,97,4,4,3,2006,4,0,0,65,3,0,1,1,5,0,NA,4,1,8,0,97,NA,4,3,1,1
"1478",90,13,1,2,25,2,1,4,2,5,8,1,4,8,1,3,5,2,2006,4,0,1,25,1,1,1,1,5,0,0,3,1,8,0,8,0,5,2,NA,0
"1479",91,13,1,2,33,2,1,4,3,8,8,1,2,10,8,2,4,4,2006,4,0,1,33,2,1,1,2,8,0,1,2,1,8,0,10,1,4,4,1,1
"1480",92,13,1,2,45,2,1,4,1,0,8,1,4,8,1,4,4,4,2006,4,0,1,45,2,1,1,0,0,0,0,4,1,8,0,8,0,4,4,1,1
"1481",93,13,1,2,68,2,1,4,1,0,8,1,4,8,1,4,4,3,2006,4,0,1,68,3,1,1,0,0,0,0,4,1,8,0,8,0,4,3,1,1
"1482",94,13,1,2,36,2,1,4,2,2,8,1,4,8,1,4,4,4,2006,4,0,1,36,2,1,1,1,2,0,0,4,1,8,0,8,0,4,4,1,1
"1483",95,13,1,1,65,1,1,4,3,9,8,1,7,97,97,5,4,4,2006,4,0,0,65,3,0,1,2,9,0,NA,5,1,8,0,97,NA,4,4,1,1
"1484",96,13,1,2,62,2,1,4,1,0,8,1,4,8,1,3,4,3,2006,4,0,1,62,3,1,1,0,0,0,0,3,1,8,0,8,0,4,3,1,1
"1485",97,13,1,2,39,1,1,4,2,2,8,1,7,97,97,5,4,5,2006,4,0,1,39,2,0,1,1,2,0,NA,5,1,8,0,97,NA,4,5,1,NA
"1486",98,13,1,1,43,2,1,4,1,0,8,1,4,8,1,5,3,2,2006,4,0,0,43,2,1,1,0,0,0,0,5,1,8,0,8,0,3,2,1,0
"1487",99,13,1,1,51,2,1,4,4,11,8,1,4,8,1,3,4,1,2006,4,0,0,51,3,1,1,3,11,0,0,3,1,8,0,8,0,4,1,1,0
"1488",100,13,1,1,38,2,1,4,3,8,7,3,4,8,1,5,4,3,2006,4,0,0,38,2,1,1,2,8,0,0,5,3,7,0,8,0,4,3,1,1
"1489",101,13,1,1,36,2,1,4,4,16,5,9,4,8,1,3,4,3,2006,4,0,0,36,2,1,1,3,16,0,0,3,9,5,0,8,0,4,3,1,1
"1490",102,13,1,1,40,2,1,4,3,9,8,1,4,8,1,4,4,5,2006,4,0,0,40,2,1,1,2,9,0,0,4,1,8,0,8,0,4,5,1,NA
"1491",103,13,1,2,53,2,1,4,1,0,8,1,4,8,1,5,3,2,2006,4,0,1,53,3,1,1,0,0,0,0,5,1,8,0,8,0,3,2,1,0
"1492",104,13,1,2,42,2,1,4,3,8,8,1,4,8,1,5,3,2,2006,4,0,1,42,2,1,1,2,8,0,0,5,1,8,0,8,0,3,2,1,0
"1493",105,13,1,2,55,5,1,4,1,0,8,1,7,97,97,3,4,3,2006,4,0,1,55,3,0,1,0,0,0,NA,3,1,8,0,97,NA,4,3,1,1
"1494",106,13,1,2,41,2,1,4,2,5,8,1,4,8,1,3,4,2,2006,4,0,1,41,2,1,1,1,5,0,0,3,1,8,0,8,0,4,2,1,0
"1495",107,13,1,2,38,2,1,4,2,5,8,1,4,8,1,3,4,4,2006,4,0,1,38,2,1,1,1,5,0,0,3,1,8,0,8,0,4,4,1,1
"1496",108,13,1,2,39,2,1,4,1,0,8,1,4,98,98,3,3,3,2006,4,0,1,39,2,1,1,0,0,0,0,3,1,8,0,98,NA,3,3,1,1
"1497",109,13,1,2,49,2,1,4,1,0,8,1,4,8,1,4,4,4,2006,4,0,1,49,2,1,1,0,0,0,0,4,1,8,0,8,0,4,4,1,1
"1498",110,13,1,1,60,2,1,4,2,6,8,1,4,8,1,4,4,3,2006,4,0,0,60,3,1,1,1,6,0,0,4,1,8,0,8,0,4,3,1,1
"1499",111,13,1,1,30,2,1,4,4,10,8,1,4,8,1,2,4,2,2006,4,0,0,30,2,1,1,3,10,0,0,2,1,8,0,8,0,4,2,1,0
"1500",112,13,1,1,50,2,1,4,4,11,8,1,4,8,1,3,4,3,2006,4,0,0,50,3,1,1,3,11,0,0,3,1,8,0,8,0,4,3,1,1
"1501",113,13,1,1,49,2,1,2,1,0,5,9,4,8,1,5,4,4,2006,4,0,0,49,2,1,1,0,0,1,0,5,9,5,0,8,0,4,4,1,1
"1502",114,13,1,1,54,2,1,4,1,0,8,1,8,8,1,3,4,4,2006,4,0,0,54,3,1,1,0,0,0,NA,3,1,8,0,8,0,4,4,1,1
"1503",115,13,1,2,61,2,1,4,1,0,8,1,2,8,1,3,4,4,2006,4,0,1,61,3,1,1,0,0,0,1,3,1,8,0,8,0,4,4,1,1
"1504",116,13,1,2,67,2,1,4,1,0,8,1,4,8,1,3,4,4,2006,4,0,1,67,3,1,1,0,0,0,0,3,1,8,0,8,0,4,4,1,1
"1505",117,13,1,2,43,2,1,4,3,8,8,1,2,10,7,3,4,4,2006,4,0,1,43,2,1,1,2,8,0,1,3,1,8,0,10,1,4,4,1,1
"1506",118,13,1,2,45,2,1,4,3,6,8,1,4,8,1,2,4,2,2006,4,0,1,45,2,1,1,2,6,0,0,2,1,8,0,8,0,4,2,1,0
"1507",119,13,1,2,54,2,1,4,1,0,8,2,4,8,1,3,3,5,2006,4,0,1,54,3,1,1,0,0,0,0,3,2,8,0,8,0,3,5,1,NA
"1508",120,13,1,2,61,2,1,4,1,0,8,1,4,8,1,5,4,4,2006,4,0,1,61,3,1,1,0,0,0,0,5,1,8,0,8,0,4,4,1,1
"1509",121,13,1,2,62,2,1,4,1,0,-99.99,-99.99,4,8,1,4,4,1,2006,4,0,1,62,3,1,1,0,0,0,0,4,-99.99,-99.99,NA,8,0,4,1,1,0
"1510",122,13,1,1,56,2,1,4,1,0,8,1,4,8,1,5,3,5,2006,4,0,0,56,3,1,1,0,0,0,0,5,1,8,0,8,0,3,5,1,NA
"1511",123,13,1,1,57,2,2,4,6,12,3,7,4,8,1,3,4,3,2006,4,0,0,57,3,1,0,3,12,0,0,3,7,3,1,8,0,4,3,1,1
"1512",124,13,1,1,56,2,1,4,3,10,8,1,4,8,1,5,4,4,2006,4,0,0,56,3,1,1,2,10,0,0,5,1,8,0,8,0,4,4,1,1
"1513",125,13,1,1,54,2,1,4,2,3,8,1,4,8,1,2,4,4,2006,4,0,0,54,3,1,1,1,3,0,0,2,1,8,0,8,0,4,4,1,1
"1514",126,13,1,1,63,2,1,4,3,8,8,1,4,8,1,4,4,4,2006,4,0,0,63,3,1,1,2,8,0,0,4,1,8,0,8,0,4,4,1,1
"1515",127,13,1,1,60,1,1,2,2,1,8,1,7,97,97,5,4,4,2006,4,0,0,60,3,0,1,1,1,1,NA,5,1,8,0,97,NA,4,4,1,1
"1516",128,13,1,2,41,2,1,4,2,5,8,1,4,7,1,3,4,3,2006,4,0,1,41,2,1,1,1,5,0,0,3,1,8,0,7,0,4,3,1,1
"1517",129,13,0,2,63,2,2,4,2,3,-99.99,-99.99,2,97,97,5,4,3,2006,4,0,1,63,3,1,0,1,3,0,1,5,-99.99,-99.99,NA,97,NA,4,3,1,1
"1518",130,13,0,2,56,2,2,4,2,5,7,3,4,7,3,5,4,1,2006,4,0,1,56,3,1,0,1,5,0,0,5,3,7,0,7,0,4,1,1,0
"1519",131,13,0,2,57,2,2,4,3,9,-99.99,-99.99,4,2,8,5,4,3,2006,4,0,1,57,3,1,0,2,9,0,0,5,-99.99,-99.99,NA,2,1,4,3,1,1
"1520",132,13,0,2,45,2,2,4,3,7,2,8,4,2,8,4,5,5,2006,4,0,1,45,2,1,0,2,7,0,0,4,8,2,1,2,1,5,5,NA,NA
"1521",133,13,0,1,45,2,1,4,4,10,7,3,4,7,3,5,4,3,2006,4,0,0,45,2,1,1,3,10,0,0,5,3,7,0,7,0,4,3,1,1
"1522",134,13,0,1,35,2,2,4,3,9,-99.99,-99.99,4,97,97,4,4,1,2006,4,0,0,35,2,1,0,2,9,0,0,4,-99.99,-99.99,NA,97,NA,4,1,1,0
"1523",135,13,0,1,51,6,2,4,2,3,7,3,4,7,3,5,3,3,2006,4,0,0,51,3,0,0,1,3,0,0,5,3,7,0,7,0,3,3,1,1
"1524",136,13,0,1,58,2,2,2,4,12,7,3,4,4,8,4,4,2,2006,4,0,0,58,3,1,0,3,12,1,0,4,3,7,0,4,1,4,2,1,0
"1525",137,13,0,1,35,2,2,4,3,8,2,8,4,12,12,3,4,3,2006,4,0,0,35,2,1,0,2,8,0,0,3,8,2,1,12,0,4,3,1,1
"1526",138,13,0,1,32,2,2,4,7,16,3,7,4,3,7,3,4,3,2006,4,0,0,32,2,1,0,4,16,0,0,3,7,3,1,3,1,4,3,1,1
"1527",139,13,0,2,43,2,2,4,2,5,7,3,4,7,3,5,4,2,2006,4,0,1,43,2,1,0,1,5,0,0,5,3,7,0,7,0,4,2,1,0
"1528",140,13,0,2,54,2,1,4,1,0,-99.99,-99.99,4,8,1,3,3,3,2006,4,0,1,54,3,1,1,0,0,0,0,3,-99.99,-99.99,NA,8,0,3,3,1,1
"1529",141,13,0,1,38,2,1,4,2,3,6,10,4,8,1,4,3,2,2006,4,0,0,38,2,1,1,1,3,0,0,4,10,6,0,8,0,3,2,1,0
"1530",142,13,0,2,38,2,1,4,2,2,5,9,4,5,9,5,4,3,2006,4,0,1,38,2,1,1,1,2,0,0,5,9,5,0,5,0,4,3,1,1
"1531",143,13,0,2,32,2,1,4,3,8,7,9,4,5,9,5,4,3,2006,4,0,1,32,2,1,1,2,8,0,0,5,9,7,0,5,0,4,3,1,1
"1532",144,13,0,2,42,4,2,4,5,11,-99.99,-99.99,2,3,7,4,3,2,2006,4,0,1,42,2,0,0,3,11,0,1,4,-99.99,-99.99,NA,3,1,3,2,1,0
"1533",145,13,0,1,41,2,2,2,7,13,5,9,4,2,8,3,3,5,2006,4,0,0,41,2,1,0,4,13,1,0,3,9,5,0,2,1,3,5,1,NA
"1534",146,13,0,2,55,2,1,4,1,0,-99.99,-99.99,2,8,1,5,4,4,2006,4,0,1,55,3,1,1,0,0,0,1,5,-99.99,-99.99,NA,8,0,4,4,1,1
"1535",147,13,0,1,50,2,2,4,2,4,5,9,4,4,8,4,3,3,2006,4,0,0,50,3,1,0,1,4,0,0,4,9,5,0,4,1,3,3,1,1
"1536",148,13,0,1,56,2,2,4,3,8,-99.99,-99.99,4,97,97,3,4,2,2006,4,0,0,56,3,1,0,2,8,0,0,3,-99.99,-99.99,NA,97,NA,4,2,1,0
"1537",149,13,0,1,42,2,2,2,7,15,3,7,4,3,7,2,3,3,2006,4,0,0,42,2,1,0,4,15,1,0,2,7,3,1,3,1,3,3,1,1
"1538",150,13,0,1,54,2,2,2,1,0,1,7,4,97,97,3,3,3,2006,4,0,0,54,3,1,0,0,0,1,0,3,7,1,1,97,NA,3,3,1,1
"1539",151,13,0,2,69,2,2,4,5,11,-99.99,-99.99,2,10,7,2,4,4,2006,4,0,1,69,3,1,0,3,11,0,1,2,-99.99,-99.99,NA,10,1,4,4,1,1
"1540",152,13,1,2,44,2,1,4,2,2,7,9,4,7,9,5,4,3,2006,4,0,1,44,2,1,1,1,2,0,0,5,9,7,0,7,0,4,3,1,1
"1541",153,13,1,2,57,2,1,4,1,0,8,1,4,8,1,4,4,2,2006,4,0,1,57,3,1,1,0,0,0,0,4,1,8,0,8,0,4,2,1,0
"1542",154,13,1,2,55,2,1,4,1,0,7,3,4,8,3,3,4,4,2006,4,0,1,55,3,1,1,0,0,0,0,3,3,7,0,8,0,4,4,1,1
"1543",155,13,1,2,35,2,1,4,1,0,-99.99,-99.99,4,7,3,5,3,3,2006,4,0,1,35,2,1,1,0,0,0,0,5,-99.99,-99.99,NA,7,0,3,3,1,1
"1544",156,13,1,2,51,2,1,4,1,0,-99.99,-99.99,4,8,1,3,4,4,2006,4,0,1,51,3,1,1,0,0,0,0,3,-99.99,-99.99,NA,8,0,4,4,1,1
"1545",157,13,1,1,58,2,1,4,1,0,7,3,4,97,97,4,4,3,2006,4,0,0,58,3,1,1,0,0,0,0,4,3,7,0,97,NA,4,3,1,1
"1546",158,13,1,1,61,2,1,4,1,0,8,1,4,8,1,3,4,3,2006,4,0,0,61,3,1,1,0,0,0,0,3,1,8,0,8,0,4,3,1,1
"1547",159,13,1,1,51,2,1,4,1,0,8,1,4,8,1,5,3,3,2006,4,0,0,51,3,1,1,0,0,0,0,5,1,8,0,8,0,3,3,1,1
"1548",160,13,1,1,39,2,1,4,1,0,8,1,4,8,1,4,4,3,2006,4,0,0,39,2,1,1,0,0,0,0,4,1,8,0,8,0,4,3,1,1
"1549",161,13,1,1,66,2,1,4,1,0,7,3,4,8,3,3,4,3,2006,4,0,0,66,3,1,1,0,0,0,0,3,3,7,0,8,0,4,3,1,1
"1550",162,13,1,1,40,2,1,4,3,8,6,10,4,8,1,4,4,2,2006,4,0,0,40,2,1,1,2,8,0,0,4,10,6,0,8,0,4,2,1,0
"1551",163,13,1,2,43,2,1,4,1,0,8,3,4,8,1,3,4,2,2006,4,0,1,43,2,1,1,0,0,0,0,3,3,8,0,8,0,4,2,1,0
"1552",164,13,1,1,60,6,1,2,2,4,8,1,4,8,1,4,4,3,2006,4,0,0,60,3,0,1,1,4,1,0,4,1,8,0,8,0,4,3,1,1
"1553",165,13,1,2,53,2,1,4,1,0,-99.99,-99.99,4,8,1,4,4,2,2006,4,0,1,53,3,1,1,0,0,0,0,4,-99.99,-99.99,NA,8,0,4,2,1,0
"1554",166,13,1,2,56,5,1,4,2,2,-99.99,-99.99,7,97,97,3,3,2,2006,4,0,1,56,3,0,1,1,2,0,NA,3,-99.99,-99.99,NA,97,NA,3,2,1,0
"1555",167,13,1,2,44,2,1,4,1,0,8,1,4,8,1,3,4,3,2006,4,0,1,44,2,1,1,0,0,0,0,3,1,8,0,8,0,4,3,1,1
"1556",168,13,1,2,65,2,1,4,1,0,8,1,4,8,1,5,4,3,2006,4,0,1,65,3,1,1,0,0,0,0,5,1,8,0,8,0,4,3,1,1
"1557",169,13,1,2,32,2,1,4,1,0,-99.99,-99.99,4,7,3,4,4,1,2006,4,0,1,32,2,1,1,0,0,0,0,4,-99.99,-99.99,NA,7,0,4,1,1,0
"1558",170,13,1,2,54,2,1,4,1,0,8,1,4,8,1,3,4,3,2006,4,0,1,54,3,1,1,0,0,0,0,3,1,8,0,8,0,4,3,1,1
"1559",171,13,1,2,53,2,1,4,1,0,8,1,4,4,8,3,4,3,2006,4,0,1,53,3,1,1,0,0,0,0,3,1,8,0,4,1,4,3,1,1
"1560",172,13,1,1,58,2,1,4,1,0,8,1,4,8,1,4,4,4,2006,4,0,0,58,3,1,1,0,0,0,0,4,1,8,0,8,0,4,4,1,1
"1561",173,13,1,2,34,2,1,4,2,5,-99.99,-99.99,4,12,98,4,4,3,2006,4,0,1,34,2,1,1,1,5,0,0,4,-99.99,-99.99,NA,12,0,4,3,1,1
"1562",174,13,1,2,34,2,1,4,1,0,-99.99,-99.99,4,98,98,5,4,1,2006,4,0,1,34,2,1,1,0,0,0,0,5,-99.99,-99.99,NA,98,NA,4,1,1,0
"1563",175,13,1,2,43,2,1,4,1,0,8,1,4,8,1,3,4,3,2006,4,0,1,43,2,1,1,0,0,0,0,3,1,8,0,8,0,4,3,1,1
"1564",176,13,1,2,61,2,1,4,2,5,-99.99,-99.99,4,8,1,5,4,2,2006,4,0,1,61,3,1,1,1,5,0,0,5,-99.99,-99.99,NA,8,0,4,2,1,0
"1565",177,13,1,2,32,2,1,4,1,0,8,1,4,12,12,4,4,3,2006,4,0,1,32,2,1,1,0,0,0,0,4,1,8,0,12,0,4,3,1,1
"1566",178,13,1,2,64,2,1,4,1,0,8,1,4,8,1,4,4,4,2006,4,0,1,64,3,1,1,0,0,0,0,4,1,8,0,8,0,4,4,1,1
"1567",179,13,1,1,41,2,1,4,1,0,8,1,7,97,97,5,3,3,2006,4,0,0,41,2,1,1,0,0,0,NA,5,1,8,0,97,NA,3,3,1,1
"1568",180,13,1,2,33,2,1,4,1,0,8,1,4,98,98,3,4,1,2006,4,0,1,33,2,1,1,0,0,0,0,3,1,8,0,98,NA,4,1,1,0
"1569",181,13,1,1,53,2,1,4,1,0,8,1,4,8,1,3,4,4,2006,4,0,0,53,3,1,1,0,0,0,0,3,1,8,0,8,0,4,4,1,1
"1570",182,13,1,1,52,2,1,4,2,5,8,1,4,8,1,5,4,4,2006,4,0,0,52,3,1,1,1,5,0,0,5,1,8,0,8,0,4,4,1,1
"1571",183,13,1,2,69,2,1,4,1,0,8,1,7,97,97,5,4,4,2006,4,0,1,69,3,1,1,0,0,0,NA,5,1,8,0,97,NA,4,4,1,1
"1572",184,13,1,2,32,2,1,4,2,2,8,1,4,8,1,4,4,2,2006,4,0,1,32,2,1,1,1,2,0,0,4,1,8,0,8,0,4,2,1,0
"1573",185,13,1,1,60,2,1,4,1,0,8,1,4,8,1,5,3,2,2006,4,0,0,60,3,1,1,0,0,0,0,5,1,8,0,8,0,3,2,1,0
"1574",186,13,1,1,61,2,1,2,2,4,-99.99,-99.99,4,8,1,3,4,4,2006,4,0,0,61,3,1,1,1,4,1,0,3,-99.99,-99.99,NA,8,0,4,4,1,1
"1575",187,13,1,2,40,2,1,4,1,0,8,1,4,7,3,2,3,2,2006,4,0,1,40,2,1,1,0,0,0,0,2,1,8,0,7,0,3,2,1,0
"1576",188,13,1,2,36,2,1,4,1,0,8,1,4,8,1,4,3,1,2006,4,0,1,36,2,1,1,0,0,0,0,4,1,8,0,8,0,3,1,1,0
"1577",189,13,1,2,24,2,1,4,2,3,8,1,4,8,1,5,4,3,2006,4,0,1,24,1,1,1,1,3,0,0,5,1,8,0,8,0,4,3,1,1
"1578",190,13,1,2,59,2,1,4,1,0,8,1,4,8,1,5,4,3,2006,4,0,1,59,3,1,1,0,0,0,0,5,1,8,0,8,0,4,3,1,1
