"","id","Proid","A1","A2","A3A","A4","SE1","SE1A","SE9","SE17","SE8","SE4","SE3","SE2","E1B","E1H","year","wave","province","time","female","age","corhort","marriage","socialLevel","hukouRural","race","edu","eduyear","party","incomeFam","job","occ","occR","trust_gover","trust_local","trust_goverR","trust_localR"
"157",6111111,61,2,2,77,1,2,8,1,4,3,8,2,93,4,5,2014,1,"陕西省",1,1,77,4,0,3,0,1,1,8,0,NA,93,2,1,4,5,0,1
"158",6111108,61,2,2,50,1,5,12,1,2,4,20000,6,92,6,4,2014,1,"陕西省",1,1,50,3,1,4,0,1,3,12,0,20000,92,6,1,6,4,1,0
"159",6111106,61,1,1,45,1,1,10,1,2,6,30000,8,3,6,5,2014,1,"陕西省",1,0,45,2,1,6,1,1,1,10,0,30000,3,8,0,6,5,1,1
"160",6111105,61,2,9,30,1,4,9,2,2,5,8,10,92,5,5,2014,1,"陕西省",1,1,30,2,1,5,NA,1,2,9,0,NA,92,10,0,5,5,1,1
"161",6111103,61,1,1,72,1,3,9,1,4,9,8,11,1,6,4,2014,1,"陕西省",1,0,72,4,0,9,1,1,2,9,0,NA,1,11,0,6,4,1,0
"162",6111102,61,1,1,47,1,3,8,2,2,5,30000,8,3,6,4,2014,1,"陕西省",1,0,47,2,1,5,1,1,2,8,0,30000,3,8,0,6,4,1,0
"163",5442215,54,2,1,37,1,0,0,1,2,4,5000,99,1,8,6,2014,1,"西藏自治区",1,1,37,2,1,4,1,1,0,0,0,5000,1,99,NA,8,6,NA,1
"164",5442213,54,2,1,35,1,0,0,1,2,98,4000,11,1,7,7,2014,1,"西藏自治区",1,1,35,2,1,NA,1,1,0,0,0,4000,1,11,0,7,7,NA,NA
"165",5442211,54,1,1,42,1,1,6,1,2,5,9,11,1,6,4,2014,1,"西藏自治区",1,0,42,2,1,5,1,1,1,6,0,NA,1,11,0,6,4,1,0
"166",5442210,54,1,1,49,1,0,0,1,2,98,9,11,1,4,4,2014,1,"西藏自治区",1,0,49,2,1,NA,1,1,0,0,0,NA,1,11,0,4,4,0,0
"167",5442209,54,1,1,34,1,1,5,1,2,5,9,11,1,4,4,2014,1,"西藏自治区",1,0,34,2,1,5,1,1,1,5,0,NA,1,11,0,4,4,0,0
"168",5442208,54,1,1,21,1,5,15,2,1,3,20000,11,1,4,3,2014,1,"西藏自治区",1,0,21,1,0,3,1,1,3,15,0,20000,1,11,0,4,3,0,0
"169",5442204,54,2,1,39,1,0,0,1,2,1,7000,11,1,4,5,2014,1,"西藏自治区",1,1,39,2,1,1,1,1,0,0,0,7000,1,11,0,4,5,0,1
"170",5442203,54,1,9,36,1,1,6,1,2,6,10000,11,1,4,4,2014,1,"西藏自治区",1,0,36,2,1,6,NA,1,1,6,0,10000,1,11,0,4,4,0,0
"171",5442202,54,1,1,51,1,0,0,1,2,98,8,11,1,5,5,2014,1,"西藏自治区",1,0,51,3,1,NA,1,1,0,0,0,NA,1,11,0,5,5,1,1
"172",5442113,54,2,1,49,1,0,0,1,2,5,20000,8,3,6,5,2014,1,"西藏自治区",1,1,49,2,1,5,1,1,0,0,0,20000,3,8,0,6,5,1,1
"173",5442112,54,2,1,25,1,0,0,1,2,5,8,8,1,4,4,2014,1,"西藏自治区",1,1,25,1,1,5,1,1,0,0,0,NA,1,8,0,4,4,0,0
"174",5442111,54,2,1,27,2,1,6,1,2,98,10000,11,1,3,4,2014,1,"西藏自治区",1,1,27,1,1,NA,1,0,1,6,0,10000,1,11,0,3,4,0,0
"175",5442109,54,1,1,53,2,0,3,1,2,99,9,11,1,7,8,2014,1,"西藏自治区",1,0,53,3,1,NA,1,0,0,3,0,NA,1,11,0,7,8,NA,NA
"176",5442106,54,2,1,33,2,0,0,1,9,98,8,98,1,9,9,2014,1,"西藏自治区",1,1,33,2,NA,NA,1,0,0,0,0,NA,1,98,NA,9,9,NA,NA
"177",5442105,54,1,1,32,2,2,6,1,3,5,9,11,1,4,3,2014,1,"西藏自治区",1,0,32,2,0,5,1,0,1,6,0,NA,1,11,0,4,3,0,0
"178",5442104,54,1,1,75,2,5,12,1,2,7,9,6,93,5,5,2014,1,"西藏自治区",1,0,75,4,1,7,1,0,3,12,0,NA,93,6,1,5,5,1,1
"179",5442102,54,1,1,36,2,0,0,1,2,5,9,8,3,5,5,2014,1,"西藏自治区",1,0,36,2,1,5,1,0,0,0,0,NA,3,8,0,5,5,1,1
"180",5441215,54,1,1,57,1,0,0,1,2,7,8,11,1,6,6,2014,1,"西藏自治区",1,0,57,3,1,7,1,1,0,0,0,NA,1,11,0,6,6,1,1
"181",5441214,54,1,1,52,1,1,5,1,2,4,8,11,1,7,4,2014,1,"西藏自治区",1,0,52,3,1,4,1,1,1,5,0,NA,1,11,0,7,4,NA,0
"182",5441213,54,1,1,22,1,2,6,1,2,6,70000,10,6,4,3,2014,1,"西藏自治区",1,0,22,1,1,6,1,1,1,6,0,70000,6,10,0,4,3,0,0
"183",5441211,54,1,1,47,1,0,3,1,2,2,8,11,1,5,2,2014,1,"西藏自治区",1,0,47,2,1,2,1,1,0,3,0,NA,1,11,0,5,2,1,0
"184",5441210,54,2,1,78,1,0,0,1,2,4,8,11,1,6,3,2014,1,"西藏自治区",1,1,78,4,1,4,1,1,0,0,0,NA,1,11,0,6,3,1,0
"185",5441209,54,2,1,28,1,0,4,1,2,4,10000,11,1,6,4,2014,1,"西藏自治区",1,1,28,1,1,4,1,1,0,4,0,10000,1,11,0,6,4,1,0
"186",5441208,54,2,1,41,1,0,0,1,2,3,8,11,1,7,4,2014,1,"西藏自治区",1,1,41,2,1,3,1,1,0,0,0,NA,1,11,0,7,4,NA,0
"187",5441207,54,2,1,41,1,0,0,1,2,5,8,11,1,7,3,2014,1,"西藏自治区",1,1,41,2,1,5,1,1,0,0,0,NA,1,11,0,7,3,NA,0
"188",5441206,54,2,1,58,1,0,2,1,2,5,10000,11,1,6,6,2014,1,"西藏自治区",1,1,58,3,1,5,1,1,0,2,0,10000,1,11,0,6,6,1,1
"189",5441205,54,2,1,54,1,0,0,1,2,3,8,11,1,5,5,2014,1,"西藏自治区",1,1,54,3,1,3,1,1,0,0,0,NA,1,11,0,5,5,1,1
"190",5441204,54,2,1,40,1,0,3,9,2,99,9,99,99,7,5,2014,1,"西藏自治区",1,1,40,2,1,NA,1,1,0,3,NA,NA,99,99,NA,7,5,NA,1
"191",5441203,54,2,1,47,1,0,0,1,2,7,8,11,1,6,6,2014,1,"西藏自治区",1,1,47,2,1,7,1,1,0,0,0,NA,1,11,0,6,6,1,1
"192",5441202,54,2,1,60,1,0,0,1,2,2,9,11,1,7,7,2014,1,"西藏自治区",1,1,60,3,1,2,1,1,0,0,0,NA,1,11,0,7,7,NA,NA
"193",5441201,54,1,1,49,1,0,0,1,2,3,10000,11,1,6,6,2014,1,"西藏自治区",1,0,49,2,1,3,1,1,0,0,0,10000,1,11,0,6,6,1,1
"194",5441115,54,2,1,38,1,3,9,1,2,6,20000,11,1,5,4,2014,1,"西藏自治区",1,1,38,2,1,6,1,1,2,9,0,20000,1,11,0,5,4,1,0
"195",5441114,54,2,1,53,1,0,2,1,2,10,9,11,1,5,6,2014,1,"西藏自治区",1,1,53,3,1,10,1,1,0,2,0,NA,1,11,0,5,6,1,1
"196",5441110,54,1,1,59,1,1,6,1,2,5,20000,11,1,6,4,2014,1,"西藏自治区",1,0,59,3,1,5,1,1,1,6,0,20000,1,11,0,6,4,1,0
"197",5441109,54,1,1,43,1,0,4,1,2,1,9,11,1,6,1,2014,1,"西藏自治区",1,0,43,2,1,1,1,1,0,4,0,NA,1,11,0,6,1,1,0
"198",5441106,54,2,3,49,1,1,5,1,2,6,30000,8,3,6,4,2014,1,"西藏自治区",1,1,49,2,1,6,NA,1,1,5,0,30000,3,8,0,6,4,1,0
"199",5441105,54,1,1,32,1,1,6,1,2,4,40000,8,3,5,5,2014,1,"西藏自治区",1,0,32,2,1,4,1,1,1,6,0,40000,3,8,0,5,5,1,1
"200",5441104,54,2,1,67,1,0,0,1,2,5,9,11,1,6,1,2014,1,"西藏自治区",1,1,67,3,1,5,1,1,0,0,0,NA,1,11,0,6,1,1,0
"201",5441102,54,2,1,63,1,0,0,1,2,5,10000,11,1,6,5,2014,1,"西藏自治区",1,1,63,3,1,5,1,1,0,0,0,10000,1,11,0,6,5,1,1
"202",5441101,54,2,1,35,1,3,9,1,2,6,8,11,1,6,6,2014,1,"西藏自治区",1,1,35,2,1,6,1,1,2,9,0,NA,1,11,0,6,6,1,1
"203",5432215,54,1,1,36,2,1,6,1,2,7,8000,99,1,4,5,2014,1,"西藏自治区",1,0,36,2,1,7,1,0,1,6,0,8000,1,99,NA,4,5,0,1
"204",5432214,54,1,1,33,2,0,2,1,2,9,4000,98,1,5,4,2014,1,"西藏自治区",1,0,33,2,1,9,1,0,0,2,0,4000,1,98,NA,5,4,1,0
"205",5432213,54,1,1,18,2,5,10,2,1,6,9000,98,1,5,5,2014,1,"西藏自治区",1,0,18,1,0,6,1,0,3,10,0,9000,1,98,NA,5,5,1,1
"206",5432212,54,1,1,23,2,0,2,1,1,7,4000,11,1,5,4,2014,1,"西藏自治区",1,0,23,1,0,7,1,0,0,2,0,4000,1,11,0,5,4,1,0
"207",5432211,54,2,1,56,2,0,1,1,4,7,5000,99,1,8,5,2014,1,"西藏自治区",1,1,56,3,0,7,1,0,0,1,0,5000,1,99,NA,8,5,NA,1
"208",5432210,54,1,1,18,2,3,9,2,1,7,5000,11,1,4,3,2014,1,"西藏自治区",1,0,18,1,0,7,1,0,2,9,0,5000,1,11,0,4,3,0,0
"209",5432209,54,2,1,43,2,0,0,1,2,6,3000,98,1,5,4,2014,1,"西藏自治区",1,1,43,2,1,6,1,0,0,0,0,3000,1,98,NA,5,4,1,0
"210",5432208,54,2,1,45,2,0,2,1,2,7,5000,11,1,5,4,2014,1,"西藏自治区",1,1,45,2,1,7,1,0,0,2,0,5000,1,11,0,5,4,1,0
"211",5432207,54,2,1,21,2,0,3,1,2,8,25000,11,1,8,3,2014,1,"西藏自治区",1,1,21,1,1,8,1,0,0,3,0,25000,1,11,0,8,3,NA,0
"212",5432206,54,2,1,52,2,0,2,1,2,6,30000,98,1,4,4,2014,1,"西藏自治区",1,1,52,3,1,6,1,0,0,2,0,30000,1,98,NA,4,4,0,0
"213",5432205,54,1,1,42,2,0,2,1,1,8,4000,11,1,6,4,2014,1,"西藏自治区",1,0,42,2,0,8,1,0,0,2,0,4000,1,11,0,6,4,1,0
"214",5432204,54,1,1,70,2,0,2,2,2,8,15000,98,1,5,5,2014,1,"西藏自治区",1,0,70,4,1,8,1,0,0,2,0,15000,1,98,NA,5,5,1,1
"215",5432203,54,1,1,46,2,0,2,1,2,7,5000,99,1,5,4,2014,1,"西藏自治区",1,0,46,2,1,7,1,0,0,2,0,5000,1,99,NA,5,4,1,0
"216",5432202,54,1,1,40,2,3,9,2,2,7,10000,99,1,5,5,2014,1,"西藏自治区",1,0,40,2,1,7,1,0,2,9,0,10000,1,99,NA,5,5,1,1
"217",5432201,54,1,1,38,2,1,6,2,2,8,11000,11,1,6,4,2014,1,"西藏自治区",1,0,38,2,1,8,1,0,1,6,0,11000,1,11,0,6,4,1,0
"218",5432115,54,1,1,46,2,3,9,1,2,8,5000,11,1,6,4,2014,1,"西藏自治区",1,0,46,2,1,8,1,0,2,9,0,5000,1,11,0,6,4,1,0
"219",5432114,54,1,1,26,2,3,9,1,2,7,6000,11,1,5,5,2014,1,"西藏自治区",1,0,26,1,1,7,1,0,2,9,0,6000,1,11,0,5,5,1,1
"220",5432113,54,1,1,41,2,7,15,3,2,8,10000,11,1,5,4,2014,1,"西藏自治区",1,0,41,2,1,8,1,0,4,15,1,10000,1,11,0,5,4,1,0
"221",5432112,54,1,1,24,2,1,6,1,1,7,3000,11,1,4,4,2014,1,"西藏自治区",1,0,24,1,0,7,1,0,1,6,0,3000,1,11,0,4,4,0,0
"222",5432111,54,1,1,47,2,0,3,1,2,7,1200,11,1,7,8,2014,1,"西藏自治区",1,0,47,2,1,7,1,0,0,3,0,1200,1,11,0,7,8,NA,NA
"223",5432110,54,2,1,33,2,5,12,2,2,7,10000,11,1,5,4,2014,1,"西藏自治区",1,1,33,2,1,7,1,0,3,12,0,10000,1,11,0,5,4,1,0
"224",5432109,54,2,1,45,2,1,6,1,2,99,20000,99,1,9,9,2014,1,"西藏自治区",1,1,45,2,1,NA,1,0,1,6,0,20000,1,99,NA,9,9,NA,NA
"225",5432105,54,1,1,43,2,5,12,1,6,6,2000,11,1,5,4,2014,1,"西藏自治区",1,0,43,2,0,6,1,0,3,12,0,2000,1,11,0,5,4,1,0
"226",5432103,54,1,1,27,2,3,9,1,1,7,5000,11,1,5,4,2014,1,"西藏自治区",1,0,27,1,0,7,1,0,2,9,0,5000,1,11,0,5,4,1,0
"227",5432102,54,2,1,60,2,0,2,1,4,6,5000,11,1,5,4,2014,1,"西藏自治区",1,1,60,3,0,6,1,0,0,2,0,5000,1,11,0,5,4,1,0
"228",5432101,54,1,1,26,2,2,9,1,2,8,5000,11,1,5,4,2014,1,"西藏自治区",1,0,26,1,1,8,1,0,1,9,0,5000,1,11,0,5,4,1,0
"229",5431215,54,1,1,49,2,0,0,1,2,98,1000,11,1,6,6,2014,1,"西藏自治区",1,0,49,2,1,NA,1,0,0,0,0,1000,1,11,0,6,6,1,1
"230",5431212,54,1,1,35,2,4,9,3,2,99,2000,11,1,6,5,2014,1,"西藏自治区",1,0,35,2,1,NA,1,0,2,9,1,2000,1,11,0,6,5,1,1
"231",5431211,54,2,1,19,2,0,0,1,2,5,1000,11,96,5,5,2014,1,"西藏自治区",1,1,19,1,1,5,1,0,0,0,0,1000,96,11,0,5,5,1,1
"232",5431210,54,2,1,45,2,0,0,1,2,98,3000,11,1,6,6,2014,1,"西藏自治区",1,1,45,2,1,NA,1,0,0,0,0,3000,1,11,0,6,6,1,1
"233",5431209,54,1,1,68,2,0,0,1,2,98,2000,11,1,6,5,2014,1,"西藏自治区",1,0,68,3,1,NA,1,0,0,0,0,2000,1,11,0,6,5,1,1
"234",5431208,54,1,1,35,2,0,0,1,2,5,2000,11,96,5,5,2014,1,"西藏自治区",1,0,35,2,1,5,1,0,0,0,0,2000,96,11,0,5,5,1,1
"235",5431207,54,1,1,59,2,0,0,1,2,98,1000,11,1,6,6,2014,1,"西藏自治区",1,0,59,3,1,NA,1,0,0,0,0,1000,1,11,0,6,6,1,1
"236",5431206,54,1,1,30,2,1,6,1,9,99,2000,99,1,6,6,2014,1,"西藏自治区",1,0,30,2,NA,NA,1,0,1,6,0,2000,1,99,NA,6,6,1,1
"237",5431205,54,1,1,40,2,0,0,1,2,5,2300,11,96,6,6,2014,1,"西藏自治区",1,0,40,2,1,5,1,0,0,0,0,2300,96,11,0,6,6,1,1
"238",5431204,54,2,1,65,2,1,6,1,2,99,2000,11,1,6,5,2014,1,"西藏自治区",1,1,65,3,1,NA,1,0,1,6,0,2000,1,11,0,6,5,1,1
"239",5431202,54,1,1,44,2,5,12,2,4,2,3000,11,1,6,6,2014,1,"西藏自治区",1,0,44,2,0,2,1,0,3,12,0,3000,1,11,0,6,6,1,1
"240",5431113,54,2,1,60,2,0,99,3,4,5,1000,11,1,4,4,2014,1,"西藏自治区",1,1,60,3,0,5,1,0,0,99,1,1000,1,11,0,4,4,0,0
"241",5431111,54,2,1,80,2,0,0,1,2,98,500,11,1,7,7,2014,1,"西藏自治区",1,1,80,4,1,NA,1,0,0,0,0,500,1,11,0,7,7,NA,NA
"242",5431109,54,2,1,51,2,1,6,1,2,6,6000,11,1,6,6,2014,1,"西藏自治区",1,1,51,3,1,6,1,0,1,6,0,6000,1,11,0,6,6,1,1
"243",5431108,54,1,1,21,2,7,12,3,1,6,1000,11,91,4,5,2014,1,"西藏自治区",1,0,21,1,0,6,1,0,4,12,1,1000,91,11,0,4,5,0,1
"244",5431107,54,2,1,26,2,4,11,2,2,9,2000,11,1,6,3,2014,1,"西藏自治区",1,1,26,1,1,9,1,0,2,11,0,2000,1,11,0,6,3,1,0
"245",5431106,54,2,1,80,2,0,0,9,2,5,5000,11,1,5,5,2014,1,"西藏自治区",1,1,80,4,1,5,1,0,0,0,NA,5000,1,11,0,5,5,1,1
"246",5431104,54,2,1,41,2,0,99,1,2,5,1000,11,1,5,5,2014,1,"西藏自治区",1,1,41,2,1,5,1,0,0,99,0,1000,1,11,0,5,5,1,1
"247",5431103,54,1,1,42,2,0,0,1,2,5,1000,11,1,6,6,2014,1,"西藏自治区",1,0,42,2,1,5,1,0,0,0,0,1000,1,11,0,6,6,1,1
"248",5431102,54,1,1,35,2,0,0,1,2,98,1000,11,1,5,6,2014,1,"西藏自治区",1,0,35,2,1,NA,1,0,0,0,0,1000,1,11,0,5,6,1,1
"249",5431101,54,1,1,49,2,0,0,1,2,98,1000,11,1,8,8,2014,1,"西藏自治区",1,0,49,2,1,NA,1,0,0,0,0,1000,1,11,0,8,8,NA,NA
"250",5422315,54,2,1,30,1,5,12,2,2,6,1e+05,8,3,4,2,2014,1,"西藏自治区",1,1,30,2,1,6,1,1,3,12,0,1e+05,3,8,0,4,2,0,0
"251",5422314,54,1,1,47,1,3,8,1,2,5,9,11,96,5,5,2014,1,"西藏自治区",1,0,47,2,1,5,1,1,2,8,0,NA,96,11,0,5,5,1,1
"252",5422312,54,2,1,58,1,5,11,1,2,9,80000,8,3,4,3,2014,1,"西藏自治区",1,1,58,3,1,9,1,1,3,11,0,80000,3,8,0,4,3,0,0
"253",5422311,54,2,1,60,1,0,0,1,2,5,60000,8,3,9,4,2014,1,"西藏自治区",1,1,60,3,1,5,1,1,0,0,0,60000,3,8,0,9,4,NA,0
"254",5422310,54,2,1,61,1,0,0,1,2,6,60000,11,92,7,7,2014,1,"西藏自治区",1,1,61,3,1,6,1,1,0,0,0,60000,92,11,0,7,7,NA,NA
"255",5422309,54,2,1,50,1,3,8,1,2,3,9,8,5,2,2,2014,1,"西藏自治区",1,1,50,3,1,3,1,1,2,8,0,NA,5,8,0,2,2,0,0
"256",5422305,54,1,1,36,1,3,8,1,2,8,40000,8,3,6,6,2014,1,"西藏自治区",1,0,36,2,1,8,1,1,2,8,0,40000,3,8,0,6,6,1,1
"257",5422304,54,1,1,24,1,7,15,2,2,8,1e+05,10,99,6,1,2014,1,"西藏自治区",1,0,24,1,1,8,1,1,4,15,0,1e+05,99,10,0,6,1,1,0
"258",5422303,54,1,1,34,1,3,8,1,2,10,50000,8,3,4,4,2014,1,"西藏自治区",1,0,34,2,1,10,1,1,2,8,0,50000,3,8,0,4,4,0,0
"259",5422115,54,2,1,32,1,2,7,1,2,7,10000,8,6,5,4,2014,1,"西藏自治区",1,1,32,2,1,7,1,1,1,7,0,10000,6,8,0,5,4,1,0
"260",5422113,54,2,9,35,1,2,7,1,2,7,10000,8,6,5,4,2014,1,"西藏自治区",1,1,35,2,1,7,NA,1,1,7,0,10000,6,8,0,5,4,1,0
"261",5422112,54,2,2,34,1,7,16,2,2,8,1e+05,10,10,5,4,2014,1,"西藏自治区",1,1,34,2,1,8,0,1,4,16,0,1e+05,10,10,0,5,4,1,0
"262",5422111,54,2,1,39,1,3,9,2,2,3,20000,10,6,4,3,2014,1,"西藏自治区",1,1,39,2,1,3,1,1,2,9,0,20000,6,10,0,4,3,0,0
"263",5422109,54,2,1,50,2,3,9,1,2,4,9,8,3,5,3,2014,1,"西藏自治区",1,1,50,3,1,4,1,0,2,9,0,NA,3,8,0,5,3,1,0
"264",5422107,54,1,1,33,1,2,6,1,2,6,40000,8,6,3,2,2014,1,"西藏自治区",1,0,33,2,1,6,1,1,1,6,0,40000,6,8,0,3,2,0,0
"265",5422106,54,2,1,32,1,2,7,1,2,8,8,8,5,5,4,2014,1,"西藏自治区",1,1,32,2,1,8,1,1,1,7,0,NA,5,8,0,5,4,1,0
"266",5422102,54,1,1,52,2,5,11,1,1,5,5000,11,96,6,2,2014,1,"西藏自治区",1,0,52,3,0,5,1,0,3,11,0,5000,96,11,0,6,2,1,0
"267",5421215,54,1,2,38,1,5,11,1,2,6,60000,8,3,4,3,2014,1,"西藏自治区",1,0,38,2,1,6,0,1,3,11,0,60000,3,8,0,4,3,0,0
"268",5421213,54,2,1,35,2,4,10,2,2,9,1e+05,11,96,3,4,2014,1,"西藏自治区",1,1,35,2,1,9,1,0,2,10,0,1e+05,96,11,0,3,4,0,0
"269",5421212,54,2,9,25,1,7,16,3,2,9,9,11,96,4,4,2014,1,"西藏自治区",1,1,25,1,1,9,NA,1,4,16,1,NA,96,11,0,4,4,0,0
"270",5421211,54,2,1,60,1,1,5,1,2,5,9,99,93,4,4,2014,1,"西藏自治区",1,1,60,3,1,5,1,1,1,5,0,NA,93,99,NA,4,4,0,0
"271",5421207,54,1,1,25,1,5,10,1,2,7,9,8,3,4,4,2014,1,"西藏自治区",1,0,25,1,1,7,1,1,3,10,0,NA,3,8,0,4,4,0,0
"272",5421206,54,2,1,48,1,1,5,1,2,10,16000,10,92,4,4,2014,1,"西藏自治区",1,1,48,2,1,10,1,1,1,5,0,16000,92,10,0,4,4,0,0
"273",5421205,54,1,2,40,1,2,7,1,2,9,9,10,5,5,3,2014,1,"西藏自治区",1,0,40,2,1,9,0,1,1,7,0,NA,5,10,0,5,3,1,0
"274",5421202,54,1,2,25,1,7,16,1,1,10,80000,10,5,4,4,2014,1,"西藏自治区",1,0,25,1,0,10,0,1,4,16,0,80000,5,10,0,4,4,0,0
"275",5421115,54,1,1,28,1,3,9,2,1,3,9,8,4,4,4,2014,1,"西藏自治区",1,0,28,1,0,3,1,1,2,9,0,NA,4,8,0,4,4,0,0
"276",5421112,54,2,1,34,1,3,9,1,1,5,9,8,3,5,4,2014,1,"西藏自治区",1,1,34,2,0,5,1,1,2,9,0,NA,3,8,0,5,4,1,0
"277",5421111,54,1,2,40,1,3,9,1,2,6,3e+05,10,4,4,4,2014,1,"西藏自治区",1,0,40,2,1,6,0,1,2,9,0,3e+05,4,10,0,4,4,0,0
"278",5421109,54,2,1,50,1,5,11,1,2,6,9,99,93,5,5,2014,1,"西藏自治区",1,1,50,3,1,6,1,1,3,11,0,NA,93,99,NA,5,5,1,1
"279",5421108,54,2,2,49,1,1,5,1,2,5,20000,11,92,5,5,2014,1,"西藏自治区",1,1,49,2,1,5,0,1,1,5,0,20000,92,11,0,5,5,1,1
"280",5421104,54,1,2,41,1,7,16,1,1,6,60000,10,4,5,4,2014,1,"西藏自治区",1,0,41,2,0,6,0,1,4,16,0,60000,4,10,0,5,4,1,0
"281",5421102,54,1,1,24,1,7,15,3,1,6,160000,10,8,4,4,2014,1,"西藏自治区",1,0,24,1,0,6,1,1,4,15,1,160000,8,10,0,4,4,0,0
"282",5421101,54,1,1,35,1,1,6,1,2,8,70000,8,3,1,1,2014,1,"西藏自治区",1,0,35,2,1,8,1,1,1,6,0,70000,3,8,0,1,1,0,0
"283",5412214,54,2,1,47,1,0,4,1,2,5,20000,11,1,5,4,2014,1,"西藏自治区",1,1,47,2,1,5,1,1,0,4,0,20000,1,11,0,5,4,1,0
"284",5412209,54,1,1,18,1,4,9,2,1,5,8,8,6,4,4,2014,1,"西藏自治区",1,0,18,1,0,5,1,1,2,9,0,NA,6,8,0,4,4,0,0
"285",5412208,54,1,1,44,1,0,1,1,4,1,8,11,1,6,1,2014,1,"西藏自治区",1,0,44,2,0,1,1,1,0,1,0,NA,1,11,0,6,1,1,0
"286",5412207,54,1,1,28,1,3,9,1,2,6,8,11,1,6,4,2014,1,"西藏自治区",1,0,28,1,1,6,1,1,2,9,0,NA,1,11,0,6,4,1,0
"287",5412206,54,1,1,18,1,5,12,2,1,5,10000,11,91,3,1,2014,1,"西藏自治区",1,0,18,1,0,5,1,1,3,12,0,10000,91,11,0,3,1,0,0
"288",5412205,54,2,1,35,1,1,6,1,2,4,50000,9,99,4,3,2014,1,"西藏自治区",1,1,35,2,1,4,1,1,1,6,0,50000,99,9,1,4,3,0,0
"289",5412203,54,1,1,66,1,0,0,1,2,4,18000,11,99,6,5,2014,1,"西藏自治区",1,0,66,3,1,4,1,1,0,0,0,18000,99,11,NA,6,5,1,1
"290",5412201,54,2,1,63,1,0,0,1,2,5,8,11,1,5,5,2014,1,"西藏自治区",1,1,63,3,1,5,1,1,0,0,0,NA,1,11,0,5,5,1,1
"291",5412115,54,2,2,49,1,7,15,1,2,6,75000,6,10,6,5,2014,1,"西藏自治区",1,1,49,2,1,6,0,1,4,15,0,75000,10,6,1,6,5,1,1
"292",5412114,54,2,2,30,2,7,18,1,2,7,40000,6,10,5,4,2014,1,"西藏自治区",1,1,30,2,1,7,0,0,4,18,0,40000,10,6,1,5,4,1,0
"293",5412113,54,2,1,48,1,3,9,2,2,4,8,8,3,5,2,2014,1,"西藏自治区",1,1,48,2,1,4,1,1,2,9,0,NA,3,8,0,5,2,1,0
"294",5412112,54,2,1,53,1,3,9,2,2,6,8,8,3,5,6,2014,1,"西藏自治区",1,1,53,3,1,6,1,1,2,9,0,NA,3,8,0,5,6,1,1
"295",5412111,54,2,2,20,2,7,11,2,1,5,8,11,91,5,4,2014,1,"西藏自治区",1,1,20,1,0,5,0,0,4,11,0,NA,91,11,0,5,4,1,0
"296",5412110,54,2,1,35,1,3,9,1,2,8,20000,8,1,4,4,2014,1,"西藏自治区",1,1,35,2,1,8,1,1,2,9,0,20000,1,8,0,4,4,0,0
"297",5412109,54,1,2,32,1,5,12,1,2,6,20000,10,1,4,4,2014,1,"西藏自治区",1,0,32,2,1,6,0,1,3,12,0,20000,1,10,0,4,4,0,0
"298",5412105,54,1,1,33,2,3,9,1,1,8,20000,8,3,6,6,2014,1,"西藏自治区",1,0,33,2,0,8,1,0,2,9,0,20000,3,8,0,6,6,1,1
"299",5412104,54,2,1,45,1,4,11,1,2,3,2e+05,8,3,5,4,2014,1,"西藏自治区",1,1,45,2,1,3,1,1,2,11,0,2e+05,3,8,0,5,4,1,0
"300",5412102,54,2,1,37,1,1,6,2,2,5,8,8,3,4,4,2014,1,"西藏自治区",1,1,37,2,1,5,1,1,1,6,0,NA,3,8,0,4,4,0,0
"301",5411215,54,1,2,41,2,5,12,1,2,9,8,1,10,5,5,2014,1,"西藏自治区",1,0,41,2,1,9,0,0,3,12,0,NA,10,1,1,5,5,1,1
"302",5411214,54,1,2,59,2,0,2,1,2,5,8,11,1,5,4,2014,1,"西藏自治区",1,0,59,3,1,5,0,0,0,2,0,NA,1,11,0,5,4,1,0
"303",5411213,54,1,1,35,1,3,9,2,2,5,8,8,3,5,5,2014,1,"西藏自治区",1,0,35,2,1,5,1,1,2,9,0,NA,3,8,0,5,5,1,1
"304",5411212,54,2,2,49,2,0,2,1,2,5,9,11,1,5,4,2014,1,"西藏自治区",1,1,49,2,1,5,0,0,0,2,0,NA,1,11,0,5,4,1,0
"305",5411211,54,2,1,32,1,5,12,1,2,5,8,11,1,5,3,2014,1,"西藏自治区",1,1,32,2,1,5,1,1,3,12,0,NA,1,11,0,5,3,1,0
"306",5411210,54,2,1,60,1,1,5,1,4,5,8,11,1,6,4,2014,1,"西藏自治区",1,1,60,3,0,5,1,1,1,5,0,NA,1,11,0,6,4,1,0
"307",5411209,54,2,2,45,2,1,5,1,2,5,8,98,1,6,5,2014,1,"西藏自治区",1,1,45,2,1,5,0,0,1,5,0,NA,1,98,NA,6,5,1,1
"308",5411208,54,2,2,31,2,2,6,1,2,5,8,11,1,4,4,2014,1,"西藏自治区",1,1,31,2,1,5,0,0,1,6,0,NA,1,11,0,4,4,0,0
"309",5411207,54,2,2,45,2,0,0,1,2,6,8,11,1,5,5,2014,1,"西藏自治区",1,1,45,2,1,6,0,0,0,0,0,NA,1,11,0,5,5,1,1
