"","id","province","A1","A2","A4A","A5","SE1","SE1A","SE11","SE13","SE22","SE5","E4B","E4H","year","wave","time","female","age","corhort","marriage","socialLevel","hukouRural","race","edu","eduyear","party","occ","occR","trust_gover","trust_local","trust_goverR","trust_localR"
"2415",2415,"江苏省",1,3,87,1,7,12,7,3,2,"1",6,5,2019,1,1,0,87,4,1,7,0,1,3,12,1,"1","1",6,5,1,1
"2416",2416,"江苏省",2,1,58,1,2,5,7,1,2,"11",6,5,2019,1,1,1,58,3,1,7,1,1,0,5,0,"11","0",6,5,1,1
"2417",2417,"江苏省",1,1,64,1,0,7,1,1,2,"11",5,5,2019,1,1,0,64,3,1,1,1,1,0,7,0,"11","0",5,5,1,1
"2418",2418,"江苏省",1,1,59,1,4,6,5,1,2,"10",6,5,2019,1,1,0,59,3,1,5,1,1,1,6,0,"10","0",6,5,1,1
"2419",2419,"江苏省",2,1,76,1,5,7,2,1,2,"11",6,5,2019,1,1,1,76,4,1,2,1,1,2,7,0,"11","0",6,5,1,1
"2420",2420,"江苏省",1,1,61,1,2,3,9,1,2,"11",6,5,2019,1,1,0,61,3,1,9,1,1,0,3,0,"11","0",6,5,1,1
"2421",2421,"江苏省",1,1,77,1,2,4,5,1,2,"11",5,5,2019,1,1,0,77,4,1,5,1,1,0,4,0,"11","0",5,5,1,1
"2422",2422,"江苏省",2,1,30,1,7,9,5,1,2,"10",6,5,2019,1,1,1,30,2,1,5,1,1,3,9,0,"10","0",6,5,1,1
"2423",2423,"江苏省",1,1,61,1,4,7,4,1,2,"11",6,5,2019,1,1,0,61,3,1,4,1,1,1,7,0,"11","0",6,5,1,1
"2424",2424,"江苏省",1,1,71,1,4,6,4,1,2,"11",6,5,2019,1,1,0,71,4,1,4,1,1,1,6,0,"11","0",6,5,1,1
"2425",2425,"江苏省",1,1,53,1,4,8,5,1,2,"10",5,5,2019,1,1,0,53,3,1,5,1,1,1,8,0,"10","0",5,5,1,1
"2426",2426,"江苏省",1,1,70,1,2,4,5,3,2,"9",6,5,2019,1,1,0,70,4,1,5,1,1,0,4,1,"9","1",6,5,1,1
"2427",2427,"江苏省",2,1,66,1,0,7,3,1,4,"11",5,5,2019,1,1,1,66,3,0,3,1,1,0,7,0,"11","0",5,5,1,1
"2428",2428,"江苏省",1,1,60,1,5,9,4,1,5,"11",5,6,2019,1,1,0,60,3,0,4,1,1,2,9,0,"11","0",5,6,1,1
"2429",2429,"江苏省",1,1,68,1,6,11,6,1,2,"10",6,5,2019,1,1,0,68,3,1,6,1,1,2,11,0,"10","0",6,5,1,1
"2430",2430,"江苏省",1,1,53,1,4,6,6,1,2,"11",5,3,2019,1,1,0,53,3,1,6,1,1,1,6,0,"11","0",5,3,1,0
"2431",2431,"江苏省",1,2,59,1,5,9,6,1,2,"11",6,4,2019,1,1,0,59,3,1,6,0,1,2,9,0,"11","0",6,4,1,0
"2432",2432,"江苏省",1,9,50,1,7,11,5,1,2,"8",5,5,2019,1,1,0,50,3,1,5,NA,1,3,11,0,"8","0",5,5,1,1
"2433",2433,"江苏省",2,1,39,1,5,8,6,1,2,"11",5,5,2019,1,1,1,39,2,1,6,1,1,2,8,0,"11","0",5,5,1,1
"2434",2434,"江苏省",2,1,66,1,0,7,3,1,4,"11",5,5,2019,1,1,1,66,3,0,3,1,1,0,7,0,"11","0",5,5,1,1
"2435",2435,"江苏省",2,1,45,1,2,3,7,1,2,"11",5,4,2019,1,1,1,45,2,1,7,1,1,0,3,0,"11","0",5,4,1,0
"2436",2436,"江苏省",1,2,54,1,4,8,NA,1,2,"8",5,5,2019,1,1,0,54,3,1,NA,0,1,1,8,0,"8","0",5,5,1,1
"2437",2437,"江苏省",1,1,40,1,7,12,8,1,2,"10",6,4,2019,1,1,0,40,2,1,8,1,1,3,12,0,"10","0",6,4,1,0
"2438",2438,"江苏省",2,1,32,1,7,12,8,1,2,"11",6,5,2019,1,1,1,32,2,1,8,1,1,3,12,0,"11","0",6,5,1,1
"2439",2439,"江苏省",2,1,61,1,2,2,7,1,2,"8",6,5,2019,1,1,1,61,3,1,7,1,1,0,2,0,"8","0",6,5,1,1
"2440",2440,"江苏省",1,1,70,1,0,7,8,1,2,"11",6,5,2019,1,1,0,70,4,1,8,1,1,0,7,0,"11","0",6,5,1,1
"2441",2441,"江苏省",1,1,52,1,5,9,8,1,2,"11",5,4,2019,1,1,0,52,3,1,8,1,1,2,9,0,"11","0",5,4,1,0
"2442",2442,"江苏省",1,1,43,1,3,6,NA,1,2,"11",5,4,2019,1,1,0,43,2,1,NA,1,1,1,6,0,"11","0",5,4,1,0
"2443",2443,"江苏省",2,1,30,1,7,12,5,1,2,"10",6,5,2019,1,1,1,30,2,1,5,1,1,3,12,0,"10","0",6,5,1,1
"2444",2444,"江苏省",2,1,72,1,9,0,4,1,2,"11",6,4,2019,1,1,1,72,4,1,4,1,1,4,0,0,"11","0",6,4,1,0
"2445",2445,"江苏省",2,1,31,1,8,14,5,2,2,"11",6,5,2019,1,1,1,31,2,1,5,1,1,3,14,0,"11","0",6,5,1,1
"2446",2446,"江苏省",1,1,77,1,0,7,5,1,2,"11",6,4,2019,1,1,0,77,4,1,5,1,1,0,7,0,"11","0",6,4,1,0
"2447",2447,"江苏省",1,1,65,1,2,3,4,1,2,"11",NA,4,2019,1,1,0,65,3,1,4,1,1,0,3,0,"11","0",NA,4,NA,0
"2448",2448,"江苏省",2,1,46,1,8,14,6,1,2,"8",6,5,2019,1,1,1,46,2,1,6,1,1,3,14,0,"8","0",6,5,1,1
"2449",2449,"江苏省",1,1,18,1,6,11,6,2,1,"10",5,4,2019,1,1,0,18,1,0,6,1,1,2,11,0,"10","0",5,4,1,0
"2450",2450,"江苏省",1,1,35,1,9,16,5,1,2,"10",6,4,2019,1,1,0,35,2,1,5,1,1,4,16,0,"10","0",6,4,1,0
"2451",2451,"江苏省",2,1,52,1,3,5,NA,1,2,"9",NA,NA,2019,1,1,1,52,3,1,NA,1,1,1,5,0,"9","1",NA,NA,NA,NA
"2452",2452,"江苏省",2,1,53,1,0,7,4,1,2,"10",6,6,2019,1,1,1,53,3,1,4,1,1,0,7,0,"10","0",6,6,1,1
"2453",2453,"江苏省",1,3,80,1,5,8,7,1,2,"3",5,3,2019,1,1,0,80,4,1,7,0,1,2,8,0,"3","1",5,3,1,0
"2454",2454,"江苏省",2,2,53,1,5,7,6,1,2,"8",6,6,2019,1,1,1,53,3,1,6,0,1,2,7,0,"8","0",6,6,1,1
"2455",2455,"江苏省",1,3,40,1,7,13,5,1,2,"1",5,5,2019,1,1,0,40,2,1,5,0,1,3,13,0,"1","1",5,5,1,1
"2456",2456,"江苏省",1,1,47,1,5,9,6,1,2,NA,6,6,2019,1,1,0,47,2,1,6,1,1,2,9,0,NA,NA,6,6,1,1
"2457",2457,"江苏省",1,1,76,1,2,3,3,1,2,"11",5,5,2019,1,1,0,76,4,1,3,1,1,0,3,0,"11","0",5,5,1,1
"2458",2458,"江苏省",1,1,35,1,3,6,6,1,2,"8",5,5,2019,1,1,0,35,2,1,6,1,1,1,6,0,"8","0",5,5,1,1
"2459",2459,"江苏省",2,1,47,1,7,12,5,1,2,NA,5,5,2019,1,1,1,47,2,1,5,1,1,3,12,0,NA,NA,5,5,1,1
"2460",2460,"江苏省",2,1,23,1,9,18,5,2,1,"11",6,5,2019,1,1,1,23,1,0,5,1,1,4,18,0,"11","0",6,5,1,1
"2461",2461,"江苏省",2,1,63,1,0,7,3,1,2,"11",5,5,2019,1,1,1,63,3,1,3,1,1,0,7,0,"11","0",5,5,1,1
"2462",2462,"江苏省",2,1,35,1,7,12,5,1,2,"8",NA,NA,2019,1,1,1,35,2,1,5,1,1,3,12,0,"8","0",NA,NA,NA,NA
"2463",2463,"江苏省",1,1,45,1,5,9,NA,1,2,"8",5,4,2019,1,1,0,45,2,1,NA,1,1,2,9,0,"8","0",5,4,1,0
"2464",2464,"江苏省",1,1,45,1,5,9,3,1,2,NA,5,3,2019,1,1,0,45,2,1,3,1,1,2,9,0,NA,NA,5,3,1,0
"2465",2465,"江苏省",1,1,40,1,5,9,4,1,2,NA,5,5,2019,1,1,0,40,2,1,4,1,1,2,9,0,NA,NA,5,5,1,1
"2466",2466,"江苏省",2,1,52,1,0,7,3,1,2,"8",5,5,2019,1,1,1,52,3,1,3,1,1,0,7,0,"8","0",5,5,1,1
"2467",2467,"江苏省",2,1,65,1,2,3,6,1,2,"10",6,5,2019,1,1,1,65,3,1,6,1,1,0,3,0,"10","0",6,5,1,1
"2468",2468,"江苏省",1,1,75,1,3,6,4,1,2,"9",3,3,2019,1,1,0,75,4,1,4,1,1,1,6,0,"9","1",3,3,0,0
"2469",2469,"江苏省",2,1,74,1,3,6,6,1,2,"11",5,5,2019,1,1,1,74,4,1,6,1,1,1,6,0,"11","0",5,5,1,1
"2470",2470,"江苏省",2,1,66,1,3,5,4,1,2,"9",5,5,2019,1,1,1,66,3,1,4,1,1,1,5,0,"9","1",5,5,1,1
"2471",2471,"江苏省",1,1,43,1,5,9,6,1,2,"10",6,3,2019,1,1,0,43,2,1,6,1,1,2,9,0,"10","0",6,3,1,0
"2472",2472,"江苏省",1,1,82,1,3,9,4,1,4,"9",5,5,2019,1,1,0,82,4,0,4,1,1,1,9,0,"9","1",5,5,1,1
"2473",2473,"江苏省",1,1,57,1,5,9,4,1,2,"11",5,4,2019,1,1,0,57,3,1,4,1,1,2,9,0,"11","0",5,4,1,0
"2474",2474,"江苏省",1,1,30,1,9,15,5,1,2,"6",NA,NA,2019,1,1,0,30,2,1,5,1,1,4,15,0,"6","1",NA,NA,NA,NA
"2475",2475,"江苏省",2,1,38,1,9,12,3,1,2,"8",6,3,2019,1,1,1,38,2,1,3,1,1,4,12,0,"8","0",6,3,1,0
"2476",2476,"江苏省",1,1,30,1,9,16,5,1,1,"1",5,4,2019,1,1,0,30,2,0,5,1,1,4,16,0,"1","1",5,4,1,0
"2477",2477,"江苏省",2,1,32,1,9,14,5,1,2,NA,6,6,2019,1,1,1,32,2,1,5,1,1,4,14,0,NA,NA,6,6,1,1
"2478",2478,"江苏省",2,3,56,1,5,8,6,1,2,"8",6,6,2019,1,1,1,56,3,1,6,0,1,2,8,0,"8","0",6,6,1,1
"2479",2479,"江苏省",2,1,58,1,3,5,5,1,2,"11",5,5,2019,1,1,1,58,3,1,5,1,1,1,5,0,"11","0",5,5,1,1
"2480",2480,"江苏省",1,3,60,1,3,5,6,1,2,"8",5,5,2019,1,1,0,60,3,1,6,0,1,1,5,0,"8","0",5,5,1,1
"2481",2481,"江西省",2,1,26,1,10,19,6,3,1,"11",5,5,2019,1,1,1,26,1,0,6,1,1,4,19,1,"11","0",5,5,1,1
"2482",2482,"江西省",2,2,30,1,10,20,6,3,2,"11",6,4,2019,1,1,1,30,2,1,6,0,1,4,20,1,"11","0",6,4,1,0
"2483",2483,"江西省",2,1,21,1,7,12,4,1,1,"2",5,5,2019,1,1,1,21,1,0,4,1,1,3,12,0,"2","1",5,5,1,1
"2484",2484,"江西省",1,2,45,1,10,20,5,3,2,"11",6,5,2019,1,1,0,45,2,1,5,0,1,4,20,1,"11","0",6,5,1,1
"2485",2485,"江西省",2,2,21,1,9,16,6,2,1,"11",6,6,2019,1,1,1,21,1,0,6,0,1,4,16,0,"11","0",6,6,1,1
"2486",2486,"江西省",1,2,25,1,9,16,7,3,1,"2",5,5,2019,1,1,0,25,1,0,7,0,1,4,16,1,"2","1",5,5,1,1
"2487",2487,"江西省",2,1,35,1,10,19,6,3,2,"11",5,5,2019,1,1,1,35,2,1,6,1,1,4,19,1,"11","0",5,5,1,1
"2488",2488,"江西省",2,2,21,1,7,15,6,2,1,"11",5,5,2019,1,1,1,21,1,0,6,0,1,3,15,0,"11","0",5,5,1,1
"2489",2489,"江西省",1,1,27,1,10,20,5,3,1,"11",5,4,2019,1,1,0,27,1,0,5,1,1,4,20,1,"11","0",5,4,1,0
"2490",2490,"江西省",1,1,64,1,0,7,2,1,2,"11",6,5,2019,1,1,0,64,3,1,2,1,1,0,7,0,"11","0",6,5,1,1
"2491",2491,"江西省",2,1,70,1,0,7,4,1,2,"11",5,4,2019,1,1,1,70,4,1,4,1,1,0,7,0,"11","0",5,4,1,0
"2492",2492,"江西省",1,1,52,1,3,6,3,1,2,"11",6,6,2019,1,1,0,52,3,1,3,1,1,1,6,0,"11","0",6,6,1,1
"2493",2493,"江西省",2,1,55,1,3,6,3,1,2,"9",6,4,2019,1,1,1,55,3,1,3,1,1,1,6,0,"9","1",6,4,1,0
"2494",2494,"江西省",2,1,40,1,5,9,5,1,2,"8",4,4,2019,1,1,1,40,2,1,5,1,1,2,9,0,"8","0",4,4,0,0
"2495",2495,"江西省",2,1,51,1,3,6,2,1,2,"11",5,5,2019,1,1,1,51,3,1,2,1,1,1,6,0,"11","0",5,5,1,1
"2496",2496,"江西省",1,1,48,1,3,6,3,1,2,"11",6,6,2019,1,1,0,48,2,1,3,1,1,1,6,0,"11","0",6,6,1,1
"2497",2497,"江西省",2,1,71,1,0,7,2,1,2,"11",5,5,2019,1,1,1,71,4,1,2,1,1,0,7,0,"11","0",5,5,1,1
"2498",2498,"江西省",2,1,19,1,7,13,2,2,1,"11",5,5,2019,1,1,1,19,1,0,2,1,1,3,13,0,"11","0",5,5,1,1
"2499",2499,"江西省",2,1,40,1,7,8,4,1,2,"11",6,6,2019,1,1,1,40,2,1,4,1,1,3,8,0,"11","0",6,6,1,1
"2500",2500,"江西省",2,1,23,1,9,16,5,2,1,"10",6,5,2019,1,1,1,23,1,0,5,1,1,4,16,0,"10","0",6,5,1,1
"2501",2501,"江西省",1,1,52,1,7,12,3,1,2,"10",5,5,2019,1,1,0,52,3,1,3,1,1,3,12,0,"10","0",5,5,1,1
"2502",2502,"江西省",1,1,63,1,5,9,3,1,2,"10",5,5,2019,1,1,0,63,3,1,3,1,1,2,9,0,"10","0",5,5,1,1
"2503",2503,"江西省",2,2,22,1,9,15,4,2,1,"11",5,3,2019,1,1,1,22,1,0,4,0,1,4,15,0,"11","0",5,3,1,0
"2504",2504,"江西省",1,1,50,1,5,8,4,1,2,NA,5,3,2019,1,1,0,50,3,1,4,1,1,2,8,0,NA,NA,5,3,1,0
"2505",2505,"江西省",2,1,41,1,5,9,3,1,2,NA,5,5,2019,1,1,1,41,2,1,3,1,1,2,9,0,NA,NA,5,5,1,1
"2506",2506,"江西省",1,1,52,1,3,6,3,1,1,"10",5,5,2019,1,1,0,52,3,0,3,1,1,1,6,0,"10","0",5,5,1,1
"2507",2507,"江西省",1,1,47,1,5,9,4,1,2,"10",5,5,2019,1,1,0,47,2,1,4,1,1,2,9,0,"10","0",5,5,1,1
"2508",2508,"江西省",2,1,53,1,7,12,3,1,2,"10",5,5,2019,1,1,1,53,3,1,3,1,1,3,12,0,"10","0",5,5,1,1
"2509",2509,"江西省",1,1,78,1,3,6,3,1,2,"11",5,5,2019,1,1,0,78,4,1,3,1,1,1,6,0,"11","0",5,5,1,1
"2510",2510,"江西省",1,2,35,1,9,16,3,1,2,"7",4,4,2019,1,1,0,35,2,1,3,0,1,4,16,0,"7","1",4,4,0,0
"2511",2511,"江西省",2,1,57,1,3,6,6,1,2,"11",6,5,2019,1,1,1,57,3,1,6,1,1,1,6,0,"11","0",6,5,1,1
"2512",2512,"江西省",1,1,34,1,5,9,5,1,1,"8",6,4,2019,1,1,0,34,2,0,5,1,1,2,9,0,"8","0",6,4,1,0
"2513",2513,"江西省",2,1,58,1,0,7,4,1,2,"11",5,5,2019,1,1,1,58,3,1,4,1,1,0,7,0,"11","0",5,5,1,1
"2514",2514,"江西省",1,1,70,1,0,7,3,1,2,"11",5,5,2019,1,1,0,70,4,1,3,1,1,0,7,0,"11","0",5,5,1,1
"2515",2515,"江西省",1,1,47,1,5,9,5,1,2,"8",5,5,2019,1,1,0,47,2,1,5,1,1,2,9,0,"8","0",5,5,1,1
"2516",2516,"江西省",2,1,36,1,4,7,3,1,2,"8",5,5,2019,1,1,1,36,2,1,3,1,1,1,7,0,"8","0",5,5,1,1
"2517",2517,"江西省",2,1,50,1,5,9,6,1,2,"8",5,5,2019,1,1,1,50,3,1,6,1,1,2,9,0,"8","0",5,5,1,1
"2518",2518,"江西省",2,1,51,1,3,5,4,1,2,"9",5,5,2019,1,1,1,51,3,1,4,1,1,1,5,0,"9","1",5,5,1,1
"2519",2519,"甘肃省",2,1,54,2,0,7,5,1,4,"11",5,4,2019,1,1,1,54,3,0,5,1,0,0,7,0,"11","0",5,4,1,0
"2520",2520,"甘肃省",2,1,20,1,7,12,5,1,2,"11",5,3,2019,1,1,1,20,1,1,5,1,1,3,12,0,"11","0",5,3,1,0
"2521",2521,"甘肃省",2,1,63,1,0,7,5,1,4,"11",3,2,2019,1,1,1,63,3,0,5,1,1,0,7,0,"11","0",3,2,0,0
"2522",2522,"甘肃省",2,1,38,2,3,5,5,1,2,"11",5,3,2019,1,1,1,38,2,1,5,1,0,1,5,0,"11","0",5,3,1,0
"2523",2523,"甘肃省",2,1,44,1,3,5,NA,1,2,"11",6,6,2019,1,1,1,44,2,1,NA,1,1,1,5,0,"11","0",6,6,1,1
"2524",2524,"甘肃省",2,1,37,1,5,8,NA,1,2,"8",6,3,2019,1,1,1,37,2,1,NA,1,1,2,8,0,"8","0",6,3,1,0
"2525",2525,"甘肃省",2,1,45,1,5,8,NA,1,2,NA,6,3,2019,1,1,1,45,2,1,NA,1,1,2,8,0,NA,NA,6,3,1,0
"2526",2526,"甘肃省",1,1,56,2,2,3,NA,1,2,"8",6,6,2019,1,1,0,56,3,1,NA,1,0,0,3,0,"8","0",6,6,1,1
"2527",2527,"甘肃省",2,1,39,1,5,8,4,1,3,"11",5,4,2019,1,1,1,39,2,0,4,1,1,2,8,0,"11","0",5,4,1,0
"2528",2528,"甘肃省",1,1,55,2,3,5,5,1,3,"8",5,5,2019,1,1,0,55,3,0,5,1,0,1,5,0,"8","0",5,5,1,1
"2529",2529,"甘肃省",1,1,37,2,5,8,5,1,3,"11",5,4,2019,1,1,0,37,2,0,5,1,0,2,8,0,"11","0",5,4,1,0
"2530",2530,"甘肃省",2,1,29,1,7,12,7,1,2,"8",5,5,2019,1,1,1,29,1,1,7,1,1,3,12,0,"8","0",5,5,1,1
"2531",2531,"甘肃省",1,1,72,1,2,4,6,1,2,"11",6,5,2019,1,1,0,72,4,1,6,1,1,0,4,0,"11","0",6,5,1,1
"2532",2532,"甘肃省",2,1,19,1,7,12,5,1,1,"11",4,5,2019,1,1,1,19,1,0,5,1,1,3,12,0,"11","0",4,5,0,1
"2533",2533,"甘肃省",2,1,54,1,0,7,5,1,2,"11",NA,4,2019,1,1,1,54,3,1,5,1,1,0,7,0,"11","0",NA,4,NA,0
"2534",2534,"甘肃省",1,1,56,1,5,9,5,1,2,"11",6,3,2019,1,1,0,56,3,1,5,1,1,2,9,0,"11","0",6,3,1,0
"2535",2535,"甘肃省",1,1,56,1,0,7,4,1,2,"11",5,4,2019,1,1,0,56,3,1,4,1,1,0,7,0,"11","0",5,4,1,0
"2536",2536,"甘肃省",2,1,53,1,5,9,4,1,2,"8",6,4,2019,1,1,1,53,3,1,4,1,1,2,9,0,"8","0",6,4,1,0
"2537",2537,"甘肃省",1,1,48,1,5,8,5,1,2,"11",6,6,2019,1,1,0,48,2,1,5,1,1,2,8,0,"11","0",6,6,1,1
"2538",2538,"甘肃省",1,1,69,1,2,3,5,1,2,"11",5,6,2019,1,1,0,69,3,1,5,1,1,0,3,0,"11","0",5,6,1,1
"2539",2539,"甘肃省",1,1,53,1,3,6,4,1,2,"11",6,5,2019,1,1,0,53,3,1,4,1,1,1,6,0,"11","0",6,5,1,1
"2540",2540,"甘肃省",2,1,70,1,2,4,10,1,2,"11",6,6,2019,1,1,1,70,4,1,10,1,1,0,4,0,"11","0",6,6,1,1
"2541",2541,"甘肃省",2,1,20,1,7,13,5,1,1,"11",6,6,2019,1,1,1,20,1,0,5,1,1,3,13,0,"11","0",6,6,1,1
"2542",2542,"甘肃省",1,1,87,1,2,5,5,1,4,"11",6,5,2019,1,1,0,87,4,0,5,1,1,0,5,0,"11","0",6,5,1,1
"2543",2543,"甘肃省",2,1,33,1,3,6,6,1,2,"11",6,5,2019,1,1,1,33,2,1,6,1,1,1,6,0,"11","0",6,5,1,1
"2544",2544,"甘肃省",2,1,61,1,0,7,4,1,2,"11",6,6,2019,1,1,1,61,3,1,4,1,1,0,7,0,"11","0",6,6,1,1
"2545",2545,"甘肃省",2,1,38,1,5,9,5,1,2,"11",5,5,2019,1,1,1,38,2,1,5,1,1,2,9,0,"11","0",5,5,1,1
"2546",2546,"甘肃省",2,1,40,1,3,6,5,1,2,"11",4,4,2019,1,1,1,40,2,1,5,1,1,1,6,0,"11","0",4,4,0,0
"2547",2547,"甘肃省",2,1,20,1,9,15,6,2,3,"8",6,4,2019,1,1,1,20,1,0,6,1,1,4,15,0,"8","0",6,4,1,0
"2548",2548,"甘肃省",2,1,45,1,5,9,1,1,2,"11",6,6,2019,1,1,1,45,2,1,1,1,1,2,9,0,"11","0",6,6,1,1
"2549",2549,"甘肃省",1,1,66,1,2,1,2,1,2,"11",6,6,2019,1,1,0,66,3,1,2,1,1,0,1,0,"11","0",6,6,1,1
"2550",2550,"甘肃省",2,1,64,1,3,6,7,1,2,"11",6,5,2019,1,1,1,64,3,1,7,1,1,1,6,0,"11","0",6,5,1,1
"2551",2551,"甘肃省",2,1,63,1,0,7,5,1,2,"11",6,5,2019,1,1,1,63,3,1,5,1,1,0,7,0,"11","0",6,5,1,1
"2552",2552,"甘肃省",2,1,65,1,0,7,5,1,4,"11",5,6,2019,1,1,1,65,3,0,5,1,1,0,7,0,"11","0",5,6,1,1
"2553",2553,"甘肃省",2,1,68,1,7,12,7,1,4,"11",6,3,2019,1,1,1,68,3,0,7,1,1,3,12,0,"11","0",6,3,1,0
"2554",2554,"甘肃省",2,1,33,1,7,14,5,1,2,NA,4,3,2019,1,1,1,33,2,1,5,1,1,3,14,0,NA,NA,4,3,0,0
"2555",2555,"甘肃省",1,1,75,1,3,6,6,1,2,"11",5,5,2019,1,1,0,75,4,1,6,1,1,1,6,0,"11","0",5,5,1,1
"2556",2556,"甘肃省",2,1,52,1,5,9,7,1,2,"11",5,5,2019,1,1,1,52,3,1,7,1,1,2,9,0,"11","0",5,5,1,1
"2557",2557,"甘肃省",1,1,71,1,3,5,9,1,4,"11",5,5,2019,1,1,0,71,4,0,9,1,1,1,5,0,"11","0",5,5,1,1
"2558",2558,"河北省",1,1,74,2,5,8,5,1,2,NA,5,2,2019,1,1,0,74,4,1,5,1,0,2,8,0,NA,NA,5,2,1,0
"2559",2559,"河北省",2,1,42,2,3,5,2,1,2,"11",6,3,2019,1,1,1,42,2,1,2,1,0,1,5,0,"11","0",6,3,1,0
"2560",2560,"河北省",1,1,61,2,7,9,3,1,2,"11",6,2,2019,1,1,0,61,3,1,3,1,0,3,9,0,"11","0",6,2,1,0
"2561",2561,"河北省",2,3,41,1,5,9,6,1,2,"8",5,3,2019,1,1,1,41,2,1,6,0,1,2,9,0,"8","0",5,3,1,0
"2562",2562,"河北省",2,1,74,2,0,7,NA,1,2,"11",6,NA,2019,1,1,1,74,4,1,NA,1,0,0,7,0,"11","0",6,NA,1,NA
"2563",2563,"河北省",1,1,73,2,5,7,2,1,2,"11",NA,NA,2019,1,1,0,73,4,1,2,1,0,2,7,0,"11","0",NA,NA,NA,NA
"2564",2564,"河北省",1,1,38,2,4,7,NA,1,2,"11",NA,NA,2019,1,1,0,38,2,1,NA,1,0,1,7,0,"11","0",NA,NA,NA,NA
"2565",2565,"河北省",2,1,66,2,0,7,5,1,2,NA,6,6,2019,1,1,1,66,3,1,5,1,0,0,7,0,NA,NA,6,6,1,1
"2566",2566,"河北省",1,1,38,1,4,8,5,1,1,"10",2,2,2019,1,1,0,38,2,0,5,1,1,1,8,0,"10","0",2,2,0,0
"2567",2567,"河北省",2,1,62,1,7,10,5,1,2,NA,5,5,2019,1,1,1,62,3,1,5,1,1,3,10,0,NA,NA,5,5,1,1
"2568",2568,"河北省",1,1,40,1,5,9,6,1,2,"11",5,3,2019,1,1,0,40,2,1,6,1,1,2,9,0,"11","0",5,3,1,0
"2569",2569,"河北省",2,1,39,1,5,9,5,1,2,"10",5,2,2019,1,1,1,39,2,1,5,1,1,2,9,0,"10","0",5,2,1,0
"2570",2570,"河北省",2,1,63,1,0,7,4,1,2,"11",6,2,2019,1,1,1,63,3,1,4,1,1,0,7,0,"11","0",6,2,1,0
"2571",2571,"河北省",2,1,26,1,5,9,6,1,2,NA,5,5,2019,1,1,1,26,1,1,6,1,1,2,9,0,NA,NA,5,5,1,1
"2572",2572,"河北省",1,1,50,1,3,5,5,1,5,"11",NA,NA,2019,1,1,0,50,3,0,5,1,1,1,5,0,"11","0",NA,NA,NA,NA
"2573",2573,"河北省",1,1,40,1,3,6,3,1,4,"11",5,5,2019,1,1,0,40,2,0,3,1,1,1,6,0,"11","0",5,5,1,1
"2574",2574,"河北省",2,1,43,1,5,9,8,1,2,"10",6,3,2019,1,1,1,43,2,1,8,1,1,2,9,0,"10","0",6,3,1,0
"2575",2575,"河北省",2,1,57,2,3,5,5,1,2,"11",NA,NA,2019,1,1,1,57,3,1,5,1,0,1,5,0,"11","0",NA,NA,NA,NA
"2576",2576,"河北省",2,1,58,1,7,10,6,1,4,"8",6,4,2019,1,1,1,58,3,0,6,1,1,3,10,0,"8","0",6,4,1,0
"2577",2577,"河北省",1,1,68,2,5,9,6,1,2,NA,6,4,2019,1,1,0,68,3,1,6,1,0,2,9,0,NA,NA,6,4,1,0
"2578",2578,"河北省",2,1,25,1,1,7,4,1,2,"8",5,3,2019,1,1,1,25,1,1,4,1,1,0,7,0,"8","0",5,3,1,0
"2579",2579,"河北省",2,1,56,1,7,9,4,1,2,"8",5,4,2019,1,1,1,56,3,1,4,1,1,3,9,0,"8","0",5,4,1,0
"2580",2580,"河北省",1,1,37,1,7,12,4,1,2,"8",6,6,2019,1,1,0,37,2,1,4,1,1,3,12,0,"8","0",6,6,1,1
"2581",2581,"河北省",2,1,27,1,9,16,2,3,1,"10",5,5,2019,1,1,1,27,1,0,2,1,1,4,16,1,"10","0",5,5,1,1
"2582",2582,"河北省",2,1,32,1,9,15,5,1,2,"8",NA,NA,2019,1,1,1,32,2,1,5,1,1,4,15,0,"8","0",NA,NA,NA,NA
"2583",2583,"河北省",1,1,28,1,5,9,6,1,2,"11",6,2,2019,1,1,0,28,1,1,6,1,1,2,9,0,"11","0",6,2,1,0
"2584",2584,"河北省",1,1,20,1,7,13,NA,1,1,"11",5,5,2019,1,1,0,20,1,0,NA,1,1,3,13,0,"11","0",5,5,1,1
"2585",2585,"河北省",1,1,69,1,4,6,4,3,2,NA,NA,5,2019,1,1,0,69,3,1,4,1,1,1,6,1,NA,NA,NA,5,NA,1
"2586",2586,"河北省",1,3,48,1,7,12,8,1,2,"6",6,5,2019,1,1,0,48,2,1,8,0,1,3,12,0,"6","1",6,5,1,1
"2587",2587,"河北省",1,3,58,1,8,11,7,1,2,"1",5,5,2019,1,1,0,58,3,1,7,0,1,3,11,0,"1","1",5,5,1,1
"2588",2588,"河北省",2,2,45,1,7,12,8,1,2,"6",6,5,2019,1,1,1,45,2,1,8,0,1,3,12,0,"6","1",6,5,1,1
"2589",2589,"河北省",2,3,59,1,5,9,6,3,2,"2",4,3,2019,1,1,1,59,3,1,6,0,1,2,9,1,"2","1",4,3,0,0
"2590",2590,"河北省",2,2,63,1,5,9,4,1,2,"8",5,4,2019,1,1,1,63,3,1,4,0,1,2,9,0,"8","0",5,4,1,0
"2591",2591,"河北省",1,1,52,1,9,15,7,3,2,"1",6,6,2019,1,1,0,52,3,1,7,1,1,4,15,1,"1","1",6,6,1,1
