"","id","PSU","gender","a1","a4","a4a","a5","a8","c15_a","c15b","c15_c","k7","k12","k12a","k13","k3","k5","k26b_a","c6a","c6g","year","wave","time","age","corhort","female","marriage","edu","eduyear","hukouRural","race","party","party_parter","incomeFam","job","occ","occR","trust_gover","trust_local","trust_goverR","trust_localR"
"3147",3147,522,2,1963,6,2,1,9,0,0,0,1,1,97,8,0,0,5,2,4,2008,2,0,45,2,1,1,1,6,1,NA,0,0,NA,0,0,0,3,1,1,0
"3148",3148,522,2,1952,0,1,1,9,0,0,0,1,1,97,8,0,0,5,1,1,2008,2,0,56,3,1,1,0,0,1,NA,0,0,NA,0,0,0,4,4,1,1
"3149",3149,522,2,1968,6,2,1,9,0,0,0,1,1,97,8,0,0,1,8,8,2008,2,0,40,2,1,1,1,6,1,NA,0,1,NA,0,0,0,NA,NA,NA,NA
"3150",3150,522,1,1947,99,3,1,9,0,0,0,1,1,97,5000,0,0,5,1,2,2008,2,0,61,3,0,1,2,99,1,NA,0,0,5000,0,0,0,4,3,1,1
"3151",3151,522,1,1973,6,2,1,9,0,0,0,1,1,97,9,1,0,5,1,3,2008,2,0,35,2,0,1,1,6,1,NA,0,0,NA,1,0,0,4,2,1,0
"3152",3152,522,1,1976,15,6,5,9,1,9,9,1,5,15000,97,10,6,5,1,2,2008,2,0,32,2,0,1,4,15,0,NA,1,0,15000,10,6,1,4,3,1,1
"3153",3153,522,2,1958,3,2,1,9,9,9,9,1,1,97,4000,1,0,5,1,1,2008,2,0,50,3,1,1,1,3,1,NA,NA,0,4000,1,0,0,4,4,1,1
"3154",3154,522,2,1951,6,2,1,7,0,3,0,1,1,97,5000,1,0,5,2,3,2008,2,0,57,3,1,1,1,6,1,0,0,0,5000,1,0,0,3,2,1,0
"3155",3155,522,1,1939,3,2,1,7,0,0,0,1,1,97,5000,1,0,5,2,3,2008,2,0,69,3,0,1,1,3,1,0,0,0,5000,1,0,0,3,2,1,0
"3156",3156,522,1,1962,9,3,1,9,0,3,0,1,1,97,3800,1,0,5,2,3,2008,2,0,46,2,0,1,2,9,1,NA,0,0,3800,1,0,0,3,2,1,0
"3157",3157,522,1,1947,3,2,1,7,1,1,0,1,1,97,9,0,0,5,4,2,2008,2,0,61,3,0,1,1,3,1,0,1,0,NA,0,0,0,1,3,0,1
"3158",3158,522,1,1946,6,2,1,7,1,1,0,1,1,97,1500,0,0,5,1,1,2008,2,0,62,3,0,1,1,6,1,0,1,0,1500,0,0,0,4,4,1,1
"3159",3159,522,1,1952,0,1,1,7,0,0,0,1,1,97,10000,0,0,5,9,9,2008,2,0,56,3,0,1,0,0,1,0,0,0,10000,0,0,0,NA,NA,NA,NA
"3160",3160,522,1,1975,9,2,1,7,3,3,0,1,1,97,10000,0,0,5,2,2,2008,2,0,33,2,0,1,1,9,1,0,1,0,10000,0,0,0,3,3,1,1
"3161",3161,522,1,1945,6,2,1,9,0,0,0,1,1,97,8,6,97,5,1,1,2008,2,0,63,3,0,1,1,6,1,NA,0,0,NA,6,97,1,4,4,1,1
"3162",3162,522,2,1969,0,1,1,9,0,0,0,1,1,97,8,0,0,5,8,8,2008,2,0,39,2,1,1,0,0,1,NA,0,0,NA,0,0,0,NA,NA,NA,NA
"3163",3163,522,2,1953,2,2,1,9,0,0,0,4,1,97,8,1,0,5,1,1,2008,2,0,55,3,1,0,1,2,1,NA,0,0,NA,1,0,0,4,4,1,1
"3164",3164,522,2,1955,2,2,1,9,0,0,0,1,1,97,8,1,0,5,1,1,2008,2,0,53,3,1,1,1,2,1,NA,0,0,NA,1,0,0,4,4,1,1
"3165",3165,522,2,1971,3,2,1,9,0,0,0,4,1,97,800,0,0,5,3,8,2008,2,0,37,2,1,0,1,3,1,NA,0,0,800,0,0,0,2,NA,0,NA
"3166",3166,522,2,1964,5,2,1,9,0,0,0,1,1,97,1500,0,0,5,1,1,2008,2,0,44,2,1,1,1,5,1,NA,0,0,1500,0,0,0,4,4,1,1
"3167",3167,522,2,1957,3,2,1,9,0,0,0,1,1,97,1500,0,0,5,1,2,2008,2,0,51,3,1,1,1,3,1,NA,0,0,1500,0,0,0,4,3,1,1
"3168",3168,522,1,1947,9,3,1,9,0,0,0,1,1,97,3000,0,0,5,2,2,2008,2,0,61,3,0,1,2,9,1,NA,0,0,3000,0,0,0,3,3,1,1
"3169",3169,522,1,1979,99,3,1,7,1,0,1,1,5,10000,97,1,0,5,8,8,2008,2,0,29,1,0,1,2,99,1,0,1,0,10000,1,0,0,NA,NA,NA,NA
"3170",3170,522,1,1952,99,2,1,7,0,0,0,1,1,97,10000,1,0,7,1,8,2008,2,0,56,3,0,1,1,99,1,0,0,NA,10000,1,0,0,4,NA,1,NA
"3171",3171,522,2,1970,2,1,1,9,0,0,0,1,1,97,1000,1,0,5,1,1,2008,2,0,38,2,1,1,0,2,1,NA,0,0,1000,1,0,0,4,4,1,1
"3172",3172,522,2,1980,6,2,1,9,0,0,0,1,5,1250,97,1,0,5,1,1,2008,2,0,28,1,1,1,1,6,1,NA,0,0,1250,1,0,0,4,4,1,1
"3173",3173,522,2,1956,0,1,1,9,0,0,0,1,1,97,2000,1,0,5,1,1,2008,2,0,52,3,1,1,0,0,1,NA,0,0,2000,1,0,0,4,4,1,1
"3174",3174,522,2,1940,0,1,1,9,0,0,0,4,5,8,97,77,96,7,1,1,2008,2,0,68,3,1,0,0,0,1,NA,0,NA,NA,77,96,NA,4,4,1,1
"3175",3175,522,2,1956,9,3,1,7,0,0,0,1,5,5000,97,1,0,7,1,3,2008,2,0,52,3,1,1,2,9,1,0,0,NA,5000,1,0,0,4,2,1,0
"3176",3176,522,1,1942,4,2,1,7,0,0,0,1,1,97,10000,1,0,7,1,2,2008,2,0,66,3,0,1,1,4,1,0,0,NA,10000,1,0,0,4,3,1,1
"3177",3177,522,2,1951,0,1,1,7,0,0,0,4,5,20000,97,1,0,7,1,2,2008,2,0,57,3,1,0,0,0,1,0,0,NA,20000,1,0,0,4,3,1,1
"3178",3178,522,1,1983,18,6,1,7,9,1,9,1,5,10000,97,9,10,7,1,2,2008,2,0,25,1,0,1,4,18,1,0,NA,NA,10000,9,10,0,4,3,1,1
"3179",3179,522,1,1958,10,4,1,9,0,0,0,1,1,97,8,1,0,5,1,1,2008,2,0,50,3,0,1,3,10,1,NA,0,0,NA,1,0,0,4,4,1,1
"3180",3180,522,1,1976,7,3,1,9,0,0,0,1,5,8,97,1,0,5,1,1,2008,2,0,32,2,0,1,2,7,1,NA,0,0,NA,1,0,0,4,4,1,1
"3181",3181,522,1,1980,9,3,1,9,0,0,0,1,1,97,8,1,0,5,1,1,2008,2,0,28,1,0,1,2,9,1,NA,0,0,NA,1,0,0,4,4,1,1
"3182",3182,522,1,1988,9,3,1,9,0,0,0,5,1,97,8,0,0,5,1,1,2008,2,0,20,1,0,0,2,9,1,NA,0,0,NA,0,0,0,4,4,1,1
"3183",3183,522,2,1954,0,1,1,7,0,0,0,1,1,97,8,1,0,5,1,2,2008,2,0,54,3,1,1,0,0,1,0,0,0,NA,1,0,0,4,3,1,1
"3184",3184,531,2,1946,11,5,5,1,0,0,0,1,5,8,97,10,10,1,1,2,2008,2,0,62,3,1,1,3,11,0,1,0,1,NA,10,10,0,4,3,1,1
"3185",3185,531,1,1986,15,7,5,1,0,1,0,5,5,8,97,0,0,5,2,2,2008,2,0,22,1,0,0,4,15,0,1,0,0,NA,0,0,0,3,3,1,1
"3186",3186,531,1,1987,14,7,5,7,0,1,0,5,5,9,97,0,0,7,1,4,2008,2,0,21,1,0,0,4,14,0,0,0,NA,NA,0,0,0,4,1,1,0
"3187",3187,531,2,1986,20,7,1,1,1,1,9,5,1,97,9,0,0,7,2,2,2008,2,0,22,1,1,0,4,20,1,1,1,NA,NA,0,0,0,3,3,1,1
"3188",3188,531,1,1975,9,3,1,1,0,0,0,1,5,8000,97,1,0,9,1,3,2008,2,0,33,2,0,1,2,9,1,1,0,NA,8000,1,0,0,4,2,1,0
"3189",3189,531,1,1986,16,7,5,1,0,1,9,5,5,9,97,99,6,9,3,3,2008,2,0,22,1,0,0,4,16,0,1,0,NA,NA,99,6,1,2,2,0,0
"3190",3190,531,1,1971,15,7,5,1,0,3,3,1,5,9,97,4,8,5,2,2,2008,2,0,37,2,0,1,4,15,0,1,0,0,NA,4,8,0,3,3,1,1
"3191",3191,531,2,1986,99,6,5,1,0,1,0,5,5,9,97,0,0,7,2,3,2008,2,0,22,1,1,0,4,99,0,1,0,NA,NA,0,0,0,3,2,1,0
"3192",3192,531,1,1983,18,8,5,9,0,1,0,5,5,22000,97,7,6,7,1,3,2008,2,0,25,1,0,0,4,18,0,NA,0,NA,22000,7,6,1,4,2,1,0
"3193",3193,531,2,1986,16,7,5,9,0,3,0,5,5,9,97,0,0,7,1,3,2008,2,0,22,1,1,0,4,16,0,NA,0,NA,NA,0,0,0,4,2,1,0
"3194",3194,531,1,1982,17,6,5,1,0,3,0,1,5,8,97,7,4,5,2,3,2008,2,0,26,1,0,1,4,17,0,1,0,0,NA,7,4,0,3,2,1,0
"3195",3195,531,2,1984,16,7,5,1,0,3,0,5,5,9,97,0,0,7,1,3,2008,2,0,24,1,1,0,4,16,0,1,0,NA,NA,0,0,0,4,2,1,0
"3196",3196,531,2,1969,8,3,5,1,0,0,0,1,5,9,97,5,10,5,2,3,2008,2,0,39,2,1,1,2,8,0,1,0,0,NA,5,10,0,3,2,1,0
"3197",3197,531,1,1969,99,99,5,7,0,0,0,1,5,9,97,6,1,5,3,3,2008,2,0,39,2,0,1,NA,99,0,0,0,0,NA,6,1,1,2,2,0,0
"3198",3198,531,1,1960,16,7,5,1,0,0,0,1,5,30000,97,9,6,7,2,2,2008,2,0,48,2,0,1,4,16,0,1,0,NA,30000,9,6,1,3,3,1,1
"3199",3199,531,1,1983,17,7,5,1,1,1,0,5,5,60000,97,10,2,7,1,2,2008,2,0,25,1,0,0,4,17,0,1,1,NA,60000,10,2,1,4,3,1,1
"3200",3200,531,1,1987,15,7,5,7,9,1,0,5,1,97,6840,77,77,9,1,1,2008,2,0,21,1,0,0,4,15,0,0,NA,NA,6840,77,77,NA,4,4,1,1
"3201",3201,531,2,1983,17,7,5,1,1,0,0,1,5,9,97,5,7,7,2,3,2008,2,0,25,1,1,1,4,17,0,1,1,NA,NA,5,7,1,3,2,1,0
"3202",3202,531,2,1969,15,7,5,1,0,0,0,1,5,9,97,3,8,5,1,2,2008,2,0,39,2,1,1,4,15,0,1,0,0,NA,3,8,0,4,3,1,1
"3203",3203,531,1,1980,11,3,1,1,0,3,0,1,5,9,97,3,8,5,1,3,2008,2,0,28,1,0,1,2,11,1,1,0,0,NA,3,8,0,4,2,1,0
"3204",3204,531,1,1986,15,7,5,1,0,1,0,5,5,9,97,0,0,7,2,2,2008,2,0,22,1,0,0,4,15,0,1,0,NA,NA,0,0,0,3,3,1,1
"3205",3205,531,1,1973,9,3,1,1,0,0,0,1,5,30000,97,4,10,5,2,3,2008,2,0,35,2,0,1,2,9,1,1,0,0,30000,4,10,0,3,2,1,0
"3206",3206,531,1,1976,16,6,5,7,0,3,0,1,5,9,97,10,3,1,1,2,2008,2,0,32,2,0,1,4,16,0,0,0,1,NA,10,3,1,4,3,1,1
"3207",3207,531,2,1984,99,99,1,1,0,3,0,5,1,97,8,10,8,7,2,2,2008,2,0,24,1,1,0,NA,99,1,1,0,NA,NA,10,8,0,3,3,1,1
"3208",3208,531,1,1968,11,4,1,1,9,1,0,1,5,8,97,0,0,5,1,1,2008,2,0,40,2,0,1,3,11,1,1,NA,0,NA,0,0,0,4,4,1,1
"3209",3209,531,1,1970,9,3,5,1,0,3,0,2,5,9,97,3,8,7,1,2,2008,2,0,38,2,0,0,2,9,0,1,0,NA,NA,3,8,0,4,3,1,1
"3210",3210,531,2,1952,5,2,5,9,0,0,0,1,5,9,97,0,0,9,2,2,2008,2,0,56,3,1,1,1,5,0,NA,0,NA,NA,0,0,0,3,3,1,1
"3211",3211,531,2,1978,99,99,5,1,0,3,0,1,5,8,97,0,0,5,1,2,2008,2,0,30,2,1,1,NA,99,0,1,0,0,NA,0,0,0,4,3,1,1
"3212",3212,531,2,1964,5,2,5,1,0,0,0,1,5,9,97,10,10,5,1,3,2008,2,0,44,2,1,1,1,5,0,1,0,0,NA,10,10,0,4,2,1,0
"3213",3213,531,1,1971,16,6,5,1,0,0,0,1,5,9,97,0,0,5,1,1,2008,2,0,37,2,0,1,4,16,0,1,0,0,NA,0,0,0,4,4,1,1
"3214",3214,531,2,1979,14,5,1,7,0,3,0,5,5,10000,97,2,9,7,1,2,2008,2,0,29,1,1,0,3,14,1,0,0,NA,10000,2,9,1,4,3,1,1
"3215",3215,531,2,1946,0,1,1,1,0,0,0,1,5,4000,97,0,0,5,1,3,2008,2,0,62,3,1,1,0,0,1,1,0,0,4000,0,0,0,4,2,1,0
"3216",3216,531,2,1956,9,3,5,1,0,0,0,1,5,8,97,0,0,5,2,3,2008,2,0,52,3,1,1,2,9,0,1,0,0,NA,0,0,0,3,2,1,0
"3217",3217,531,1,1983,9,3,5,1,0,0,0,5,5,10000,97,2,8,7,2,2,2008,2,0,25,1,0,0,2,9,0,1,0,NA,10000,2,8,0,3,3,1,1
"3218",3218,531,1,1967,7,2,1,1,0,0,0,2,5,7000,97,3,8,7,3,3,2008,2,0,41,2,0,0,1,7,1,1,0,NA,7000,3,8,0,2,2,0,0
"3219",3219,531,2,1978,0,1,1,1,0,0,0,1,5,4000,97,3,8,5,1,3,2008,2,0,30,2,1,1,0,0,1,1,0,0,4000,3,8,0,4,2,1,0
"3220",3220,531,2,1983,9,3,1,1,0,3,0,5,5,8,97,2,96,7,1,1,2008,2,0,25,1,1,0,2,9,1,1,0,NA,NA,2,96,0,4,4,1,1
"3221",3221,531,1,1986,9,3,5,1,0,0,0,5,5,8,97,5,8,7,1,2,2008,2,0,22,1,0,0,2,9,0,1,0,NA,NA,5,8,0,4,3,1,1
"3222",3222,531,2,1978,6,2,1,1,0,0,0,2,5,8,97,2,10,7,2,3,2008,2,0,30,2,1,0,1,6,1,1,0,NA,NA,2,10,0,3,2,1,0
"3223",3223,531,1,1973,6,2,1,1,0,0,0,1,5,8,97,3,10,5,2,2,2008,2,0,35,2,0,1,1,6,1,1,0,0,NA,3,10,0,3,3,1,1
"3224",3224,531,2,1958,6,1,1,1,0,0,0,4,5,8,97,0,0,7,1,1,2008,2,0,50,3,1,0,0,6,1,1,0,NA,NA,0,0,0,4,4,1,1
"3225",3225,531,2,1963,6,2,1,1,0,0,0,2,5,8,97,2,10,7,3,3,2008,2,0,45,2,1,0,1,6,1,1,0,NA,NA,2,10,0,2,2,0,0
"3226",3226,531,2,1968,6,2,1,1,0,0,0,1,5,8,97,2,10,5,3,3,2008,2,0,40,2,1,1,1,6,1,1,0,0,NA,2,10,0,2,2,0,0
"3227",3227,531,1,1976,6,2,1,1,0,0,0,1,5,5000,97,5,8,5,2,3,2008,2,0,32,2,0,1,1,6,1,1,0,0,5000,5,8,0,3,2,1,0
"3228",3228,531,2,1979,6,2,1,1,0,0,0,1,5,10000,97,2,10,5,1,3,2008,2,0,29,1,1,1,1,6,1,1,0,0,10000,2,10,0,4,2,1,0
"3229",3229,531,1,1978,6,2,5,1,0,3,0,3,5,8,97,10,10,5,1,1,2008,2,0,30,2,0,0,1,6,0,1,0,0,NA,10,10,0,4,4,1,1
"3230",3230,531,1,1973,6,2,1,1,0,0,0,2,5,8,97,2,8,7,3,3,2008,2,0,35,2,0,0,1,6,1,1,0,NA,NA,2,8,0,2,2,0,0
"3231",3231,531,1,1971,0,1,1,1,0,0,0,1,1,97,4000,4,8,5,3,3,2008,2,0,37,2,0,1,0,0,1,1,0,0,4000,4,8,0,2,2,0,0
"3232",3232,531,1,1968,6,2,1,1,0,0,0,2,5,7000,97,3,96,7,1,3,2008,2,0,40,2,0,0,1,6,1,1,0,NA,7000,3,96,0,4,2,1,0
"3233",3233,531,2,1970,9,3,5,1,0,0,0,1,5,8,97,2,8,5,1,1,2008,2,0,38,2,1,1,2,9,0,1,0,0,NA,2,8,0,4,4,1,1
"3234",3234,531,2,1981,9,3,1,7,0,0,0,1,5,20000,97,3,8,5,1,4,2008,2,0,27,1,1,1,2,9,1,0,0,0,20000,3,8,0,4,1,1,0
"3235",3235,531,2,1971,6,2,1,1,0,0,0,1,5,25000,97,9,8,5,1,1,2008,2,0,37,2,1,1,1,6,1,1,0,0,25000,9,8,0,4,4,1,1
"3236",3236,531,2,1972,3,1,1,1,0,0,0,1,5,8,97,2,96,5,8,8,2008,2,0,36,2,1,1,0,3,1,1,0,0,NA,2,96,0,NA,NA,NA,NA
"3237",3237,531,2,1983,9,3,1,1,0,0,0,1,5,1000,97,3,8,5,2,4,2008,2,0,25,1,1,1,2,9,1,1,0,0,1000,3,8,0,3,1,1,0
"3238",3238,531,1,1966,0,1,1,1,0,0,0,1,5,3000,97,3,8,5,1,4,2008,2,0,42,2,0,1,0,0,1,1,0,0,3000,3,8,0,4,1,1,0
"3239",3239,531,1,1960,6,2,1,1,0,0,0,1,5,15000,97,5,8,5,1,1,2008,2,0,48,2,0,1,1,6,1,1,0,0,15000,5,8,0,4,4,1,1
"3240",3240,531,1,1958,9,3,5,1,0,0,0,1,5,10000,97,3,8,5,1,3,2008,2,0,50,3,0,1,2,9,0,1,0,0,10000,3,8,0,4,2,1,0
"3241",3241,531,1,1966,6,2,1,1,0,0,0,1,5,8,97,3,8,5,1,2,2008,2,0,42,2,0,1,1,6,1,1,0,0,NA,3,8,0,4,3,1,1
"3242",3242,531,1,1983,9,3,1,1,0,0,0,5,5,8,97,0,0,5,1,3,2008,2,0,25,1,0,0,2,9,1,1,0,0,NA,0,0,0,4,2,1,0
"3243",3243,532,1,1946,6,2,1,1,0,0,0,1,5,8,97,1,0,5,1,1,2008,2,0,62,3,0,1,1,6,1,1,0,0,NA,1,0,0,4,4,1,1
"3244",3244,532,1,1966,8,3,1,1,0,3,0,1,5,8,97,5,8,5,1,2,2008,2,0,42,2,0,1,2,8,1,1,0,0,NA,5,8,0,4,3,1,1
"3245",3245,532,2,1962,6,2,1,1,0,0,0,1,5,8,97,1,0,5,1,8,2008,2,0,46,2,1,1,1,6,1,1,0,0,NA,1,0,0,4,NA,1,NA
"3246",3246,532,1,1978,9,3,1,1,0,0,0,1,1,97,8,1,0,5,1,2,2008,2,0,30,2,0,1,2,9,1,1,0,0,NA,1,0,0,4,3,1,1
"3247",3247,532,2,1976,6,2,1,1,0,0,0,1,5,8000,97,77,96,9,1,2,2008,2,0,32,2,1,1,1,6,1,1,0,NA,8000,77,96,NA,4,3,1,1
"3248",3248,532,2,1977,9,3,1,1,0,3,0,1,5,9000,97,5,8,5,1,1,2008,2,0,31,2,1,1,2,9,1,1,0,0,9000,5,8,0,4,4,1,1
"3249",3249,532,2,1989,12,4,1,1,0,1,0,5,1,97,8,0,0,9,1,3,2008,2,0,19,1,1,0,3,12,1,1,0,NA,NA,0,0,0,4,2,1,0
"3250",3250,532,2,1972,9,3,1,1,0,0,0,2,5,4500,97,5,10,7,1,1,2008,2,0,36,2,1,0,2,9,1,1,0,NA,4500,5,10,0,4,4,1,1
"3251",3251,532,1,1965,9,3,1,1,1,9,9,1,1,97,8,1,0,5,1,1,2008,2,0,43,2,0,1,2,9,1,1,1,0,NA,1,0,0,4,4,1,1
"3252",3252,532,1,1982,9,3,1,1,0,0,0,1,1,97,8,2,10,5,1,1,2008,2,0,26,1,0,1,2,9,1,1,0,0,NA,2,10,0,4,4,1,1
"3253",3253,532,1,1984,9,3,1,1,0,0,0,1,1,97,6000,5,8,5,1,8,2008,2,0,24,1,0,1,2,9,1,1,0,0,6000,5,8,0,4,NA,1,NA
"3254",3254,532,2,1939,0,1,1,1,0,0,0,1,1,97,8,0,0,5,2,2,2008,2,0,69,3,1,1,0,0,1,1,0,0,NA,0,0,0,3,3,1,1
"3255",3255,532,1,1983,9,3,1,1,0,0,0,1,5,8,97,5,9,5,1,1,2008,2,0,25,1,0,1,2,9,1,1,0,0,NA,5,9,1,4,4,1,1
"3256",3256,532,1,1983,9,3,1,1,0,0,0,1,5,8,97,9,10,5,1,1,2008,2,0,25,1,0,1,2,9,1,1,0,0,NA,9,10,0,4,4,1,1
"3257",3257,532,2,1939,0,1,1,1,0,0,0,1,1,97,1000,1,0,5,1,2,2008,2,0,69,3,1,1,0,0,1,1,0,0,1000,1,0,0,4,3,1,1
"3258",3258,532,2,1940,0,1,1,1,0,0,0,4,1,97,8,1,0,5,1,1,2008,2,0,68,3,1,0,0,0,1,1,0,0,NA,1,0,0,4,4,1,1
"3259",3259,532,1,1989,7,2,1,1,0,0,0,5,1,97,8,0,0,7,2,3,2008,2,0,19,1,0,0,1,7,1,1,0,NA,NA,0,0,0,3,2,1,0
"3260",3260,532,2,1964,9,3,1,1,0,0,0,1,1,97,8,1,0,5,3,2,2008,2,0,44,2,1,1,2,9,1,1,0,0,NA,1,0,0,2,3,0,1
"3261",3261,532,2,1984,99,99,1,1,0,0,0,1,1,97,8,1,0,5,1,2,2008,2,0,24,1,1,1,NA,99,1,1,0,0,NA,1,0,0,4,3,1,1
"3262",3262,532,2,1963,99,99,1,1,0,0,0,1,1,97,7300,1,0,5,2,3,2008,2,0,45,2,1,1,NA,99,1,1,0,0,7300,1,0,0,3,2,1,0
"3263",3263,532,2,1967,99,1,1,1,0,0,0,1,1,97,5000,1,0,5,1,2,2008,2,0,41,2,1,1,0,99,1,1,0,0,5000,1,0,0,4,3,1,1
"3264",3264,532,2,1975,99,99,1,1,0,0,0,1,1,97,8,1,0,5,2,2,2008,2,0,33,2,1,1,NA,99,1,1,0,0,NA,1,0,0,3,3,1,1
"3265",3265,532,1,1971,9,3,1,1,0,0,0,1,1,97,8,1,0,5,1,1,2008,2,0,37,2,0,1,2,9,1,1,0,0,NA,1,0,0,4,4,1,1
"3266",3266,532,1,1965,6,2,1,9,0,3,0,1,1,97,5500,1,0,5,1,1,2008,2,0,43,2,0,1,1,6,1,NA,0,0,5500,1,0,0,4,4,1,1
"3267",3267,532,1,1971,6,2,1,1,0,0,0,1,1,97,5000,1,0,5,1,2,2008,2,0,37,2,0,1,1,6,1,1,0,0,5000,1,0,0,4,3,1,1
"3268",3268,532,2,1970,99,3,1,1,0,3,0,1,5,8000,97,1,0,5,2,2,2008,2,0,38,2,1,1,2,99,1,1,0,0,8000,1,0,0,3,3,1,1
"3269",3269,532,2,1974,8,3,1,1,0,0,0,1,1,97,4000,1,0,5,1,2,2008,2,0,34,2,1,1,2,8,1,1,0,0,4000,1,0,0,4,3,1,1
"3270",3270,532,2,1948,99,2,1,1,0,0,0,1,1,97,8,1,0,5,2,3,2008,2,0,60,3,1,1,1,99,1,1,0,0,NA,1,0,0,3,2,1,0
"3271",3271,532,1,1970,99,99,1,1,0,0,0,1,1,97,7000,1,0,5,2,3,2008,2,0,38,2,0,1,NA,99,1,1,0,0,7000,1,0,0,3,2,1,0
"3272",3272,532,1,1971,99,99,1,1,0,0,0,2,1,97,8,0,0,7,2,3,2008,2,0,37,2,0,0,NA,99,1,1,0,NA,NA,0,0,0,3,2,1,0
"3273",3273,532,1,1967,9,3,1,1,0,0,0,1,1,97,5000,1,0,5,1,2,2008,2,0,41,2,0,1,2,9,1,1,0,0,5000,1,0,0,4,3,1,1
"3274",3274,532,1,1960,99,99,1,1,1,0,0,1,5,8,97,6,1,5,1,1,2008,2,0,48,2,0,1,NA,99,1,1,1,0,NA,6,1,1,4,4,1,1
"3275",3275,532,2,1972,9,3,1,1,0,0,0,1,1,97,3000,1,0,5,1,2,2008,2,0,36,2,1,1,2,9,1,1,0,0,3000,1,0,0,4,3,1,1
"3276",3276,532,2,1966,6,2,1,1,0,3,0,1,5,6000,97,1,0,5,2,2,2008,2,0,42,2,1,1,1,6,1,1,0,0,6000,1,0,0,3,3,1,1
"3277",3277,532,1,1967,6,2,1,1,0,0,0,1,1,97,8,1,0,5,1,2,2008,2,0,41,2,0,1,1,6,1,1,0,0,NA,1,0,0,4,3,1,1
"3278",3278,532,1,1969,9,3,1,1,0,0,0,1,1,97,6000,1,0,5,1,2,2008,2,0,39,2,0,1,2,9,1,1,0,0,6000,1,0,0,4,3,1,1
"3279",3279,532,1,1982,9,3,1,9,0,3,0,5,1,97,6000,1,0,7,1,2,2008,2,0,26,1,0,0,2,9,1,NA,0,NA,6000,1,0,0,4,3,1,1
"3280",3280,532,1,1969,9,3,1,1,0,0,0,1,1,97,6000,1,0,5,2,2,2008,2,0,39,2,0,1,2,9,1,1,0,0,6000,1,0,0,3,3,1,1
"3281",3281,532,1,1979,9,3,1,1,0,0,0,5,1,97,8,1,0,5,8,8,2008,2,0,29,1,0,0,2,9,1,1,0,0,NA,1,0,0,NA,NA,NA,NA
"3282",3282,532,2,1990,11,4,1,1,0,1,0,5,1,97,8,0,0,5,8,8,2008,2,0,18,1,1,0,3,11,1,1,0,0,NA,0,0,0,NA,NA,NA,NA
"3283",3283,532,2,1977,9,3,1,1,0,0,0,1,1,97,5000,1,0,5,1,2,2008,2,0,31,2,1,1,2,9,1,1,0,0,5000,1,0,0,4,3,1,1
"3284",3284,532,2,1982,3,1,1,1,0,0,0,1,1,97,5000,1,0,5,1,4,2008,2,0,26,1,1,1,0,3,1,1,0,0,5000,1,0,0,4,1,1,0
"3285",3285,532,2,1978,9,3,1,1,0,3,0,1,1,97,8,1,0,5,2,1,2008,2,0,30,2,1,1,2,9,1,1,0,0,NA,1,0,0,3,4,1,1
"3286",3286,532,2,1980,99,2,1,1,0,0,0,1,1,97,5000,1,0,5,8,8,2008,2,0,28,1,1,1,1,99,1,1,0,0,5000,1,0,0,NA,NA,NA,NA
"3287",3287,532,1,1966,6,2,1,1,0,0,0,1,1,97,6000,1,0,5,8,8,2008,2,0,42,2,0,1,1,6,1,1,0,0,6000,1,0,0,NA,NA,NA,NA
"3288",3288,532,1,1979,9,3,1,1,0,0,0,1,1,97,6000,1,0,5,1,1,2008,2,0,29,1,0,1,2,9,1,1,0,0,6000,1,0,0,4,4,1,1
"3289",3289,532,1,1944,99,99,1,1,0,0,0,4,1,97,8,0,0,5,1,2,2008,2,0,64,3,0,0,NA,99,1,1,0,0,NA,0,0,0,4,3,1,1
"3290",3290,532,1,1977,7,2,1,1,0,0,0,2,1,97,5000,1,0,5,1,2,2008,2,0,31,2,0,0,1,7,1,1,0,0,5000,1,0,0,4,3,1,1
"3291",3291,532,1,1987,9,3,1,9,0,0,0,5,1,97,8,5,8,9,2,2,2008,2,0,21,1,0,0,2,9,1,NA,0,NA,NA,5,8,0,3,3,1,1
"3292",3292,533,1,1962,99,3,1,7,1,0,0,1,1,97,6000,1,0,7,1,1,2008,2,0,46,2,0,1,2,99,1,0,1,NA,6000,1,0,0,4,4,1,1
"3293",3293,533,1,1968,6,2,1,7,0,0,0,1,1,97,4000,1,0,7,1,1,2008,2,0,40,2,0,1,1,6,1,0,0,NA,4000,1,0,0,4,4,1,1
"3294",3294,533,1,1962,6,2,1,7,0,0,0,1,1,97,6000,1,0,7,1,2,2008,2,0,46,2,0,1,1,6,1,0,0,NA,6000,1,0,0,4,3,1,1
"3295",3295,533,2,1951,99,1,1,7,0,0,0,4,1,97,8,0,0,7,8,8,2008,2,0,57,3,1,0,0,99,1,0,0,NA,NA,0,0,0,NA,NA,NA,NA
"3296",3296,533,2,1961,6,2,1,7,0,0,0,1,1,97,6000,1,0,7,1,1,2008,2,0,47,2,1,1,1,6,1,0,0,NA,6000,1,0,0,4,4,1,1
"3297",3297,533,1,1989,9,3,1,7,0,0,0,5,1,97,4000,1,0,7,1,2,2008,2,0,19,1,0,0,2,9,1,0,0,NA,4000,1,0,0,4,3,1,1
